"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00087261","2018-05-15","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  361",",,7,0900",,,,,"  239",",,7","  222",",,7",,,,,"  233",",,7,0900"
"USC00087261","2018-05-16","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  137",",,7,0900",,,,,"  256",",,7","  194",",,7",,,,,"  244",",,7,0900"
"USC00087261","2018-05-17","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  289",",,7","  222",",,7",,,,,,
"USC00087261","2018-05-18","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  289",",,7","  211",",,7",,,,,,
"USC00087261","2018-05-19","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  289",",,7","  217",",,7","    3",",,7","  264",",,7","  261",",,7,0900"
"USC00087261","2018-05-20","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  203",",,7,0900",,,,,"  283",",,7","  217",",,7",,,,,"  244",",,7,0900"
"USC00087261","2018-05-21","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  508",",,7,0900",,,,,"  256",",,7","  206",",,7",,,,,"  244",",,7,0900"
"USC00087261","2018-05-22","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  254",",,7,0900",,,,,"  256",",,7","  217",",,7",,,,,"  250",",,7,0900"
"USC00087261","2018-05-23","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   10",",,7,0900",,,,,"  272",",,7","  206",",,7",,,,,"  261",",,7,0900"
"USC00087261","2018-05-24","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  283",",,7","  222",",,7",,,,,,
"USC00087261","2018-05-25","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  289",",,7","  228",",,7",,,,,,
"USC00087261","2018-05-26","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  289",",,7","  228",",,7","    3",",,7","    0",",,7","  267",",,7,0900"
"USC00087261","2018-05-27","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  127",",,7,0900",,,,,"  289",",,7","  233",",,7",,,,,"  233",",,7,0900"
"USC00087261","2018-05-28","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  272",",,7","  228",",,7",,,,,,
"USC00087261","2018-05-29","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  228",",,7","    2",",,7","  188",",,7","  267",",,7,0900"
"USC00087261","2018-05-30","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   76",",,7,0900",,,,,"  306",",,7","  222",",,7",,,,,"  261",",,7,0900"
"USC00087261","2018-05-31","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  283",",,7","  228",",,7",,,,,,
"USC00087261","2018-06-01","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  222",",,7","    2",",,7","  546",",,7","  256",",,7,0900"
"USC00087261","2018-06-02","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   23",",,7,0900",,,,,"  294",",,7","  228",",,7",,,,,"  256",",,7,0900"
"USC00087261","2018-06-03","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   64",",,7,0900",,,,,"  311",",,7","  222",",,7",,,,,"  272",",,7,0900"
"USC00087261","2018-06-04","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  317",",,7","  250",",,7",,,,,,
"USC00087261","2018-06-05","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  188",",,7,0900",,,,,"  333",",,7","  233",",,7",,,,,"  278",",,7,0900"
"USC00087261","2018-06-06","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  322",",,7","  228",",,7",,,,,"  261",",,7,0900"
"USC00087261","2018-06-07","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  278",",,7","  222",",,7",,,,,,
"USC00087261","2018-06-08","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  217",",,7","    2",",,7","  137",",,7","  244",",,7,0900"
"USC00087261","2018-06-09","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  217",",,7",,,,,,
"USC00087261","2018-06-10","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  222",",,7",,,,,,
"USC00087261","2018-06-11","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  228",",,7",,,,,,
"USC00087261","2018-06-12","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  206",",,7","    4",",,7","  622",",,7","  250",",,7,0900"
"USC00087261","2018-06-13","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   76",",,7,0900",,,,,"  294",",,7","  222",",,7",,,,,"  267",",,7,0900"
"USC00087261","2018-06-14","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  228",",,7",,,,,,
"USC00087261","2018-06-15","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  222",",,7","    2",",,7","  241",",,7","  267",",,7,0900"
"USC00087261","2018-06-16","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  228",",,7",,,,,,
"USC00087261","2018-06-17","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  294",",,7","  244",",,7",,,,,,
"USC00087261","2018-06-18","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  228",",,7","    3",",,7","   13",",,7","  283",",,7,0900"
"USC00087261","2018-06-19","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  300",",,7","  228",",,7",,,,,"  278",",,7,0900"
"USC00087261","2018-06-20","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  311",",,7","  239",",,7",,,,,"  278",",,7,0900"
"USC00087261","2018-06-21","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  339",",,7","  239",",,7",,,,,,
"USC00087261","2018-06-22","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  322",",,7","  239",",,7",,,,,,
"USC00087261","2018-06-23","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  339",",,7","  244",",,7","    3",",,7","  218",",,7","  283",",,7,0900"
"USC00087261","2018-06-24","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    3",",,7,0900",,,,,"  328",",,7","  239",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-06-25","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  306",",,7","  250",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-06-26","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  317",",,7","  250",",,7",,,,,"  278",",,7,0900"
"USC00087261","2018-06-27","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  311",",,7","  228",",,7",,,,,"  261",",,7,0900"
"USC00087261","2018-06-28","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  311",",,7","  239",",,7",,,,,,
"USC00087261","2018-06-29","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  322",",,7","  233",",,7",,,,,,
"USC00087261","2018-06-30","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  233",",,7","    3",",,7","    5",",,7","  272",",,7,0900"
"USC00087261","2018-07-01","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  419",",,7,0900",,,,,"  289",",,7","  228",",,7",,,,,"  272",",,7,0900"
"USC00087261","2018-07-02","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  306",",,7","  228",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-07-03","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  311",",,7","  256",",,7",,,,,"  289",",,7,0900"
"USC00087261","2018-07-04","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  244",",,7",,,,,,
"USC00087261","2018-07-05","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  250",",,7",,,,,,
"USC00087261","2018-07-06","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  233",",,7",,,,,,
"USC00087261","2018-07-07","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  311",",,7","  222",",,7","    4",",,7","  206",",,7","  250",",,7,0900"
"USC00087261","2018-07-08","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   13",",,7,0900",,,,,"  300",",,7","  228",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-07-09","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  239",",,7",,,,,,
"USC00087261","2018-07-10","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   25",",,7,0900",,,,,"  300",",,7","  233",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-07-11","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  317",",,7","  239",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-07-12","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  311",",,7","  233",",,7",,,,,,
"USC00087261","2018-07-13","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  317",",,7","  239",",,7",,,,,,
"USC00087261","2018-07-14","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  317",",,7","  244",",,7","    3",",,7","    0",",,7","  278",",,7,0900"
"USC00087261","2018-07-15","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  317",",,7","  250",",,7",,,,,"  267",",,7,0900"
"USC00087261","2018-07-16","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  328",",,7","  250",",,7",,,,,,
"USC00087261","2018-07-17","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   38",",,7,0900",,,,,"  339",",,7","  250",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-07-18","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  356",",,7","  244",",,7",,,,,"  289",",,7,0900"
"USC00087261","2018-07-19","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  344",",,7","  239",",,7",,,,,,
"USC00087261","2018-07-20","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  328",",,7","  250",",,7",,,,,,
"USC00087261","2018-07-21","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  239",",,7","    3",",,7","  208",",,7","  272",",,7,0900"
"USC00087261","2018-07-22","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   15",",,7,0900",,,,,"  344",",,7","  250",",,7",,,,,"  289",",,7,0900"
"USC00087261","2018-07-23","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  311",",,7","  233",",,7",,,,,,
"USC00087261","2018-07-24","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  432",",,7,0900",,,,,"  339",",,7","  217",",,7",,,,,"  267",",,7,0900"
"USC00087261","2018-07-25","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  152",",,7,0900",,,,,"  322",",,7","  233",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-07-26","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  322",",,7","  244",",,7",,,,,,
"USC00087261","2018-07-27","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  333",",,7","  244",",,7",,,,,,
"USC00087261","2018-07-28","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  322",",,7","  222",",,7","    3",",,7","   89",",,7","  272",",,7,0900"
"USC00087261","2018-07-29","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    5",",,7,0900",,,,,"  311",",,7","  239",",,7",,,,,"  278",",,7,0900"
"USC00087261","2018-07-30","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  239",",,7",,,,,,
"USC00087261","2018-07-31","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  338",",,7,0900",,,,,"  322",",,7","  233",",,7",,,,,"  272",",,7,0900"
"USC00087261","2018-08-01","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   13",",,7,0900",,,,,"  322",",,7","  256",",,7",,,,,"  289",",,7,0900"
"USC00087261","2018-08-02","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  317",",,7","  228",",,7",,,,,,
"USC00087261","2018-08-03","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  311",",,7","  250",",,7",,,,,,
"USC00087261","2018-08-04","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  300",",,7","  250",",,7","    3",",,7","  185",",,7","  289",",,7,0900"
"USC00087261","2018-08-05","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  311",",,7","  256",",,7",,,,,"  289",",,7,0900"
"USC00087261","2018-08-06","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  311",",,7","  244",",,7",,,,,"  289",",,7,0900"
"USC00087261","2018-08-07","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   25",",,7,0900",,,,,"  311",",,7","  256",",,7",,,,,"  294",",,7,0900"
"USC00087261","2018-08-08","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  311",",,7","  250",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-08-09","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  339",",,7","  239",",,7",,,,,,
"USC00087261","2018-08-10","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  350",",,7","  222",",,7",,,,,,
"USC00087261","2018-08-11","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  317",",,7","  239",",,7",,,,,,
"USC00087261","2018-08-12","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  244",",,7","    4",",,7","  231",",,7","  278",",,7,0900"
"USC00087261","2018-08-13","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   46",",,7,0900",,,,,"  306",",,7","  228",",,7",,,,,"  261",",,7,0900"
"USC00087261","2018-08-14","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  127",",,7,0900",,,,,"  333",",,7","  222",",,7",,,,,"  267",",,7,0900"
"USC00087261","2018-08-15","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   71",",,7,0900",,,,,"  322",",,7","  239",",,7",,,,,"  278",",,7,0900"
"USC00087261","2018-08-16","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  311",",,7","  239",",,7",,,,,,
"USC00087261","2018-08-17","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  317",",,7","  239",",,7","    2",",,7","    0",",,7","  283",",,7,0900"
"USC00087261","2018-08-18","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  311",",,7","  239",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-08-19","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  317",",,7","  239",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-08-20","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  322",",,7","  228",",,7",,,,,"  272",",,7,0900"
"USC00087261","2018-08-21","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  311",",,7","  244",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-08-22","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  317",",,7","  239",",,7",,,,,"  278",",,7,0900"
"USC00087261","2018-08-23","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  322",",,7","  239",",,7",,,,,,
"USC00087261","2018-08-24","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  322",",,7","  244",",,7",,,,,,
"USC00087261","2018-08-25","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  244",",,7","    3",",,7","   23",",,7","  283",",,7,0900"
"USC00087261","2018-08-26","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  311",",,7","  244",",,7",,,,,"  283",",,7,0900"
"USC00087261","2018-08-27","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  306",",,7","  250",",,7",,,,,"  294",",,7,0900"
"USC00087261","2018-08-28","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","  406",",,7,0900",,,,,"  317",",,7","  222",",,7",,,,,"  256",",,7,0900"
"USC00087261","2018-08-29","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","   13",",,7,0900",,,,,"  300",",,7","  239",",,7",,,,,"  289",",,7,0900"
"USC00087261","2018-08-30","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  239",",,7",,,,,,
"USC00087261","2018-08-31","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  311",",,7","  261",",,7",,,,,,
"USC00087261","2018-09-01","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  311",",,7","  244",",,7","    3",",,7","   15",",,7","  283",",,7,0900"
"USC00087261","2018-09-02","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  306",",,7","  244",",,7",,,,,"  289",",,7,0900"
"USC00087261","2018-09-03","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  267",",,7",,,,,,
"USC00087261","2018-09-04","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  311",",,7","  233",",,7","    2",",,7","  241",",,7","  283",",,7,0900"
"USC00087261","2018-09-05","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  311",",,7","  272",",,7",,,,,"  289",",,7,0900"
"USC00087261","2018-09-06","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  239",",,7",,,,,,
"USC00087261","2018-09-07","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",,,,,,,"  306",",,7","  239",",,7","    2",",,7","    0",",,7","  283",",,7,0900"
"USC00087261","2018-09-08","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  306",",,7","  239",",,7",,,,,"  267",",,7,0900"
"USC00087261","2018-09-09","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  300",",,7","  233",",,7",,,,,"  267",",,7,0900"
"USC00087261","2018-09-10","29.0361","-80.918","4.9","NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US","    0",",,7,0900",,,,,"  306",",,7","  233",",,7",,,,,"  272",",,7,0900"
