"USC00473698","2018-06-30","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  339",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-01","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  322",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-02","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  244",",,7","  144",",,7","    3",",,7",,,"   30",",,7",,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-03","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  156",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-04","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  283",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-05","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  294",",,7","  200",",,7","    2",",,7",,,"   89",",,7",,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-06","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  128",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-07","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-08","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-09","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  194",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-10","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  144",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-11","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  144",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-12","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  294",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-13","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  306",",,7","  200",",,7","    2",",,7",,,"  305",",,7",,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-14","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-15","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-16","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-17","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-18","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  111",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-19","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  128",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-20","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  161",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-21","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  217",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-22","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  239",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-23","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  256",",,7","  133",",,7","    3",",,7",,,"    5",",,7",,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-24","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  139",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-25","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  133",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-26","45.2237","-91.127","322.2","HOLCOMBE, WI US","  132",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  133",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-27","45.2237","-91.127","322.2","HOLCOMBE, WI US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  133",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-28","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  233",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-29","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  261",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-30","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  272",",,7","  122",",,7","    3",",,7",,,"   10",",,7",,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-07-31","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  122",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-01","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  128",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-02","45.2237","-91.127","322.2","HOLCOMBE, WI US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  117",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-03","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   83",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-04","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  211",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-05","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  244",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-06","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  283",",,7","  178",",,7","    3",",,7",,,"  122",",,7",,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-07","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  139",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-08","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  239",",,7","  144",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-09","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  150",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-10","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  156",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-11","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  300",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-12","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  311",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-13","45.2237","-91.127","322.2","HOLCOMBE, WI US",,,"    0",",,7,0800","    0",",,7,0800","  311",",,7","  167",",,7","    3",",,7",,,"   13",",,7",,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-14","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  161",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-15","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  167",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-16","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  183",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-17","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  183",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-18","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00473698","2018-08-19","45.2237","-91.127","322.2","HOLCOMBE, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
