"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"MAM00067152","2018-04-13","-22.55","45.4","824.0","RANOHIRA, MA",,,"  277",",,S","  160",",,S","  213","H,,S"
"MAM00067152","2018-04-14","-22.55","45.4","824.0","RANOHIRA, MA",,,"  282",",,S","  151",",,S","  217","H,,S"
"MAM00067152","2018-04-15","-22.55","45.4","824.0","RANOHIRA, MA",,,"  296",",,S","  160",",,S","  216","H,,S"
"MAM00067152","2018-04-16","-22.55","45.4","824.0","RANOHIRA, MA",,,"  296",",,S","  160",",,S","  223","H,,S"
"MAM00067152","2018-04-17","-22.55","45.4","824.0","RANOHIRA, MA",,,"  298",",,S","  170",",,S","  229","H,,S"
"MAM00067152","2018-04-18","-22.55","45.4","824.0","RANOHIRA, MA",,,"  298",",,S","  182",",,S","  226","H,,S"
"MAM00067152","2018-04-19","-22.55","45.4","824.0","RANOHIRA, MA",,,"  300",",,S","  168",",,S","  234","H,,S"
"MAM00067152","2018-04-20","-22.55","45.4","824.0","RANOHIRA, MA","  300",",,S","  300",",,S","  166",",,S","  228","H,,S"
"MAM00067152","2018-04-21","-22.55","45.4","824.0","RANOHIRA, MA","    0",",,S","  297",",,S","  190",",,S","  235","H,,S"
"MAM00067152","2018-04-22","-22.55","45.4","824.0","RANOHIRA, MA",,,"  290",",,S","  180",",,S","  222","H,,S"
"MAM00067152","2018-04-23","-22.55","45.4","824.0","RANOHIRA, MA",,,"  290",",,S","  180",",,S","  213","H,,S"
"MAM00067152","2018-04-24","-22.55","45.4","824.0","RANOHIRA, MA",,,"  285",",,S","  170",",,S","  221","H,,S"
"MAM00067152","2018-04-25","-22.55","45.4","824.0","RANOHIRA, MA",,,"  266",",,S",,,"  216","H,,S"
"MAM00067152","2018-04-26","-22.55","45.4","824.0","RANOHIRA, MA",,,"  273",",,S","  164",",,S","  236","H,,S"
"MAM00067152","2018-04-27","-22.55","45.4","824.0","RANOHIRA, MA",,,"  288",",,S","  130",",,S","  208","H,,S"
"MAM00067152","2018-04-28","-22.55","45.4","824.0","RANOHIRA, MA",,,"  304",",,S","  130",",,S","  235","H,,S"
"MAM00067152","2018-04-29","-22.55","45.4","824.0","RANOHIRA, MA","    0",",,S","  304",",,S","  148",",,S","  218","H,,S"
"MAM00067152","2018-04-30","-22.55","45.4","824.0","RANOHIRA, MA",,,"  294",",,S","  150",",,S","  229","H,,S"
"MAM00067152","2018-05-01","-22.55","45.4","824.0","RANOHIRA, MA",,,"  288",",,S","  150",",,S","  212","H,,S"
"MAM00067152","2018-05-02","-22.55","45.4","824.0","RANOHIRA, MA",,,"  272",",,S","  161",",,S","  224","H,,S"
"MAM00067152","2018-05-03","-22.55","45.4","824.0","RANOHIRA, MA",,,"  297",",,S","  160",",,S","  226","H,,S"
"MAM00067152","2018-05-04","-22.55","45.4","824.0","RANOHIRA, MA",,,"  297",",,S","  158",",,S","  212","H,,S"
"MAM00067152","2018-05-05","-22.55","45.4","824.0","RANOHIRA, MA",,,"  293",",,S","  160",",,S","  212","H,,S"
"MAM00067152","2018-05-07","-22.55","45.4","824.0","RANOHIRA, MA",,,"  290",",,S","  138",",,S","  213","H,,S"
"MAM00067152","2018-05-08","-22.55","45.4","824.0","RANOHIRA, MA",,,"  290",",,S","  149",",,S","  218","H,,S"
"MAM00067152","2018-05-09","-22.55","45.4","824.0","RANOHIRA, MA",,,"  289",",,S","  174",",,S","  227","H,,S"
"MAM00067152","2018-05-10","-22.55","45.4","824.0","RANOHIRA, MA",,,"  288",",,S","  171",",,S","  228","H,,S"
"MAM00067152","2018-05-11","-22.55","45.4","824.0","RANOHIRA, MA",,,"  270",",,S",,,"  204","H,,S"
"MAM00067152","2018-05-14","-22.55","45.4","824.0","RANOHIRA, MA","  130",",,S","  281",",,S","  151",",,S","  202","H,,S"
"MAM00067152","2018-05-15","-22.55","45.4","824.0","RANOHIRA, MA","    0",",,S","  250",",,S","  125",",,S","  179","H,,S"
"MAM00067152","2018-05-16","-22.55","45.4","824.0","RANOHIRA, MA",,,"  259",",,S","  130",",,S","  194","H,,S"
"MAM00067152","2018-05-17","-22.55","45.4","824.0","RANOHIRA, MA",,,"  278",",,S","  148",",,S","  234","H,,S"
"MAM00067152","2018-05-18","-22.55","45.4","824.0","RANOHIRA, MA",,,"  280",",,S","  150",",,S","  225","H,,S"
"MAM00067152","2018-05-19","-22.55","45.4","824.0","RANOHIRA, MA","    0",",,S","  280",",,S","  157",",,S","  216","H,,S"
"MAM00067152","2018-05-20","-22.55","45.4","824.0","RANOHIRA, MA",,,"  262",",,S","  152",",,S","  192","H,,S"
"MAM00067152","2018-05-21","-22.55","45.4","824.0","RANOHIRA, MA",,,"  244",",,S","  140",",,S","  190","H,,S"
