"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00283706","2018-06-16","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-17","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-18","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-19","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","   23",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-20","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-21","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","   94",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-22","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-23","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-24","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-25","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","   69",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00283706","2018-06-26","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-27","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-28","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","  246",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00283706","2018-06-29","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-06-30","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-07-01","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-07-02","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-07-03","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-07-04","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-07-05","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","  170",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,"    1",",,7","    1",",,7",,,,,,,,,,
"USC00283706","2018-07-06","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","   46",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-07-07","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-07-08","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-07-09","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283706","2018-07-10","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    5",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00283706","2018-07-11","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    8",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00283706","2018-07-12","41.16332","-74.45938","415.4","HIGHLAND LAKES 1 SW, NJ US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,
