"CA006102J13","2018-07-04","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  340",",,C","  155",",,C",,,"  248",",,C"
"CA006102J13","2018-07-05","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  335",",,C","  175",",,C",,,"  255",",,C"
"CA006102J13","2018-07-06","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  215",",,C","  200",",,C",,,"  208",",,C"
"CA006102J13","2018-07-07","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  290",",,C","   85",",,C",,,"  188",",,C"
"CA006102J13","2018-07-08","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  305",",,C","  100",",,C",,,"  203",",,C"
"CA006102J13","2018-07-09","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  335",",,C","  120",",,C",,,"  228",",,C"
"CA006102J13","2018-07-10","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  280",",,C","  170",",,C",,,"  225",",,C"
"CA006102J13","2018-07-11","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  270",",,C","   85",",,C",,,"  178",",,C"
"CA006102J13","2018-07-12","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  295",",,C","  105",",,C",,,"  200",",,C"
"CA006102J13","2018-07-13","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    8",",,C","    0",",,C","    0",",,C","  310",",,C","  110",",,C",,,"  210",",,C"
"CA006102J13","2018-07-14","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","   50",",,C","    0",",,C","    0",",,C","  305",",,C","  185",",,C",,,"  245",",,C"
"CA006102J13","2018-07-15","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  315",",,C","  160",",,C",,,"  238",",,C"
"CA006102J13","2018-07-16","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","   10",",,C","    0",",,C","    0",",,C","  330",",,C","  175",",,C",,,"  253",",,C"
"CA006102J13","2018-07-17","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  295",",,C","  200",",,C",,,"  248",",,C"
"CA006102J13","2018-07-18","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  250",",,C","  110",",,C",,,"  180",",,C"
"CA006102J13","2018-07-19","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  295",",,C","   75",",,C",,,"  185",",,C"
"CA006102J13","2018-07-20","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  310",",,C","  100",",,C",,,"  205",",,C"
"CA006102J13","2018-07-21","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    4",",,C","    0",",,C","    0",",,C","  310",",,C","  135",",,C",,,"  223",",,C"
"CA006102J13","2018-07-22","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","   56",",,C","    0",",,C","    0",",,C","  260",",,C","  140",",,C",,,"  200",",,C"
"CA006102J13","2018-07-23","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","  108",",,C","    0",",,C","    0",",,C","  290",",,C","  200",",,C",,,"  245",",,C"
"CA006102J13","2018-07-24","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","  584",",,C","    0",",,C","    0",",,C","  270",",,C","  215",",,C",,,"  243",",,C"
"CA006102J13","2018-07-25","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","  148",",,C","    0",",,C","    0",",,C","  255",",,C","  200",",,C",,,"  228",",,C"
"CA006102J13","2018-07-26","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  295",",,C","  185",",,C",,,"  240",",,C"
"CA006102J13","2018-07-27","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","   44",",,C","    0",",,C","    0",",,C","  275",",,C","  145",",,C",,,"  210",",,C"
"CA006102J13","2018-07-28","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","   26",",,C","    0",",,C","    0",",,C","  250",",,C","  145",",,C",,,"  198",",,C"
"CA006102J13","2018-07-29","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  275",",,C","  125",",,C",,,"  200",",,C"
"CA006102J13","2018-07-30","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  280",",,C","  130",",,C",,,"  205",",,C"
"CA006102J13","2018-07-31","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  285",",,C","  155",",,C",,,"  220",",,C"
"CA006102J13","2018-08-01","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","  110",",,C","    0",",,C","    0",",,C","  260",",,C","  190",",,C",,,"  225",",,C"
"CA006102J13","2018-08-02","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  275",",,C","  180",",,C",,,"  228",",,C"
"CA006102J13","2018-08-03","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  285",",,C","  175",",,C",,,"  230",",,C"
"CA006102J13","2018-08-04","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","   10",",,C","    0",",,C","    0",",,C","  305",",,C","  170",",,C",,,"  238",",,C"
"CA006102J13","2018-08-05","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","    0",",,C","    0",",,C","    0",",,C","  310",",,C","  160",",,C",,,"  235",",,C"
"CA006102J13","2018-08-06","45.0333","-76.25","145.0","DRUMMOND CENTRE, ON CA","   30",",,C","    0",",,C","    0",",,C","  330",",,C","  200",",,C",,,"  265",",,C"
