"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"MY000096491","2018-06-29","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  288","H,,S"
"MY000096491","2018-06-30","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,"  246",",,S","  283","H,,S"
"MY000096491","2018-07-01","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  266","H,,S"
"MY000096491","2018-07-02","5.9","118.067","13.0","SANDAKAN, MY","  533",",,S",,,"  231",",,S","  278","H,,S"
"MY000096491","2018-07-03","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S","  312",",,S",,,"  253","H,,S"
"MY000096491","2018-07-04","5.9","118.067","13.0","SANDAKAN, MY","   48",",,S","  306",",,S",,,"  266","H,,S"
"MY000096491","2018-07-05","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,"  229",",,S","  277","H,,S"
"MY000096491","2018-07-06","5.9","118.067","13.0","SANDAKAN, MY","    3",",,S",,,"  247",",,S","  278","H,,S"
"MY000096491","2018-07-07","5.9","118.067","13.0","SANDAKAN, MY","   23",",,S",,,,,"  279","H,,S"
"MY000096491","2018-07-08","5.9","118.067","13.0","SANDAKAN, MY","   10",",,S",,,"  242",",,S","  298","H,,S"
"MY000096491","2018-07-09","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  286","H,,S"
"MY000096491","2018-07-10","5.9","118.067","13.0","SANDAKAN, MY","  300",",,S",,,"  249",",,S","  279","H,,S"
"MY000096491","2018-07-11","5.9","118.067","13.0","SANDAKAN, MY","   58",",,S",,,,,"  264","H,,S"
"MY000096491","2018-07-12","5.9","118.067","13.0","SANDAKAN, MY","  145",",,S",,,"  238",",,S","  283","H,,S"
"MY000096491","2018-07-13","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  289","H,,S"
"MY000096491","2018-07-14","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  289","H,,S"
"MY000096491","2018-07-15","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,"  246",",,S","  277","H,,S"
"MY000096491","2018-07-16","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,"  259",",,S","  294","H,,S"
"MY000096491","2018-07-17","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  297","H,,S"
"MY000096491","2018-07-18","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  299","H,,S"
"MY000096491","2018-07-19","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  284","H,,S"
"MY000096491","2018-07-20","5.9","118.067","13.0","SANDAKAN, MY","   86",",,S",,,"  240",",,S","  287","H,,S"
"MY000096491","2018-07-21","5.9","118.067","13.0","SANDAKAN, MY","   15",",,S",,,,,"  277","H,,S"
"MY000096491","2018-07-22","5.9","118.067","13.0","SANDAKAN, MY","  112",",,S",,,"  234",",,S","  297","H,,S"
"MY000096491","2018-07-23","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  293","H,,S"
"MY000096491","2018-07-24","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,"  263",",,S","  296","H,,S"
"MY000096491","2018-07-25","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  296","H,,S"
"MY000096491","2018-07-26","5.9","118.067","13.0","SANDAKAN, MY","   20",",,S",,,,,"  290","H,,S"
"MY000096491","2018-07-27","5.9","118.067","13.0","SANDAKAN, MY","    3",",,S",,,"  255",",,S","  297","H,,S"
"MY000096491","2018-07-28","5.9","118.067","13.0","SANDAKAN, MY","  168",",,S",,,,,"  286","H,,S"
"MY000096491","2018-07-29","5.9","118.067","13.0","SANDAKAN, MY","   58",",,S",,,,,"  284","H,,S"
"MY000096491","2018-07-30","5.9","118.067","13.0","SANDAKAN, MY","    5",",,S",,,"  238",",,S","  291","H,,S"
"MY000096491","2018-07-31","5.9","118.067","13.0","SANDAKAN, MY","   15",",,S",,,,,"  268","H,,S"
"MY000096491","2018-08-01","5.9","118.067","13.0","SANDAKAN, MY","  193",",,S",,,"  239",",,S","  279","H,,S"
"MY000096491","2018-08-02","5.9","118.067","13.0","SANDAKAN, MY","    3",",,S",,,"  242",",,S","  276","H,,S"
"MY000096491","2018-08-03","5.9","118.067","13.0","SANDAKAN, MY","   10",",,S",,,,,"  274","H,,S"
"MY000096491","2018-08-04","5.9","118.067","13.0","SANDAKAN, MY","  165",",,S",,,"  235",",,S","  278","H,,S"
"MY000096491","2018-08-05","5.9","118.067","13.0","SANDAKAN, MY","   20",",,S",,,,,"  271","H,,S"
"MY000096491","2018-08-06","5.9","118.067","13.0","SANDAKAN, MY","  292",",,S",,,"  231",",,S","  268","H,,S"
"MY000096491","2018-08-07","5.9","118.067","13.0","SANDAKAN, MY","  307",",,S",,,"  246",",,S","  283","H,,S"
"MY000096491","2018-08-08","5.9","118.067","13.0","SANDAKAN, MY","   99",",,S",,,,,"  277","H,,S"
"MY000096491","2018-08-09","5.9","118.067","13.0","SANDAKAN, MY","    8",",,S",,,"  244",",,S","  275","H,,S"
"MY000096491","2018-08-10","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,"  258",",,S","  295","H,,S"
"MY000096491","2018-08-11","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  292","H,,S"
"MY000096491","2018-08-12","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,"  241",",,S","  286","H,,S"
"MY000096491","2018-08-13","5.9","118.067","13.0","SANDAKAN, MY","    0",",,S",,,,,"  274","H,,S"
