"USC00325660","2018-07-05","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0","T,,7,0630",,,,,"  267",",,7","  133",",,7",,,,,,,,,"  133",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-06","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  250",",,7","  122",",,7",,,,,,,,,"  139",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-07","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  261",",,7","  139",",,7",,,,,,,,,"  200",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-08","47.4988","-97.3513","299.6","MAYVILLE, ND US","    8",",,7,0630",,,,,"  328",",,7","  200",",,7",,,,,,,,,"  217",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-09","47.4988","-97.3513","299.6","MAYVILLE, ND US","   91",",,7,0630",,,,,"  261",",,7","  144",",,7",,,,,,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-10","47.4988","-97.3513","299.6","MAYVILLE, ND US","   13",",,7,0630",,,,,"  272",",,7","  178",",,7",,,,,,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-11","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0","T,,7,0630",,,,,"  272",",,7","  189",",,7",,,,,,,,,"  200",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-12","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0","T,,7,0630",,,,,"  311",",,7","  144",",,7",,,,,,,,,"  183",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-13","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0","T,,7,0630",,,,,"  272",",,7","  161",",,7",,,,,,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-14","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  311",",,7","  167",",,7",,,,,,,,,"  194",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-15","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  306",",,7","  167",",,7",,,,,,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-16","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  244",",,7","  128",",,7",,,,,,,,,"  133",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-17","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  250",",,7","   89",",,7",,,,,,,,,"  111",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-18","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  256",",,7","  111",",,7",,,,,,,,,"  144",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-19","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  283",",,7","  144",",,7",,,,,,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-20","47.4988","-97.3513","299.6","MAYVILLE, ND US","   10",",,7,0630",,,,,"  233",",,7","  161",",,7",,,,,,,,,"  172",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-21","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  228",",,7","  161",",,7",,,,,,,,,"  183",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-22","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  244",",,7","  139",",,7",,,,,,,,,"  167",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-23","47.4988","-97.3513","299.6","MAYVILLE, ND US","  198",",,7,0630",,,,,"  278",",,7","  133",",,7",,,,,,,,,"  139",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-24","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  250",",,7","  117",",,7",,,,,,,,,"  128",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-25","47.4988","-97.3513","299.6","MAYVILLE, ND US","   10",",,7,0630",,,,,"  267",",,7","  128",",,7",,,,,,,,,"  150",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-26","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  233",",,7","  128",",,7",,,,,,,,,"  139",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-27","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  228",",,7","  100",",,7",,,,,,,,,"  106",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-28","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  244",",,7","  106",",,7",,,,,,,,,"  128",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-29","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  261",",,7","  106",",,7",,,,,,,,,"  139",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-30","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  267",",,7","  100",",,7",,,,,,,,,"  128",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-07-31","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  289",",,7","  128",",,7",,,,,,,,,"  167",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-01","47.4988","-97.3513","299.6","MAYVILLE, ND US","   38",",,7,0630",,,,,"  306",",,7","  133",",,7",,,,,,,,,"  133",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-02","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  178",",,7","   39",",,7",,,,,,,,,"   56",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-03","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  222",",,7","   56",",,7",,,,,,,,,"  156",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-04","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  272",",,7","  156",",,7",,,,,,,,,"  167",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-05","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0","T,,7,0630",,,,,"  306",",,7","  128",",,7",,,,,,,,,"  144",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-06","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  272",",,7","  128",",,7",,,,,,,,,"  133",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-07","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  250",",,7","  111",",,7",,,,,,,,,"  117",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-08","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  294",",,7","  117",",,7",,,,,,,,,"  144",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-09","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  311",",,7","  139",",,7",,,,,,,,,"  139",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-10","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  300",",,7","  133",",,7",,,,,,,,,"  139",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-11","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  300",",,7","  122",",,7",,,,,,,,,"  144",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-12","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  317",",,7","  139",",,7",,,,,,,,,"  161",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-13","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  328",",,7","  161",",,7",,,,,,,,,"  194",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-14","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  306",",,7","  122",",,7",,,,,,,,,"  122",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-15","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  228",",,7","   61",",,7",,,,,,,,,"   67",",,7,0630","    1",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-16","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  261",",,7","   67",",,7",,,,,,,,,"   89",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325660","2018-08-17","47.4988","-97.3513","299.6","MAYVILLE, ND US","    0",",,7,0630",,,,,"  300",",,7","   89",",,7",,,,,,,,,"  122",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,
