"USC00363417","2018-07-05","40.96669","-78.58718","460.2","GRAMPIAN 1 E, PA US","  145",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  189",",,7","  194",",,7,0800",,,"    1",",,7",,,,,,,,
"USC00363417","2018-07-06","40.96669","-78.58718","460.2","GRAMPIAN 1 E, PA US","  152",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  189",",,7","  206",",,7,0800","    1",",,7","    1",",,7",,,,,,,,
"USC00363417","2018-07-07","40.96669","-78.58718","460.2","GRAMPIAN 1 E, PA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   89",",,7","  128",",,7,0800",,,,,,,,,,,,
"USC00363417","2018-07-08","40.96669","-78.58718","460.2","GRAMPIAN 1 E, PA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   83",",,7","  139",",,7,0800",,,,,,,,,,,,
"USC00363417","2018-07-09","40.96669","-78.58718","460.2","GRAMPIAN 1 E, PA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  100",",,7","  100",",,7,0800",,,,,,,,,,,,
"USC00363417","2018-07-10","40.96669","-78.58718","460.2","GRAMPIAN 1 E, PA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  100",",,7","  144",",,7,0800",,,,,,,,,,,,
"USC00363417","2018-07-11","40.96669","-78.58718","460.2","GRAMPIAN 1 E, PA US","  150",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  139",",,7","  144",",,7,0800","    1",",,7","    1",",,7",,,,,,,,
"USC00363417","2018-07-12","40.96669","-78.58718","460.2","GRAMPIAN 1 E, PA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","   94",",,7","  100",",,7,0800",,,,,,,,,,,,
"USC00363417","2018-07-13","40.96669","-78.58718","460.2","GRAMPIAN 1 E, PA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  100",",,7","  139",",,7,0800",,,,,,,,,,,,
"USC00363417","2018-07-14","40.96669","-78.58718","460.2","GRAMPIAN 1 E, PA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  139",",,7","  200",",,7,0800",,,,,,,,,,,,
