"USC00045860","2018-04-28","34.0864","-116.5622","958.6","MORONGO VALLEY NORTH, CA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  300",",,7","  111",",,7",,,,,"  128",",,7,0600",,,,,,,,,,,,,,,,
"USC00045860","2018-04-29","34.0864","-116.5622","958.6","MORONGO VALLEY NORTH, CA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  261",",,7","   94",",,7",,,,,"   94",",,7,0600",,,,,,,,,,,,,,,,
"USC00045860","2018-04-30","34.0864","-116.5622","958.6","MORONGO VALLEY NORTH, CA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  228",",,7","   67",",,7",,,,,"   78",",,7,0600",,,,,,,,,,,,,,,,
"USC00045860","2018-05-01","34.0864","-116.5622","958.6","MORONGO VALLEY NORTH, CA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  200",",,7","   56",",,7",,,,,"   56",",,7,0600",,,,,,,,,,,,,,,,
"USC00045860","2018-05-02","34.0864","-116.5622","958.6","MORONGO VALLEY NORTH, CA US","    5",",,7,0600","    0",",,7,0600","    0",",,7,0600","  161",",,7","   56",",,7",,,,,"   61",",,7,0600",,,,,,,,,,,,,,,,
"USC00045860","2018-05-03","34.0864","-116.5622","958.6","MORONGO VALLEY NORTH, CA US","   18",",,7,0600","    0",",,7,0600","    0",",,7,0600","  150",",,7","   56",",,7",,,,,"   94",",,7,0600",,,,,,,,,,,,,,,,
"USC00045860","2018-05-04","34.0864","-116.5622","958.6","MORONGO VALLEY NORTH, CA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  239",",,7","   89",",,7",,,,,"  150",",,7,0600",,,,,,,,,,,,,,,,
"USC00045860","2018-05-05","34.0864","-116.5622","958.6","MORONGO VALLEY NORTH, CA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","   89",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,
"USC00045860","2018-05-06","34.0864","-116.5622","958.6","MORONGO VALLEY NORTH, CA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  311",",,7","  194",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,
"USC00045860","2018-05-07","34.0864","-116.5622","958.6","MORONGO VALLEY NORTH, CA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  333",",,7","  189",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,
