"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0007K11S","2018-07-06","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  239",",,T","   62",",,T","  172",",,T","    6",",,T","  141",",,T","   95",",,T","    0",",,T","   40",",,T"
"USS0007K11S","2018-07-07","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  250",",,T","   68",",,T","  175",",,T","    4",",,T","  126",",,T","   68",",,T","    0",",,T","   44",",,T"
"USS0007K11S","2018-07-08","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","   76",",,T","    0",",,T","  230",",,T","   60",",,T","  107",",,T","    4",",,T","  116",",,T","   81",",,T","    0",",,T","   34",",,T"
"USS0007K11S","2018-07-09","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  241",",,T","   58",",,T","  160",",,T","    4",",,T","  152",",,T","  110",",,T","    0",",,T","   34",",,T"
"USS0007K11S","2018-07-10","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  217",",,T","   72",",,T","  142",",,T","    4",",,T","  121",",,T","   72",",,T","    0",",,T","   43",",,T"
"USS0007K11S","2018-07-11","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  210",",,T","   61",",,T","  135",",,T","    4",",,T","  123",",,T","  101",",,T","    0",",,T","   43",",,T"
"USS0007K11S","2018-07-12","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  189",",,T","   66",",,T","  184",",,T","    4",",,T","  119",",,T","   81",",,T","    0",",,T","   38",",,T"
"USS0007K11S","2018-07-13","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  205",",,T","   64",",,T","  130",",,T","    3",",,T","  133",",,T","  117",",,T","    0",",,T","   32",",,T"
"USS0007K11S","2018-07-14","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","   25",",,T","    0",",,T","  241",",,T","   79",",,T","  156",",,T","    4",",,T","  151",",,T","  116",",,T","    0",",,T","   44",",,T"
"USS0007K11S","2018-07-15","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  194",",,T","   82",",,T","  209",",,T","    3",",,T","  116",",,T","   82",",,T","    0",",,T","   26",",,T"
"USS0007K11S","2018-07-16","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  214",",,T","   67",",,T","  133",",,T","    4",",,T","  124",",,T","   93",",,T","    0",",,T","   33",",,T"
"USS0007K11S","2018-07-17","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  210",",,T","   76",",,T","  156",",,T","    4",",,T","  128",",,T","   81",",,T","    0",",,T","   43",",,T"
"USS0007K11S","2018-07-18","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  221",",,T","   72",",,T","  183",",,T","    6",",,T","  138",",,T","   92",",,T","    0",",,T","   46",",,T"
"USS0007K11S","2018-07-19","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  236",",,T","   81",",,T","  143",",,T","    4",",,T","  151",",,T","  103",",,T","    0",",,T","   37",",,T"
"USS0007K11S","2018-07-20","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  228",",,T","   88",",,T","  144",",,T","    4",",,T","  138",",,T","   96",",,T","    0",",,T","   44",",,T"
"USS0007K11S","2018-07-21","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","   25",",,T","    0",",,T","  239",",,T","   80",",,T","  167",",,T","    4",",,T","  146",",,T","  120",",,T","    0",",,T","   63",",,T"
"USS0007K11S","2018-07-22","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  237",",,T","   84",",,T","  193",",,T","    5",",,T","  153",",,T","   94",",,T","    0",",,T","   45",",,T"
"USS0007K11S","2018-07-23","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  237",",,T","   85",",,T","  181",",,T","    5",",,T","  150",",,T","  121",",,T","    0",",,T","   56",",,T"
"USS0007K11S","2018-07-24","39.02","-107.05","3261.4","SCHOFIELD PASS, CO US","    0",",,T","    0",",,T","  214",",,T","   99",",,T","  189",",,T","    5",",,T","  144",",,T","  102",",,T","    0",",,T","   43",",,T"
