"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00094860","2018-11-17","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    5",",,W,2400","    0","T,,W","    0","T,,W","   17",",,W","  -16",",,W",,,,,"   20",",,W",,,,,,,"    0",",,W","   18","H,,S","    0",",,W",,,"  290",",,W","  290",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-18","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","   33",",,W","  -21",",,W",,,,,"   22",",,W",,,,,,,"    5",",,W","    1","H,,S","   31",",,W",,,"  260",",,W","  250",",,W",,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-19","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    3",",,W","    0",",,W","   33",",,W","  -27",",,W",,,,,"   40",",,W",,,,,,,"   19",",,W","    2","H,,S","  109",",,W",,,"  250",",,W","  260",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-20","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   17",",,W","  -43",",,W",,,,,"   52",",,W",,,,,,,"    0",",,W","  -13","H,,S","    0",",,W",,,"  240",",,W","  240",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-21","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0","T,,W","    0",",,W","   17",",,W","  -49",",,W",,,,,"   52",",,W",,,,,,,"   45",",,W","    2","H,,S","  258",",,W",,,"  260",",,W","  260",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-22","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  -21",",,W","  -66",",,W",,,,,"   58",",,W",,,,,,,"    0",",,W","  -43","H,,S","    0",",,W",,,"  130",",,W","  120",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-23","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  100",",,W","  -21",",,W",,,,,"   55",",,W",,,,,,,"   56",",,W","   17","H,,S","  316",",,W",,,"  180",",,W","  160",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-24","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   43",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   56",",,W",,,,,"   57",",,W",,,,,,,"    0",",,W","   73","H,,S","    0",",,W",,,"  240",",,W","  250",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-25","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   18",",,W,2400","    5",",,W","    0",",,W","   61",",,W","   11",",,W",,,,,"   46",",,W",,,,,,,"    0",",,W","   52","H,,S","    0",",,W",,,"   60",",,W","   40",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-26","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  112",",,W,2400","  122",",,W","   50",",,W","   11",",,W","  -21",",,W",,,,,"   72",",,W",,,,,,,"    0",",,W","    1","H,,S","    0",",,W",,,"   30",",,W","   40",",,W",,,,,,,,,"  116",",,W","  174",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-27","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  100",",,W","  -10",",,W","  -38",",,W",,,,,"   50",",,W",,,,,,,"    0",",,W","  -21","H,,S","    0",",,W",,,"  300",",,W","  290",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-28","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","   80",",,W","  -16",",,W","  -43",",,W",,,,,"   38",",,W",,,,,,,"    0",",,W","  -29","H,,S","    0",",,W",,,"  270",",,W","  260",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-29","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    8",",,W,2400","   10",",,W","   80",",,W","  -10",",,W","  -49",",,W",,,,,"   38",",,W",,,,,,,"    0",",,W","  -34","H,,S","    0",",,W",,,"   90",",,W",,,,,,,,,,,"   58",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-11-30","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    3",",,W,2400","    0","T,,W","   50",",,W","   33",",,W","  -32",",,W",,,,,"   13",",,W",,,,,,,"    0",",,W","   -4","H,,S","    0",",,W",,,"  100",",,W","  130",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-01","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   46",",,W,2400","    0",",,W","   30",",,W","   22",",,W","  -27",",,W",,,,,"   73",",,W",,,,,,,"    0",",,W","    2","H,,S","    0",",,W",,,"   80",",,W","   80",",,W",,,,,,,,,"  134",",,W","  170",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-02","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   89",",,W,2400","    0",",,W","    0","T,,W","   83",",,W","   17",",,W",,,,,"   50",",,W",,,,,,,"    0",",,W","   35","H,,S","    0",",,W",,,"  240",",,W","  220",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-03","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","   28",",,W","  -16",",,W",,,,,"   43",",,W",,,,,,,"    0",",,W","   16","H,,S","    0",",,W",,,"  360",",,W","   10",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-04","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   11",",,W","  -49",",,W",,,,,"   20",",,W",,,,,,,"   59",",,W","  -14","H,,S","  323",",,W",,,"  360",",,W","   10",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-05","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   18",",,W,2400","   23",",,W","   30",",,W","  -10",",,W","  -49",",,W",,,,,"   47",",,W",,,,,,,"    0",",,W","  -26","H,,S","    0",",,W",,,"  240",",,W","  270",",,W",,,,,,,,,"   94",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-06","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    5",",,W","   30",",,W","    6",",,W","  -38",",,W",,,,,"   47",",,W",,,,,,,"    8",",,W","  -11","H,,S","   43",",,W",,,"  300",",,W","  310",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-07","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   10",",,W,2400","   20",",,W","   30",",,W","  -16",",,W","  -66",",,W",,,,,"   36",",,W",,,,,,,"    0",",,W","  -33","H,,S","    0",",,W",,,"  250",",,W","  240",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-08","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0","T,,W","   30",",,W","  -10",",,W","  -88",",,W",,,,,"   27",",,W",,,,,,,"    9",",,W","  -42","H,,S","   48",",,W",,,"  310",",,W","  310",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-09","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","   30",",,W","    0",",,W"," -105",",,W",,,,,"   28",",,W",,,,,,,"    0",",,W","  -54","H,,S","    0",",,W",,,"  260",",,W","  270",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-10","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   22",",,W","  -32",",,W",,,,,"   36",",,W",,,,,,,"   19",",,W","  -17","H,,S","  105",",,W",,,"  240",",,W","  230",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-11","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   11",",,W","  -10",",,W",,,,,"   42",",,W",,,,,,,"    0",",,W","   -2","H,,S","    0",",,W",,,"  250",",,W","  230",",,W",,,,,,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-12","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    3",",,W,2400","    0","T,,W","    0",",,W","   44",",,W","  -38",",,W",,,,,"   46",",,W",,,,,,,"    5",",,W","    1","H,,S","   29",",,W",,,"  150",",,W","  150",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-13","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    5",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -16",",,W",,,,,"   21",",,W",,,,,,,"    2",",,W","   11","H,,S","   13",",,W",,,"   60",",,W","  150",",,W",,,,,,,,,"   40",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-14","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   74",",,W,2400","    0",",,W","    0",",,W","   50",",,W","    6",",,W",,,,,"   18",",,W",,,,,,,"    0",",,W","   20","H,,S","    0",",,W",,,"  330",",,W","  340",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-15","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   39",",,W","  -21",",,W",,,,,"   34",",,W",,,,,,,"    3",",,W","   12","H,,S","   16",",,W",,,"   50",",,W","   50",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-16","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -16",",,W",,,,,"   31",",,W",,,,,,,"   35",",,W","    9","H,,S","  192",",,W",,,"  240",",,W","  250",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-17","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -27",",,W",,,,,"   45",",,W",,,,,,,"   70",",,W","   21","H,,S","  381",",,W",,,"  330",",,W","  310",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-18","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   28",",,W","  -66",",,W",,,,,"   21",",,W",,,,,,,"   92",",,W","  -22","H,,S","  496",",,W",,,"  170",",,W","  170",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-19","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -21",",,W",,,,,"   38",",,W",,,,,,,"   21",",,W","   16","H,,S","  115",",,W",,,"  190",",,W","  180",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-20","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   13",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   28",",,W",,,,,"   28",",,W",,,,,,,"    0",",,W","   52","H,,S","    0",",,W",,,"  140",",,W","  160",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-21","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   25",",,W,2400","    0","T,,W","    0",",,W","   56",",,W","    0",",,W",,,,,"   58",",,W",,,,,,,"    0",",,W","   38","H,,S","    0",",,W",,,"  320",",,W","  330",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-22","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0","T,,W","    0",",,W","    6",",,W","  -10",",,W",,,,,"   38",",,W",,,,,,,"    0",",,W","   -2","H,,S","    0",",,W",,,"  320",",,W","  360",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-23","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    3",",,W,2400","    3",",,W","    0",",,W","   22",",,W","  -10",",,W",,,,,"   35",",,W",,,,,,,"    1",",,W","    4","H,,S","    7",",,W",,,"  250",",,W","  260",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-24","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","   11",",,W","  -16",",,W",,,,,"   48",",,W",,,,,,,"    0",",,W","   -2","H,,S","    0",",,W",,,"  280",",,W","  280",",,W",,,,,,,,,"  103",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-25","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    8",",,W,2400","   10",",,W","    0",",,W","    0",",,W","  -49",",,W",,,,,"   22",",,W",,,,,,,"    0",",,W","  -18","H,,S","    0",",,W",,,"  150",",,W","  150",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-26","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","   67",",,W","  -10",",,W",,,,,"   27",",,W",,,,,,,"    0",",,W","   18","H,,S","    0",",,W",,,"   80",",,W","  110",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-27","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   53",",,W,2400","    0",",,W","    0",",,W","   94",",,W","    6",",,W",,,,,"   75",",,W",,,,,,,"    0",",,W","   28","H,,S","    0",",,W",,,"  140",",,W","  160",",,W",,,,,,,,,"  130",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-28","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    3",",,W,2400","    5",",,W","    0",",,W","  117",",,W","  -10",",,W",,,,,"   70",",,W",,,,,,,"    0",",,W","   76","H,,S","    0",",,W",,,"  250",",,W","  260",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-29","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   15",",,W,2400","   15",",,W","    0","T,,W","   -5",",,W","  -27",",,W",,,,,"   31",",,W",,,,,,,"    2",",,W","  -13","H,,S","    9",",,W",,,"  210",",,W","  200",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-30","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0","T,,W","   30",",,W","    0",",,W","  -27",",,W",,,,,"   54",",,W",,,,,,,"   64",",,W","  -15","H,,S","  347",",,W",,,"  230",",,W","  230",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2018-12-31","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  142",",,W,2400","    0","T,,W","    0","T,,W","   22",",,W","  -27",",,W",,,,,"   43",",,W",,,,,,,"    0",",,W","   -1","H,,S","    0",",,W",,,"   70",",,W","   60",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-01-01","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","   17",",,W","  -32",",,W",,,,,"   34",",,W",,,,,,,"    0",",,W","    3","H,,S","    0",",,W",,,"  350",",,W","  330",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-01-02","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   23",",,W,2400","   20",",,W","    0",",,W","    0",",,W","  -38",",,W",,,,,"   45",",,W",,,,,,,"    0",",,W","  -20","H,,S","    0",",,W",,,"  260",",,W","  250",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-01-03","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -10",",,W",,,,,"   61",",,W",,,,,,,"   19",",,W","    1","H,,S","  102",",,W",,,"  250",",,W","  240",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-01-04","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -10",",,W",,,,,"   37",",,W",,,,,,,"  100",",,W","   28","H,,S","  548",",,W",,,"  230",",,W","  220",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-01-05","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -43",",,W",,,,,"   38",",,W",,,,,,,"   60",",,W","   11","H,,S","  329",",,W",,,"  250",",,W","  260",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-01-06","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -27",",,W",,,,,"   40",",,W",,,,,,,"   41",",,W","   21","H,,S","  226",",,W",,,"   90",",,W","   90",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-01-07","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   74",",,W,2400","    3",",,W","    0","T,,W","  106",",,W","    0",",,W",,,,,"   93",",,W",,,,,,,"    0",",,W","   22","H,,S","    0",",,W",,,"  260",",,W","  280",",,W",,,,,,,,,"  139",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-01-08","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   10",",,W,2400","    3",",,W","    0",",,W","   56",",,W","  -10",",,W",,,,,"   61",",,W",,,,,,,"    0",",,W","   53","H,,S","    1",",,W",,,"  300",",,W","  300",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
