"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"ASN00097085","2018-06-27","-41.8444","145.5419","1119.5","MOUNT READ, AS","    4",",,a","   46",",,a","   17",",,a",,,,,,
"ASN00097085","2018-06-28","-41.8444","145.5419","1119.5","MOUNT READ, AS","    4",",,a","   52",",,a","   10",",,a",,,,,,
"ASN00097085","2018-06-29","-41.8444","145.5419","1119.5","MOUNT READ, AS","  104",",,a","   48",",,a","   18",",,a",,,,,,
"ASN00097085","2018-06-30","-41.8444","145.5419","1119.5","MOUNT READ, AS","   34",",,a","   27",",,a","   11",",,a",,,,,,
"ASN00097085","2018-07-01","-41.8444","145.5419","1119.5","MOUNT READ, AS","  360",",,a","   37",",,a","   -9",",,a",,,,,,
"ASN00097085","2018-07-02","-41.8444","145.5419","1119.5","MOUNT READ, AS","  126",",,a","   38",",,a","   17",",,a",,,,,,
"ASN00097085","2018-07-03","-41.8444","145.5419","1119.5","MOUNT READ, AS","    4",",,a","   55",",,a","   12",",,a",,,,,,
"ASN00097085","2018-07-04","-41.8444","145.5419","1119.5","MOUNT READ, AS","  200",",,a","   53",",,a","   22",",,a",,,,,,
"ASN00097085","2018-07-05","-41.8444","145.5419","1119.5","MOUNT READ, AS","  426",",,a","   51",",,a","   37",",,a",,,,,,
"ASN00097085","2018-07-06","-41.8444","145.5419","1119.5","MOUNT READ, AS","  226",",,a","   28",",,a","    3",",,a",,,,,,
"ASN00097085","2018-07-07","-41.8444","145.5419","1119.5","MOUNT READ, AS","  380",",,a","   13",",,a","   -2",",,a",,,,,,
"ASN00097085","2018-07-08","-41.8444","145.5419","1119.5","MOUNT READ, AS","  238",",,a","   10",",,a","  -17",",,a",,,,,,
"ASN00097085","2018-07-09","-41.8444","145.5419","1119.5","MOUNT READ, AS","  136",",,a","   16",",,a","  -11",",,a",,,,,,
"ASN00097085","2018-07-10","-41.8444","145.5419","1119.5","MOUNT READ, AS","  182",",,a","   24",",,a","   -3",",,a",,,,,,
"ASN00097085","2018-07-11","-41.8444","145.5419","1119.5","MOUNT READ, AS","  104",",,a","   51",",,a","    1",",,a",,,,,,
"ASN00097085","2018-07-12","-41.8444","145.5419","1119.5","MOUNT READ, AS","    2",",,a","   37",",,a","    9",",,a",,,,,,
"ASN00097085","2018-07-13","-41.8444","145.5419","1119.5","MOUNT READ, AS","   10",",,a","   31",",,a","   -3",",,a",,,,,,
"ASN00097085","2018-07-14","-41.8444","145.5419","1119.5","MOUNT READ, AS","   48",",,a","   48",",,a","   -7",",,a",,,,,,
"ASN00097085","2018-07-15","-41.8444","145.5419","1119.5","MOUNT READ, AS","   82",",,a","   34",",,a","    2",",,a",,,,,,
"ASN00097085","2018-07-16","-41.8444","145.5419","1119.5","MOUNT READ, AS","   94",",,a","   58",",,a","   15",",,a",,,,,,
"ASN00097085","2018-07-17","-41.8444","145.5419","1119.5","MOUNT READ, AS","  494",",,a","   43",",,a","   25",",,a",,,,,,
"ASN00097085","2018-07-18","-41.8444","145.5419","1119.5","MOUNT READ, AS","  182",",,a","   48",",,a","   -7",",,a",,,,,,
"ASN00097085","2018-07-19","-41.8444","145.5419","1119.5","MOUNT READ, AS","  774",",,a","   21",",,a","    7",",,a",,,,,,
"ASN00097085","2018-07-20","-41.8444","145.5419","1119.5","MOUNT READ, AS","   70",",,a","    0",",,a","  -16",",,a",,,,,,
"ASN00097085","2018-07-21","-41.8444","145.5419","1119.5","MOUNT READ, AS","    2",",,a","   20",",,a","  -11",",,a",,,,,,
"ASN00097085","2018-07-22","-41.8444","145.5419","1119.5","MOUNT READ, AS","  210",",,a","   31",",,a","   -5",",,a",,,,,,
"ASN00097085","2018-07-23","-41.8444","145.5419","1119.5","MOUNT READ, AS","   88",",,a","   28",",,a","    8",",,a",,,,,,
"ASN00097085","2018-07-24","-41.8444","145.5419","1119.5","MOUNT READ, AS","  162",",,a","   22",",,a","    0",",,a",,,,,,
"ASN00097085","2018-07-25","-41.8444","145.5419","1119.5","MOUNT READ, AS","  252",",,a","   20",",,a","   -3",",,a",,,,,,
"ASN00097085","2018-07-26","-41.8444","145.5419","1119.5","MOUNT READ, AS","  124",",,a","   36",",,a","   -4",",,a",,,,,,
"ASN00097085","2018-07-27","-41.8444","145.5419","1119.5","MOUNT READ, AS","  276",",,a","   45",",,a","   15",",,a",,,,,,
"ASN00097085","2018-07-28","-41.8444","145.5419","1119.5","MOUNT READ, AS","  306",",,a","   37",",,a","   -1",",,a",,,,,,
"ASN00097085","2018-07-29","-41.8444","145.5419","1119.5","MOUNT READ, AS","   42",",,a","   35",",,a","    8",",,a",,,,,,
"ASN00097085","2018-07-30","-41.8444","145.5419","1119.5","MOUNT READ, AS","  566",",,a","   33",",,a","  -14",",,a",,,,,,
"ASN00097085","2018-07-31","-41.8444","145.5419","1119.5","MOUNT READ, AS","  366",",,a","   19",",,a","   -4",",,a",,,,,,
"ASN00097085","2018-08-01","-41.8444","145.5419","1119.5","MOUNT READ, AS","  186",",,a","   20",",,a","   -3",",,a",,,,,,
"ASN00097085","2018-08-02","-41.8444","145.5419","1119.5","MOUNT READ, AS","  222",",,a","   46",",,a","   -6",",,a",,,,,,
"ASN00097085","2018-08-03","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","   64",",,a","    8",",,a",,,,,,
"ASN00097085","2018-08-04","-41.8444","145.5419","1119.5","MOUNT READ, AS","   78",",,a","   47",",,a","    3",",,a",,,,,,
"ASN00097085","2018-08-05","-41.8444","145.5419","1119.5","MOUNT READ, AS","  142",",,a","   48",",,a","   10",",,a",,,,,,
"ASN00097085","2018-08-06","-41.8444","145.5419","1119.5","MOUNT READ, AS","  106",",,a","   37",",,a","    3",",,a",,,,,,
"ASN00097085","2018-08-07","-41.8444","145.5419","1119.5","MOUNT READ, AS","   66",",,a","   38",",,a","  -14",",,a",,,,,,
"ASN00097085","2018-08-08","-41.8444","145.5419","1119.5","MOUNT READ, AS","  494",",,a","   29",",,a","   -3",",,a",,,,,,
"ASN00097085","2018-08-09","-41.8444","145.5419","1119.5","MOUNT READ, AS","  216",",,a","   49",",,a","   -2",",,a",,,,,,
"ASN00097085","2018-08-10","-41.8444","145.5419","1119.5","MOUNT READ, AS","   82",",,a","   44",",,a","   21",",,a",,,,,,
"ASN00097085","2018-08-11","-41.8444","145.5419","1119.5","MOUNT READ, AS","   78",",,a","    4",",,a","  -11",",,a",,,,,,
"ASN00097085","2018-08-12","-41.8444","145.5419","1119.5","MOUNT READ, AS","   42",",,a","   26",",,a","  -32",",,a",,,,,,
"ASN00097085","2018-08-13","-41.8444","145.5419","1119.5","MOUNT READ, AS","  538",",,a","   45",",,a","  -11",",,a",,,,,,
"ASN00097085","2018-08-14","-41.8444","145.5419","1119.5","MOUNT READ, AS","  654",",,a","   46",",,a","   22",",,a",,,,,,
"ASN00097085","2018-08-15","-41.8444","145.5419","1119.5","MOUNT READ, AS","  126",",,a","   17",",,a","    3",",,a",,,,,,
"ASN00097085","2018-08-16","-41.8444","145.5419","1119.5","MOUNT READ, AS","  338",",,a","    7",",,a","   -6",",,a",,,,,,
"ASN00097085","2018-08-17","-41.8444","145.5419","1119.5","MOUNT READ, AS","  142",",,a","   34",",,a","   -7",",,a",,,,,,
"ASN00097085","2018-08-18","-41.8444","145.5419","1119.5","MOUNT READ, AS","  332",",,a","   -3",",,a","  -11",",,a",,,,,,
"ASN00097085","2018-08-19","-41.8444","145.5419","1119.5","MOUNT READ, AS","   24",",,a","  -13",",,a","  -22",",,a",,,,,,
"ASN00097085","2018-08-20","-41.8444","145.5419","1119.5","MOUNT READ, AS","   10",",,a","    5",",,a","  -36",",,a",,,,,,
"ASN00097085","2018-08-21","-41.8444","145.5419","1119.5","MOUNT READ, AS","   92",",,a","   16",",,a","  -15",",,a",,,,,,
"ASN00097085","2018-08-22","-41.8444","145.5419","1119.5","MOUNT READ, AS","  398",",,a","   34",",,a","  -24",",,a",,,,,,
"ASN00097085","2018-08-23","-41.8444","145.5419","1119.5","MOUNT READ, AS","    6",",,a","   38",",,a","   -6",",,a",,,,,,
"ASN00097085","2018-08-24","-41.8444","145.5419","1119.5","MOUNT READ, AS","    4",",,a","   76",",,a","    9",",,a",,,,,,
"ASN00097085","2018-08-25","-41.8444","145.5419","1119.5","MOUNT READ, AS","    2",",,a","   51",",,a","   16",",,a",,,,,,
"ASN00097085","2018-08-26","-41.8444","145.5419","1119.5","MOUNT READ, AS","    8",",,a","   28",",,a","    4",",,a",,,,,,
"ASN00097085","2018-08-27","-41.8444","145.5419","1119.5","MOUNT READ, AS","  112",",,a","   -9",",,a","  -40",",,a",,,,,,
"ASN00097085","2018-08-28","-41.8444","145.5419","1119.5","MOUNT READ, AS","  132",",,a","   23",",,a","  -53",",,a",,,,,,
"ASN00097085","2018-08-29","-41.8444","145.5419","1119.5","MOUNT READ, AS","   24",",,a","   44",",,a","  -32",",,a",,,,,,
"ASN00097085","2018-08-30","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","   43",",,a","  -18",",,a",,,,,,
"ASN00097085","2018-08-31","-41.8444","145.5419","1119.5","MOUNT READ, AS","   12",",,a","   38",",,a","   12",",,a",,,,,,
"ASN00097085","2018-09-01","-41.8444","145.5419","1119.5","MOUNT READ, AS","  236",",,a","   -8",",,a","  -11",",,a",,,,,,
"ASN00097085","2018-09-02","-41.8444","145.5419","1119.5","MOUNT READ, AS","   46",",,a","    7",",,a","  -23",",,a",,,,,,
"ASN00097085","2018-09-03","-41.8444","145.5419","1119.5","MOUNT READ, AS","   76",",,a","   26",",,a","  -22",",,a",,,,,,
"ASN00097085","2018-09-04","-41.8444","145.5419","1119.5","MOUNT READ, AS","    2",",,a","   45",",,a","   -7",",,a",,,,,,
"ASN00097085","2018-09-05","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","   48",",,a","   13",",,a",,,,,,
"ASN00097085","2018-09-06","-41.8444","145.5419","1119.5","MOUNT READ, AS","   20",",,a","   55",",,a","   29",",,a",,,,,,
"ASN00097085","2018-09-07","-41.8444","145.5419","1119.5","MOUNT READ, AS","  242",",,a","   39",",,a","   -4",",,a",,,,,,
"ASN00097085","2018-09-08","-41.8444","145.5419","1119.5","MOUNT READ, AS","   40",",,a","   40",",,a","   -7",",,a",,,,,,
"ASN00097085","2018-09-09","-41.8444","145.5419","1119.5","MOUNT READ, AS","  268",",,a","   52",",,a","    1",",,a",,,,,,
"ASN00097085","2018-09-10","-41.8444","145.5419","1119.5","MOUNT READ, AS","   82",",,a","   68",",,a","   17",",,a",,,,,,
"ASN00097085","2018-09-11","-41.8444","145.5419","1119.5","MOUNT READ, AS","   66",",,a","   73",",,a","   47",",,a",,,,,,
"ASN00097085","2018-09-12","-41.8444","145.5419","1119.5","MOUNT READ, AS","  138",",,a","   47",",,a","    2",",,a",,,,,,
"ASN00097085","2018-09-13","-41.8444","145.5419","1119.5","MOUNT READ, AS","  414",",,a","   60",",,a","    6",",,a",,,,,,
"ASN00097085","2018-09-14","-41.8444","145.5419","1119.5","MOUNT READ, AS","  246",",,a","   87",",,a","   42",",,a",,,,,,
"ASN00097085","2018-09-15","-41.8444","145.5419","1119.5","MOUNT READ, AS","   70",",,a","   18",",,a","   11",",,a",,,,,,
"ASN00097085","2018-09-16","-41.8444","145.5419","1119.5","MOUNT READ, AS","   56",",,a","   18",",,a","  -36",",,a",,,,,,
"ASN00097085","2018-09-17","-41.8444","145.5419","1119.5","MOUNT READ, AS","  210",",,a","   38",",,a","  -15",",,a",,,,,,
"ASN00097085","2018-09-18","-41.8444","145.5419","1119.5","MOUNT READ, AS","  180",",,a","   47",",,a","   17",",,a",,,,,,
"ASN00097085","2018-09-19","-41.8444","145.5419","1119.5","MOUNT READ, AS","   84",",,a","   12",",,a","  -14",",,a",,,,,,
"ASN00097085","2018-09-20","-41.8444","145.5419","1119.5","MOUNT READ, AS","  216",",,a","   39",",,a","  -10",",,a",,,,,,
"ASN00097085","2018-09-21","-41.8444","145.5419","1119.5","MOUNT READ, AS","  210",",,a","   59",",,a","   11",",,a",,,,,,
"ASN00097085","2018-09-22","-41.8444","145.5419","1119.5","MOUNT READ, AS","   74",",,a","   42",",,a","   20",",,a",,,,,,
"ASN00097085","2018-09-23","-41.8444","145.5419","1119.5","MOUNT READ, AS","  160",",,a","    0",",,a","  -24",",,a",,,,,,
"ASN00097085","2018-09-24","-41.8444","145.5419","1119.5","MOUNT READ, AS","   80",",,a","   17",",,a","  -40",",,a",,,,,,
"ASN00097085","2018-09-25","-41.8444","145.5419","1119.5","MOUNT READ, AS","    8",",,a","   47",",,a","  -25",",,a",,,,,,
"ASN00097085","2018-09-26","-41.8444","145.5419","1119.5","MOUNT READ, AS","    4",",,a","   87",",,a","   -9",",,a",,,,,,
"ASN00097085","2018-09-27","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  102",",,a","   -9",",,a",,,,,,
"ASN00097085","2018-09-28","-41.8444","145.5419","1119.5","MOUNT READ, AS","  214",",,a","   22",",,a","   -9",",,a",,,,,,
"ASN00097085","2018-09-29","-41.8444","145.5419","1119.5","MOUNT READ, AS","   36",",,a","   30",",,a","  -32",",,a",,,,,,
"ASN00097085","2018-09-30","-41.8444","145.5419","1119.5","MOUNT READ, AS","  332",",,a","   51",",,a","   -4",",,a",,,,,,
"ASN00097085","2018-10-01","-41.8444","145.5419","1119.5","MOUNT READ, AS","   32",",,a","   84",",,a","   -1",",,a",,,,,,
"ASN00097085","2018-10-02","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  114",",,a","   22",",,a",,,,,,
"ASN00097085","2018-10-03","-41.8444","145.5419","1119.5","MOUNT READ, AS","  134",",,a","   47",",,a","   40",",,a",,,,,,
"ASN00097085","2018-10-04","-41.8444","145.5419","1119.5","MOUNT READ, AS","   28",",,a","   46",",,a","  -16",",,a",,,,,,
"ASN00097085","2018-10-05","-41.8444","145.5419","1119.5","MOUNT READ, AS","    2",",,a","  106",",,a","  -12",",,a",,,,,,
"ASN00097085","2018-10-06","-41.8444","145.5419","1119.5","MOUNT READ, AS",,,"  122",",,a","   13",",,a",,,,,,
"ASN00097085","2018-10-07","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  126",",,a","   27",",,a",,,,,,
"ASN00097085","2018-10-08","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  105",",,a","   44",",,a",,,,,,
"ASN00097085","2018-10-09","-41.8444","145.5419","1119.5","MOUNT READ, AS","   74",",,a","   61",",,a","   54",",,a",,,,,,
"ASN00097085","2018-10-10","-41.8444","145.5419","1119.5","MOUNT READ, AS","   80",",,a","   70",",,a","  -37",",,a",,,,,,
"ASN00097085","2018-10-11","-41.8444","145.5419","1119.5","MOUNT READ, AS","    2",",,a","  108",",,a","   -9",",,a",,,,,,
"ASN00097085","2018-10-12","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  118",",,a","   14",",,a",,,,,,
"ASN00097085","2018-10-13","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  118",",,a","   29",",,a",,,,,,
"ASN00097085","2018-10-14","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  125",",,a","   40",",,a",,,,,,
"ASN00097085","2018-10-15","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  158",",,a","   75",",,a",,,,,,
"ASN00097085","2018-10-16","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  138",",,a","  105",",,a",,,,,,
"ASN00097085","2018-10-17","-41.8444","145.5419","1119.5","MOUNT READ, AS","   40",",,a","  133",",,a","  101",",,a",,,,,,
"ASN00097085","2018-10-18","-41.8444","145.5419","1119.5","MOUNT READ, AS","  126",",,a","  102",",,a","   78",",,a",,,,,,
"ASN00097085","2018-10-19","-41.8444","145.5419","1119.5","MOUNT READ, AS","  340",",,a","  120",",,a","   62",",,a",,,,,,
"ASN00097085","2018-10-20","-41.8444","145.5419","1119.5","MOUNT READ, AS","  102",",,a","   57",",,a","   29",",,a",,,,,,
"ASN00097085","2018-10-21","-41.8444","145.5419","1119.5","MOUNT READ, AS","   20",",,a","   78",",,a","    8",",,a",,,,,,
"ASN00097085","2018-10-22","-41.8444","145.5419","1119.5","MOUNT READ, AS","    6",",,a","  144",",,a","   35",",,a",,,,,,
"ASN00097085","2018-10-23","-41.8444","145.5419","1119.5","MOUNT READ, AS","   18",",,a","   50",",,a","   30",",,a",,,,,,
"ASN00097085","2018-10-24","-41.8444","145.5419","1119.5","MOUNT READ, AS","   44",",,a","   57",",,a","  -15",",,a",,,,,,
"ASN00097085","2018-10-25","-41.8444","145.5419","1119.5","MOUNT READ, AS","   68",",,a","   64",",,a","   -4",",,a",,,,,,
"ASN00097085","2018-10-26","-41.8444","145.5419","1119.5","MOUNT READ, AS","   86",",,a","   64",",,a","   -2",",,a",,,,,,
"ASN00097085","2018-10-27","-41.8444","145.5419","1119.5","MOUNT READ, AS","  124",",,a","   46",",,a","    6",",,a",,,,,,
"ASN00097085","2018-10-28","-41.8444","145.5419","1119.5","MOUNT READ, AS","  222",",,a","   46",",,a","  -24",",,a",,,,,,
"ASN00097085","2018-10-29","-41.8444","145.5419","1119.5","MOUNT READ, AS","   16",",,a","  134",",,a","   -7",",,a",,,,,,
"ASN00097085","2018-10-30","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","   63",",,a","   21",",,a",,,,,,
"ASN00097085","2018-10-31","-41.8444","145.5419","1119.5","MOUNT READ, AS","  138",",,a","   87",",,a","    2",",,a",,,,,,
"ASN00097085","2018-11-01","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  152",",,a","   15",",,a",,,,,,
"ASN00097085","2018-11-02","-41.8444","145.5419","1119.5","MOUNT READ, AS","  110",",,a","  107",",,a","   60",",,a",,,,,,
"ASN00097085","2018-11-03","-41.8444","145.5419","1119.5","MOUNT READ, AS","   98",",,a","   40",",,a","  -11",",,a",,,,,,
"ASN00097085","2018-11-04","-41.8444","145.5419","1119.5","MOUNT READ, AS","  238",",,a","   61",",,a","   -2",",,a",,,,,,
"ASN00097085","2018-11-05","-41.8444","145.5419","1119.5","MOUNT READ, AS","  180",",,a","   91",",,a","   39",",,a",,,,,,
"ASN00097085","2018-11-06","-41.8444","145.5419","1119.5","MOUNT READ, AS","  126",",,a","   57",",,a","   51",",,a",,,,,,
"ASN00097085","2018-11-07","-41.8444","145.5419","1119.5","MOUNT READ, AS","  176",",,a","   23",",,a","   -5",",,a",,,,,,
"ASN00097085","2018-11-08","-41.8444","145.5419","1119.5","MOUNT READ, AS","   54",",,a","   31",",,a","  -14",",,a",,,,,,
"ASN00097085","2018-11-09","-41.8444","145.5419","1119.5","MOUNT READ, AS","  218",",,a","   63",",,a","   -1",",,a",,,,,,
"ASN00097085","2018-11-10","-41.8444","145.5419","1119.5","MOUNT READ, AS","  152",",,a","   59",",,a","   25",",,a",,,,,,
"ASN00097085","2018-11-11","-41.8444","145.5419","1119.5","MOUNT READ, AS",,,"  114",",,a",,,,,,,,
"ASN00097085","2018-11-12","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  130",",,a","   42",",,a",,,,,,
"ASN00097085","2018-11-13","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  167",",,a","   79",",,a",,,,,,
"ASN00097085","2018-11-14","-41.8444","145.5419","1119.5","MOUNT READ, AS","    6",",,a","   93",",,a","   43",",,a",,,,,,
"ASN00097085","2018-11-15","-41.8444","145.5419","1119.5","MOUNT READ, AS","   56",",,a","   78",",,a","    8",",,a",,,,,,
"ASN00097085","2018-11-16","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","   88",",,a","   20",",,a",,,,,,
"ASN00097085","2018-11-17","-41.8444","145.5419","1119.5","MOUNT READ, AS","    4",",,a","  107",",,a","    8",",,a",,,,,,
"ASN00097085","2018-11-18","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  180",",,a","   47",",,a",,,,,,
"ASN00097085","2018-11-19","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  155",",,a","   52",",,a",,,,,,
"ASN00097085","2018-11-20","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  121",",,a","   61",",,a",,,,,,
"ASN00097085","2018-11-21","-41.8444","145.5419","1119.5","MOUNT READ, AS","  432",",,a","   82",",,a","   54",",,a",,,,,,
"ASN00097085","2018-11-22","-41.8444","145.5419","1119.5","MOUNT READ, AS","   14",",,a","   61",",,a","   38",",,a",,,,,,
"ASN00097085","2018-11-23","-41.8444","145.5419","1119.5","MOUNT READ, AS","  130",",,a","  114",",,a","   39",",,a",,,,,,
"ASN00097085","2018-11-24","-41.8444","145.5419","1119.5","MOUNT READ, AS","    8",",,a","  125",",,a","   38",",,a",,,,,,
"ASN00097085","2018-11-25","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  134",",,a","   55",",,a",,,,,,
"ASN00097085","2018-11-26","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  119",",,a","   70",",,a",,,,,,
"ASN00097085","2018-11-27","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  114",",,a","   74",",,a",,,,,,
"ASN00097085","2018-11-28","-41.8444","145.5419","1119.5","MOUNT READ, AS","   92",",,a","  116",",,a","   79",",,a",,,,,,
"ASN00097085","2018-11-29","-41.8444","145.5419","1119.5","MOUNT READ, AS","   40",",,a","  163",",,a","   49",",,a",,,,,,
"ASN00097085","2018-11-30","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","   95",",,a","   53",",,a",,,,,,
"ASN00097085","2018-12-01","-41.8444","145.5419","1119.5","MOUNT READ, AS","   62",",,a","  150",",,a","   10",",,a",,,,,,
"ASN00097085","2018-12-02","-41.8444","145.5419","1119.5","MOUNT READ, AS","  262",",,a","   47",",,a","    4",",,a",,,,,,
"ASN00097085","2018-12-03","-41.8444","145.5419","1119.5","MOUNT READ, AS","  444",",,a","   53",",,a","   14",",,a",,,,,,
"ASN00097085","2018-12-04","-41.8444","145.5419","1119.5","MOUNT READ, AS","  294",",,a","  101",",,a","    8",",,a",,,,,,
"ASN00097085","2018-12-05","-41.8444","145.5419","1119.5","MOUNT READ, AS","  132",",,a","  189",",,a","   24",",,a",,,,,,
"ASN00097085","2018-12-06","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  229",",,a","   86",",,a",,,,,,
"ASN00097085","2018-12-07","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  225",",,a","  125",",,a",,,,,,
"ASN00097085","2018-12-08","-41.8444","145.5419","1119.5","MOUNT READ, AS","   12",",,a","  147",",,a","  116",",,a",,,,,,
"ASN00097085","2018-12-09","-41.8444","145.5419","1119.5","MOUNT READ, AS","    2",",,a","  165",",,a","   54",",,a",,,,,,
"ASN00097085","2018-12-10","-41.8444","145.5419","1119.5","MOUNT READ, AS",,,"  111",",,a","   36",",,a",,,,,,
"ASN00097085","2018-12-11","-41.8444","145.5419","1119.5","MOUNT READ, AS","    4",",,a","  193",",,a","   46",",,a",,,,,,
"ASN00097085","2018-12-12","-41.8444","145.5419","1119.5","MOUNT READ, AS","    0",",,a","  177",",,a","   70",",,a",,,,,,
"ASN00097085","2018-12-13","-41.8444","145.5419","1119.5","MOUNT READ, AS","   22",",,a","  177",",,a","   91",",,a",,,,,,
"ASN00097085","2018-12-14","-41.8444","145.5419","1119.5","MOUNT READ, AS","    4",",,a","  233",",,a","   98",",,a",,,,,,
"ASN00097085","2018-12-15","-41.8444","145.5419","1119.5","MOUNT READ, AS","    2",",,a","  164",",,a","  113",",,a",,,,,,
"ASN00097085","2018-12-16","-41.8444","145.5419","1119.5","MOUNT READ, AS","   80",",,a","  166",",,a","  114",",,a",,,,,,
"ASN00097085","2018-12-17","-41.8444","145.5419","1119.5","MOUNT READ, AS","  140",",,a","  116",",,a","   84",",,a",,,,,,
"ASN00097085","2018-12-18","-41.8444","145.5419","1119.5","MOUNT READ, AS","   66",",,a","  164",",,a","   73",",,a",,,,,,
"ASN00097085","2018-12-19","-41.8444","145.5419","1119.5","MOUNT READ, AS","   50",",,a","  128",",,a","   73",",,a",,,,,,
"ASN00097085","2018-12-20","-41.8444","145.5419","1119.5","MOUNT READ, AS","   50",",,a","   96",",,a","   79",",,a",,,,,,
"ASN00097085","2018-12-21","-41.8444","145.5419","1119.5","MOUNT READ, AS","  114",",,a","  105",",,a","   36",",,a",,,,,,
"ASN00097085","2018-12-22","-41.8444","145.5419","1119.5","MOUNT READ, AS","   16",",,a","  107",",,a","   29",",,a",,,,,,
