"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00292510","2018-04-18","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  233",",,7","  -28",",,7",,,,,,,,,"  161",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-19","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  206",",,7","  -28",",,7",,,,,,,,,"  150",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-20","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  211",",,7","   94",",,7",,,,,,,,,"  122",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-21","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  189",",,7","   -6",",,7",,,,,,,,,"  117",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-22","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  233",",,7","    6",",,7",,,,,,,,,"  150",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-23","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  294",",,7","   11",",,7",,,,,,,,,"  172",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-24","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  217",",,7","   50",",,7",,,,,,,,,"  128",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-25","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  200",",,7","   44",",,7",,,,,,,,,"  172",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-26","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  222",",,7","    6",",,7",,,,,,,,,"  167",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-27","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  261",",,7","  -11",",,7",,,,,,,,,"  172",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-28","35.1841","-105.0569","1569.7","DILIA, NM US","    0","T,,7,1730","    0",",,7","    0",",,7","  289",",,7","   33",",,7",,,,,,,,,"  172",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-29","35.1841","-105.0569","1569.7","DILIA, NM US","    5",",,7,1730","    0",",,7","    0",",,7","  300",",,7","   61",",,7",,,,,,,,,"  206",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-04-30","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  300",",,7","   61",",,7",,,,,,,,,"  172",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-05-01","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  244",",,7","   72",",,7",,,,,,,,,"  211",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-05-02","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  261",",,7","  106",",,7",,,,,,,,,"  161",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-05-03","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  211",",,7","   33",",,7",,,,,,,,,"  194",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-05-04","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  294",",,7","    0",",,7",,,,,,,,,"  139",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292510","2018-05-05","35.1841","-105.0569","1569.7","DILIA, NM US","    0",",,7,1730","    0",",,7","    0",",,7","  317",",,7","   22",",,7",,,,,,,,,"  156",",,7,1730",,,,,,,,,,,,,,,,,,,,,,,,
