"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA002202115","2018-06-29","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","    0",",,S",,,,,,,,,"  153","H,,S"
"CA002202115","2018-06-30","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","   15",",,S",,,,,"  218",",,S","  108",",,S","  163","H,,S"
"CA002202115","2018-07-01","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","   66",",,S",,,,,"  206",",,S","  121",",,S","  143","H,,S"
"CA002202115","2018-07-02","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","    5",",,S",,,,,,,,,"  130","H,,S"
"CA002202115","2018-07-03","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","   20",",,S",,,,,,,,,"  153","H,,S"
"CA002202115","2018-07-04","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","   18",",,S",,,,,,,,,"  167","H,,S"
"CA002202115","2018-07-05","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","    3",",,S",,,,,,,,,"  200","H,,S"
"CA002202115","2018-07-06","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","    0",",,S",,,,,"  295",",,S","   96",",,S","  179","H,,S"
"CA002202115","2018-07-07","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","    8",",,S",,,,,,,,,"  117","H,,S"
"CA002202115","2018-07-08","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","    0",",,S",,,,,,,,,"  172","H,,S"
"CA002202115","2018-07-09","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","    0",",,S",,,,,,,,,"  234","H,,S"
"CA002202115","2018-07-10","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","    0",",,S",,,,,,,,,"  241","H,,S"
"CA002202115","2018-07-11","61.7667","-121.2333","169.0","FORT SIMPSON, NT CA","    0",",,S",,,,,"  303",",,S","  161",",,S","  239","H,,S"
