"USC00263960","2018-04-28","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","    0",",,7",,,,,"   44",",,7,0800",,,,,,,,
"USC00263960","2018-04-29","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   11",",,7",,,,,"   22",",,7,0800",,,,,,,,
"USC00263960","2018-04-30","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -28",",,7",,,,,"   22",",,7,0800",,,,,,,,
"USC00263960","2018-05-01","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","    0",",,7",,,,,"  100",",,7,0800",,,,,,,,
"USC00263960","2018-05-02","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   11",",,7",,,,,"   72",",,7,0800",,,,,,,,
"USC00263960","2018-05-03","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00263960","2018-05-04","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   44",",,7",,,,,"  139",",,7,0800",,,,,,,,
"USC00263960","2018-05-05","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   56",",,7",,,,,"  172",",,7,0800",,,,,,,,
"USC00263960","2018-05-06","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   89",",,7",,,,,"  122",",,7,0800",,,,,,,,
"USC00263960","2018-05-07","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00263960","2018-05-08","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   50",",,7",,,,,"  194",",,7,0800",,,,,,,,
"USC00263960","2018-05-09","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   50",",,7",,,,,"  117",",,7,0800",,,,,,,,
"USC00263960","2018-05-10","39.2472","-119.9419","1937.3","INCLINE VILLAGE, NV US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   22",",,7",,,,,"  156",",,7,0800",,,,,,,,
