"USC00413063","2016-02-07","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  211",",,7","  -22",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-08","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  244",",,7","  -17",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-09","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-10","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  250",",,7","   44",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-11","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-12","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-13","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  311",",,7","   89",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-14","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  278",",,7","   89",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-15","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  294",",,7","   83",",,7",,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-16","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  311",",,7","   78",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-17","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  306",",,7","   72",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-18","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-19","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-20","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  311",",,7","  139",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-21","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  306",",,7","  172",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-22","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0","T,,7,0700",,,,,"  294",",,7","  172",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-23","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-24","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  294",",,7","   89",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-25","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-26","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-27","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-28","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  261",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00413063","2016-02-29","27.1354","-98.1202","42.4","FALFURRIAS, TX US","    0",",,7,0700",,,,,"  283",",,7","  144",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
