"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00093026","2018-06-19","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  144",",,W","   34",",,W",,,,,,,,,"  266","H,,S",,,"  230",",,W","  220",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-20","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  150",",,W","   35",",,W",,,,,,,,,"  266","H,,S",,,"  280",",,W","  280",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-21","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H","    0",",,H","  400",",,W","  161",",,W","   39",",,W",,,,,,,,,"  288","H,,S",,,"  350",",,W","  320",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-22","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H","    0",",,H","  394",",,W","  167",",,W","   45",",,W",,,,,,,,,"  293","H,,S",,,"  320",",,W","  330",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-23","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  167",",,W","   53",",,W",,,,,,,,,"  280","H,,S",,,"  240",",,W","  230",",,W",,,"  103",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-24","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  194",",,W","   43",",,W",,,,,,,,,"  283","H,,S",,,"  320",",,W","  330",",,W",,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-25","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  367",",,W","  178",",,W","   40",",,W",,,,,,,,,"  276","H,,S",,,"  320",",,W","  250",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-26","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  394",",,W","  172",",,W","   38",",,W",,,,,,,,,"  291","H,,S",,,"  330",",,W","  330",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-27","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  394",",,W","  172",",,W","   43",",,W",,,,,,,,,"  294","H,,S",,,"  310",",,W","  300",",,W",,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-28","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","   13",",,W,2400","    0",",,H",,,"  372",",,W","  189",",,W","   47",",,W",,,,,,,,,"  289","H,,S",,,"  290",",,W","  330",",,W",,,"  143",",,W","  188",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-29","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    3",",,W,2400","    0",",,H",,,"  328",",,W","  172",",,W","   54",",,W",,,,,,,,,"  239","H,,S",,,"  160",",,W","  160",",,W",,,"  112",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-06-30","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  350",",,W","  156",",,W","   42",",,W",,,,,,,,,"  229","H,,S",,,"  240",",,W","  240",",,W",,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-01","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400",,,,,"  361",",,W","  133",",,W","   40",",,W",,,,,,,,,"  259","H,,S",,,"  330",",,W","  340",",,W",,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-02","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400",,,,,"  367",",,W","  150",",,W","   38",",,W",,,,,,,,,"  264","H,,S",,,"  320",",,W","  320",",,W",,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-03","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  367",",,W","  161",",,W","   30",",,W",,,,,,,,,"  274","H,,S",,,"  240",",,W","  280",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-04","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  367",",,W","  217",",,W","   37",",,W",,,,,,,,,"  291","H,,S",,,"  360",",,W","  350",",,W",,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-05","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  383",",,W","  194",",,W","   60",",,W",,,,,,,,,"  296","H,,S",,,"  130",",,W","  130",",,W",,,"  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-06","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  350",",,W","  239",",,W","   79",",,W",,,,,,,,,"  301","H,,S",,,"  120",",,W","   90",",,W",,,"  134",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-07","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    3",",,W,2400","    0",",,H",,,"  367",",,W","  233",",,W","   41",",,W",,,,,,,,,"  299","H,,S",,,"   90",",,W","   90",",,W",,,"  112",",,W","  139",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-08","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  361",",,W","  194",",,W","   50",",,W",,,,,,,,,"  291","H,,S",,,"   90",",,W","   80",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-09","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  317",",,W","  183",",,W","   49",",,W",,,,,,,,,"  263","H,,S",,,"  120",",,W","  120",",,W",,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-10","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","  208",",,W,2400","    0",",,H",,,"  311",",,W","  183",",,W","   54",",,W",,,,,,,,,"  263","H,,S",,,"   80",",,W","   80",",,W",,,"  130",",,W","  157",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-11","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","   25",",,W,2400","    0",",,H",,,"  283",",,W","  183",",,W","   25",",,W",,,,,,,,,"  226","H,,S",,,"  280",",,W","  250",",,W",,,"   76",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-12","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,H",,,"  322",",,W","  200",",,W","   26",",,W",,,,,,,,,"  243","H,,S",,,"  120",",,W","  120",",,W",,,"  107",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-13","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,H",,,"  328",",,W","  189",",,W","   29",",,W",,,,,,,,,"  245","H,,S",,,"  360",",,W","  350",",,W",,,"   98",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-14","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  283",",,W","  200",",,W","   33",",,W",,,,,,,,,"  246","H,,S",,,"  340",",,W","  320",",,W",,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-15","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,H",,,"  294",",,W","  189",",,W","   38",",,W",,,,,,,,,"  235","H,,S",,,"  320",",,W","  300",",,W",,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-16","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,H",,,"  294",",,W","  194",",,W","   25",",,W",,,,,,,,,"  242","H,,S",,,"  130",",,W",,,,,"   89",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-17","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  344",",,W","  178",",,W","   43",",,W",,,,,,,,,"  247","H,,S",,,"  120",",,W","  120",",,W",,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-18","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  350",",,W","  183",",,W","   34",",,W",,,,,,,,,"  263","H,,S",,,"  190",",,W","  260",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-19","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  372",",,W","  206",",,W","   30",",,W",,,,,,,,,"  287","H,,S",,,"  330",",,W","  330",",,W",,,"  107",",,W","  134",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-20","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","   15",",,W,2400","    0",",,H",,,"  378",",,W","  200",",,W","   34",",,W",,,,,,,,,"  267","H,,S",,,"  290",",,W","  280",",,W",,,"  170",",,W","  210",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-21","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    3",",,W,2400","    0",",,H",,,"  350",",,W","  194",",,W","   33",",,W",,,,,,,,,"  256","H,,S",,,"  300",",,W","  290",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-22","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  372",",,W","  211",",,W","   43",",,W",,,,,,,,,"  292","H,,S",,,"  320",",,W","  320",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-23","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    3",",,W,2400","    0",",,H",,,"  406",",,W","  206",",,W","   37",",,W",,,,,,,,,"  307","H,,S",,,"   30",",,W","   30",",,W",,,"   89",",,W","  121",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-24","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","   38",",,W,2400","    0",",,H",,,"  400",",,W","  217",",,W","   36",",,W",,,,,,,,,"  325","H,,S",,,"  320",",,W","  330",",,W",,,"  157",",,W","  215",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-25","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,H",,,"  383",",,W","  217",",,W","   45",",,W",,,,,,,,,"  308","H,,S",,,"   30",",,W","   30",",,W",,,"  130",",,W","  165",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-26","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","  170",",,W,2400","    0",",,H",,,"  383",",,W","  194",",,W","   45",",,W",,,,,,,,,"  291","H,,S",,,"   60",",,W","   70",",,W",,,"  183",",,W","  268",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-27","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    3",",,W,2400","    0",",,H",,,"  322",",,W","  200",",,W","   29",",,W",,,,,,,,,"  252","H,,S",,,"   80",",,W","   80",",,W",,,"  107",",,W","  139",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-28","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  344",",,W","  211",",,W","   37",",,W",,,,,,,,,"  263","H,,S",,,"   40",",,W","   40",",,W",,,"  112",",,W","  139",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-29","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,H",,,"  339",",,W","  200",",,W","   31",",,W",,,,,,,,,"  265","H,,S",,,"  360",",,W","  360",",,W",,,"  103",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-30","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","  269",",,W,2400","    0",",,H",,,"  372",",,W","  200",",,W","   35",",,W",,,,,,,,,"  271","H,,S",,,"   30",",,W","   30",",,W",,,"  179",",,W","  264",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-07-31","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,H",,,"  322",",,W","  183",",,W","   30",",,W",,,,,,,,,"  239","H,,S",,,"  130",",,W","  130",",,W",,,"   89",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-08-01","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","   13",",,W,2400","    0",",,H",,,"  367",",,W","  189",",,W","   25",",,W",,,,,,,,,"  266","H,,S",,,"  330",",,W","  330",",,W",,,"  107",",,W","  161",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-08-02","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","   13",",,W,2400","    0",",,H",,,"  367",",,W","  194",",,W","   22",",,W",,,,,,,,,"  274","H,,S",,,"  220",",,W","  230",",,W",,,"   98",",,W","  121",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-08-03","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","   53",",,W,2400","    0",",,H",,,"  367",",,W","  217",",,W","   29",",,W",,,,,,,,,"  281","H,,S",,,"  350",",,W","  350",",,W",,,"  161",",,W","  201",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-08-04","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400",,,,,"  372",",,W","  194",",,W","   31",",,W",,,,,,,,,"  262","H,,S",,,"   30",",,W","   40",",,W",,,"   76",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-08-05","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","    5",",,W,2400",,,,,"  383",",,W","  206",",,W","   33",",,W",,,,,,,,,"  293","H,,S",,,"  310",",,W","  320",",,W",,,"   94",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093026","2018-08-06","31.4583","-109.6061","1251.2","DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US","   43",",,W,2400","    0",",,H",,,"  378",",,W","  211",",,W","   29",",,W",,,,,,,,,"  282","H,,S",,,"  330",",,W","  330",",,W",,,"   89",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
