"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0005M03S","2018-07-06","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","    0",",,T","    0",",,T","  210",",,T","   48",",,T","   76",",,T","    5",",,T","  119",",,T","   81",",,T","    0",",,T","   37",",,T"
"USS0005M03S","2018-07-07","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","    0",",,T","    0",",,T","  227",",,T","   66",",,T","   60",",,T","    5",",,T","  136",",,T","   77",",,T","    0",",,T","   38",",,T"
"USS0005M03S","2018-07-08","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","    0",",,T","    0",",,T","  227",",,T","   65",",,T","   66",",,T","    5",",,T","  133",",,T","   81",",,T","    0",",,T","   47",",,T"
"USS0005M03S","2018-07-09","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","    0",",,T","    0",",,T","  218",",,T","   63",",,T","   53",",,T","    6",",,T","  138",",,T","   79",",,T","    0",",,T","   41",",,T"
"USS0005M03S","2018-07-10","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","    0",",,T","    0",",,T","  213",",,T","   53",",,T","  125",",,T","    4",",,T","  124",",,T","   68",",,T","    0",",,T","   30",",,T"
"USS0005M03S","2018-07-11","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","    0",",,T","    0",",,T","  195",",,T","   57",",,T","   97",",,T","    4",",,T","  119",",,T","   90",",,T","    0",",,T","   39",",,T"
"USS0005M03S","2018-07-12","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","   51",",,T","    0",",,T","  197",",,T","   73",",,T","   89",",,T","    3",",,T","  112",",,T","   83",",,T","    0",",,T","   35",",,T"
"USS0005M03S","2018-07-13","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","   25",",,T","    0",",,T","  184",",,T","   72",",,T","   92",",,T","    6",",,T","  121",",,T","   92",",,T","    0",",,T","   50",",,T"
"USS0005M03S","2018-07-14","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","    0",",,T","    0",",,T","  206",",,T","   85",",,T","   79",",,T","    4",",,T","  136",",,T","   96",",,T","    0",",,T","   33",",,T"
"USS0005M03S","2018-07-15","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","   76",",,T","    0",",,T","  217",",,T","   79",",,T","   47",",,T","    5",",,T","  126",",,T","   96",",,T","    0",",,T","   44",",,T"
"USS0005M03S","2018-07-16","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","  203",",,T","    0",",,T","  174",",,T","   89",",,T","  108",",,T","    3",",,T","  115",",,T","   90",",,T","    0",",,T","   34",",,T"
"USS0005M03S","2018-07-17","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","    0",",,T","    0",",,T","  180",",,T","   78",",,T","   68",",,T","    4",",,T","  117",",,T","   79",",,T","    0",",,T","   42",",,T"
