"USC00141351","2016-12-15","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","    0",",,7"," -100",",,7",,,,,,,"  -61",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-16","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    8",",,7,0800","    0",",,7,","    0",",,7,","  -11",",,7","  -67",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,"    1",",,7",,
"USC00141351","2016-12-17","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0","T,,7,0800","    0",",,7,","    0",",,7,","   33",",,7","  -67",",,7",,,,,,,"  -67",",,7,0800","    1",",,7",,,,,,,,,,
"USC00141351","2016-12-18","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0","T,,7,0800","   25",",,7,","   25",",,7,","  -67",",,7"," -239",",,7",,,,,,," -228",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-19","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","   25",",,7,"," -111",",,7"," -228",",,7",,,,,,," -178",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-20","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","   25",",,7,","  -28",",,7"," -178",",,7",,,,,,,"  -78",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-21","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","   61",",,7","  -78",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-22","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","  100",",,7","  -56",",,7",,,,,,,"  -50",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-23","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","   20",",,7,0800","    0",",,7,","    0",",,7,","   61",",,7","  -50",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-24","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","  111",",,7","  -44",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-25","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0","T,,7,0800","    0",",,7,","    0",",,7,","  128",",,7","  -17",",,7",,,,,,,"  128",",,7,0800","    1",",,7",,,,,,,,,,
"USC00141351","2016-12-26","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","   28",",,7,0800","    0",",,7,","    0",",,7,","  183",",,7","  -39",",,7",,,,,,,"  -33",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-27","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","   83",",,7","  -56",",,7",,,,,,,"  -44",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-28","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","  100",",,7","  -44",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-29","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","  150",",,7","  -33",",,7",,,,,,,"  -22",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-30","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","   89",",,7","  -56",",,7",,,,,,,"  -22",",,7,0800",,,,,,,,,,,,
"USC00141351","2016-12-31","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","  133",",,7","  -28",",,7",,,,,,,"  -28",",,7,0800",,,,,,,,,,,,
"USC00141351","2017-01-01","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","   78",",,7","  -61",",,7",,,,,,,"  -28",",,7,0800",,,,,,,,,,,,
"USC00141351","2017-01-02","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0","T,,7,0800","    0",",,7,","    0",",,7,","  111",",,7","  -28",",,7",,,,,,,"   78",",,7,0800","    1",",,7",,,,,,,,,,
"USC00141351","2017-01-03","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","  111",",,7","  -50",",,7",,,,,,,"  -50",",,7,0800",,,,,,,,,,,,
"USC00141351","2017-01-04","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","  -17",",,7"," -133",",,7",,,,,,," -133",",,7,0800",,,,,,,,,,,,
"USC00141351","2017-01-05","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0","T,,7,0800","    0","T,,7,","    0","T,,7,","  -28",",,7"," -133",",,7",,,,,,," -128",",,7,0800",,,,,,,,,,,,
"USC00141351","2017-01-06","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0","T,,7,0800","    0","T,,7,","    0","T,,7,","  -83",",,7"," -161",",,7",,,,,,," -156",",,7,0800",,,,,,,,,,,,
"USC00141351","2017-01-07","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","  -67",",,7"," -156",",,7",,,,,,," -156",",,7,0800",,,,,,,,,,,,
"USC00141351","2017-01-08","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","    6",",,7"," -156",",,7",,,,,,,"  -94",",,7,0800",,,,,,,,,,,,
"USC00141351","2017-01-09","38.0212","-96.6036","463.3","CASSODAY 2 SE, KS US","    0",",,7,0800","    0",",,7,","    0",",,7,","   50",",,7","  -94",",,7",,,,,,,"  -22",",,7,0800",,,,,,,,,,,,
