"USW00012896","2018-07-06","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  283",",,W","   32",",,W",,,,,,,,,,,"   80",",,W","  130",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00012896","2018-07-07","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  278",",,W","   28",",,W",,,,,,,,,,,"   80",",,W","  130",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00012896","2018-07-08","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  339",",,W","  278",",,W","   41",",,W",,,,,,,,,,,"   40",",,W","   50",",,W","   81",",,W","  107",",,W",,,,,"    1",",,W",,
"USW00012896","2018-07-09","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  278",",,W","   34",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","   63",",,W","   76",",,W",,,,,"    1",",,W",,
"USW00012896","2018-07-10","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  256",",,W","   17",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   58",",,W","   72",",,W",,,,,"    1",",,W","    1",",,W"
"USW00012896","2018-07-11","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  261",",,W","   20",",,W",,,,,,,,,,,"  120",",,W","  140",",,W","   67",",,W","   98",",,W",,,,,"    1",",,W",,
"USW00012896","2018-07-12","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  278",",,W","   21",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   54",",,W","   72",",,W",,,,,,,,
"USW00012896","2018-07-13","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  272",",,W","   15",",,W",,,,,,,,,,,"   30",",,W","  120",",,W","   54",",,W","   81",",,W",,,,,"    1",",,W",,
"USW00012896","2018-07-14","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    5",",,W","    0",",,W","    0",",,W","  328",",,W","  272",",,W","   28",",,W",,,,,,,,,,,"   70",",,W","   10",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00012896","2018-07-15","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  267",",,W","   15",",,W",,,,,,,,,,,"  180",",,W","  160",",,W","   36",",,W","   49",",,W",,,,,,,,
"USW00012896","2018-07-16","24.72583","-81.05167","2.4","MARATHON AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  256",",,W","   17",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   36",",,W","   54",",,W",,,,,,,,
