"USW00003849","2018-07-06","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","   97",",,W,1900",,,,,"  311",",,W","  206",",,W","   20",",,W",,,,,,,,,,,,,"   20",",,W","   20",",,W",,,"   89",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-07","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","    0",",,W,1900",,,,,"  294",",,W","  178",",,W","   26",",,W",,,,,,,,,,,,,"   30",",,W","   40",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-08","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","    0",",,W,1900",,,,,"  306",",,W","  194",",,W","   12",",,W",,,,,,,,,,,,,"   50",",,W","   80",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-09","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","    0",",,W,1900",,,,,"  311",",,W","  172",",,W","    9",",,W",,,,,,,,,,,,,"   40",",,W","   40",",,W",,,"   40",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-10","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","    0","T,,W,1900",,,,,"  322",",,W","  206",",,W","   13",",,W",,,,,,,,,,,,,"  280",",,W","  270",",,W",,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-11","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","   15",",,W,1900",,,,,"  306",",,W","  211",",,W","   17",",,W",,,,,,,,,,,,,"  260",",,W","  250",",,W",,,"   81",",,W","  107",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-12","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","    0",",,W,1900",,,,,"  294",",,W","  189",",,W","   21",",,W",,,,,,,,,,,,,"   20",",,W","   30",",,W",,,"   54",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-13","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","    0",",,W,1900",,,,,"  311",",,W","  178",",,W","    9",",,W",,,,,,,,,,,,,"  240",",,W","  230",",,W",,,"   36",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-14","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","    0",",,W,1900",,,,,"  322",",,W","  200",",,W","   13",",,W",,,,,,,,,,,,,"  200",",,W","  210",",,W",,,"   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-15","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","   36",",,W,1900",,,,,"  317",",,W","  211",",,W","   13",",,W",,,,,,,,,,,,,"  250",",,W","  270",",,W",,,"   89",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-16","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","   71",",,W,1900",,,,,"  300",",,W","  228",",,W","   18",",,W",,,,,,,,,,,,,"  330",",,W","  290",",,W",,,"   63",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003849","2018-07-17","37.08722","-84.07694","362.1","LONDON CORBIN AIRPORT, KY US","   38",",,W,1900",,,,,"  317",",,W","  206",",,W","   25",",,W",,,,,,,,,,,,,"  340",",,W","  330",",,W",,,"  103",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
