"USC00516198","2017-08-10","19.5362","-155.5767","3398.5","MAUNA LOA SLOPE OBS 39, HI US","    0",",,7,0900","    0",",,7","    0",",,7,0900","  150",",,7","   50",",,7",,,,,"  133",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00516198","2017-08-11","19.5362","-155.5767","3398.5","MAUNA LOA SLOPE OBS 39, HI US","    0",",,7,0900","    0",",,7","    0",",,7,0900","  156",",,7","   56",",,7",,,,,"  150",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00516198","2017-08-14","19.5362","-155.5767","3398.5","MAUNA LOA SLOPE OBS 39, HI US",,,"    0",",,7","    0",",,7,0900","  194",",,7","   50",",,7","    3",",,7","    0",",,7","  133",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00516198","2017-08-15","19.5362","-155.5767","3398.5","MAUNA LOA SLOPE OBS 39, HI US","    0",",,7,0900","    0",",,7","    0",",,7,0900","  150",",,7","   50",",,7",,,,,"  133",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00516198","2017-08-16","19.5362","-155.5767","3398.5","MAUNA LOA SLOPE OBS 39, HI US","    0",",,7,0900","    0",",,7","    0",",,7,0900","  144",",,7","   50",",,7",,,,,"  139",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00516198","2017-08-17","19.5362","-155.5767","3398.5","MAUNA LOA SLOPE OBS 39, HI US","    0",",,7,0900","    0",",,7","    0",",,7,0900","  150",",,7","   44",",,7",,,,,"  133",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00516198","2017-08-18","19.5362","-155.5767","3398.5","MAUNA LOA SLOPE OBS 39, HI US","    0",",,7,0900","    0",",,7","    0",",,7,0900","  150",",,7","   44",",,7",,,,,"  128",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00516198","2017-08-21","19.5362","-155.5767","3398.5","MAUNA LOA SLOPE OBS 39, HI US",,,"    0",",,7","    0",",,7,0900","  156",",,7","   28",",,7","    3",",,7","   66",",,7","   78",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00516198","2017-08-22","19.5362","-155.5767","3398.5","MAUNA LOA SLOPE OBS 39, HI US","    3",",,7,0900","    0",",,7","    0",",,7,0900","  100",",,7","   39",",,7",,,,,"   61",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00516198","2017-08-23","19.5362","-155.5767","3398.5","MAUNA LOA SLOPE OBS 39, HI US","    3",",,7,0900","    0",",,7","    0",",,7,0900","  150",",,7","   56",",,7",,,,,"  139",",,7,0900",,,,,,,,,,,,,,,,,,
