"USC00143837","2018-03-28","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","   28",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-03-29","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-03-30","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-03-31","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-01","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-02","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-03","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -72",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-04","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","    6",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-05","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-06","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   -6",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-07","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-08","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-09","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","    0",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-10","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   78",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-11","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   72",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-12","39.35698","-100.44179","826.9","HOXIE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143837","2018-04-13","39.35698","-100.44179","826.9","HOXIE, KS US","   56",",,7,0800","   25",",,7,0800","   25",",,7,0800","   78",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
