"USC00382711","2018-04-02","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  278",",,7","  117",",,7",,,,,,
"USC00382711","2018-04-03","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  289",",,7","  111",",,7",,,,,,
"USC00382711","2018-04-04","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  233",",,7","  106",",,7",,,,,,
"USC00382711","2018-04-05","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  194",",,7","   33",",,7",,,,,,
"USC00382711","2018-04-06","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  244",",,7","   78",",,7",,,,,,
"USC00382711","2018-04-07","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  183",",,7","   83",",,7",,,,,,
"USC00382711","2018-04-08","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  139",",,7","   39",",,7",,,,,,
"USC00382711","2018-04-09","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  117",",,7","   72",",,7",,,,,,
"USC00382711","2018-04-10","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  194",",,7","   89",",,7",,,,,,
"USC00382711","2018-04-11","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  211",",,7","   67",",,7",,,,,,
"USC00382711","2018-04-12","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  244",",,7","   94",",,7",,,,,,
"USC00382711","2018-04-13","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  267",",,7","  111",",,7",,,,,,
"USC00382711","2018-04-14","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  278",",,7","  156",",,7",,,,,,
"USC00382711","2018-04-15","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  239",",,7","  111",",,7",,,,,,
"USC00382711","2018-04-16","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US","  274",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   50",",,7",,,,,,
"USC00382711","2018-04-17","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  222",",,7","   22",",,7",,,,,,
"USC00382711","2018-04-18","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  289",",,7","  133",",,7",,,,,,
"USC00382711","2018-04-19","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  250",",,7","  133",",,7",,,,,,
"USC00382711","2018-04-20","33.79314","-81.89065","185.0","EDGEFIELD 2.2 ENE, SC US",,,"    0",",,7,0800","    0",",,7,0800","  211",",,7","   61",",,7",,,,,,
