"ASN00009037","2018-06-08","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","   54",",,a","  177",",,a","   42",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-09","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    2",",,a","  187",",,a","   89",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-10","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS",,,"  198",",,a","  123",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-11","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS",,,"  178",",,a","   92",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-12","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    4",",,a","  186",",,a","   92",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-13","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","   18",",,a","  171",",,a","   66",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-14","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS",,,"  184",",,a","   79",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-15","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  185",",,a","   78",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-16","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  198",",,a","   75",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-17","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  233",",,a","   80",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-18","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","   78",",,a","  164",",,a","  118",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-19","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    4",",,a","  171",",,a","   56",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-20","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","   24",",,a","  187",",,a","   72",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-21","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    2",",,a","  196",",,a","   77",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-22","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  202",",,a","   96",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-23","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    2",",,a","  202",",,a","   96",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-24","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  200",",,a","   89",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-25","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  188",",,a","   69",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-26","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  206",",,a","   92",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-27","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    4",",,a","  175",",,a","   98",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-28","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","  138",",,a","  169",",,a","   67",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-29","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    2",",,a","  156",",,a","   56",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-06-30","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  184",",,a","   59",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-01","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  211",",,a","   76",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-02","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    8",",,a","  175",",,a","  136",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-03","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","  678",",,a","  173",",,a","  123",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-04","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","   30",",,a","  159",",,a","   92",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-05","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","  152",",,a","  154",",,a","   77",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-06","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    2",",,a","  149",",,a","   61",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-07","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    2",",,a","  157",",,a","   78",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-08","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  184",",,a","   77",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-09","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  206",",,a","   80",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-10","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  223",",,a","   90",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-11","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  191",",,a","   56",",,a",,,,,,,,,,,,,,
"ASN00009037","2018-07-12","-30.3381","115.5394","275.0","BADGINGARRA RESEARCH STATION, AS","    0",",,a","  194",",,a","   48",",,a",,,,,,,,,,,,,,
