"USC00391579","2018-06-28","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    3",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  189",",,7",,,"   20",",,7,0800",,,"  206",",,7","  278",",,7","  228",",,7,0800","  153",",,7",,,"  200",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-06-29","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  217",",,7",,,"   48",",,7,0800",,,"  206",",,7","  278",",,7","  272",",,7,0800","  299",",,7",,,"  206",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-06-30","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    5",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  211",",,7",,,"    8",",,7,0800",,,"  228",",,7","  339",",,7","  228",",,7,0800","  222",",,7",,,"  217",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-01","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","  173",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  178",",,7",,,"   41",",,7,0800",,,"  189",",,7","  278",",,7","  178",",,7,0800","  132",",,7",,,"  211",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-02","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    3",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  161",",,7",,,"   58",",,7,0800",,,"  189",",,7","  306",",,7","  200",",,7,0800","  109",",,7",,,"  206",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-03","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  200",",,7",,,"   84",",,7,0800",,,"  189",",,7","  306",",,7","  233",",,7,0800","  362",",,7",,,"  206",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-04","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  233",",,7",,,"   86",",,7,0800",,,"  211",",,7","  333",",,7","  267",",,7,0800","  343",",,7",,,"  233",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-05","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","  117",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  194",",,7",,,"   43",",,7,0800",,,"  206",",,7","  289",",,7","  211",",,7,0800","  140",",,7",,,"  217",",,7","  278",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00391579","2018-07-06","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    3",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  167",",,7",,,"   79",",,7,0800",,,"  178",",,7","  328",",,7","  194",",,7,0800","  124",",,7",,,"  211",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-07","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  183",",,7",,,"   69",",,7,0800",,,"  178",",,7","  317",",,7","  206",",,7,0800","  185",",,7",,,"  211",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-08","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  194",",,7",,,"  180",",,7,0800",,,"  189",",,7","  328",",,7","  217",",,7,0800","  344",",,7",,,"  222",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-09","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,"   89",",,7,0800",,,"  200",",,7","  333",",,7","  239",",,7,0800","  275",",,7",,,"  233",",,7","  328",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-10","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  222",",,7",,,"   38",",,7,0800",,,"  200",",,7","  350",",,7","  239",",,7,0800","  188",",,7",,,"  239",",,7","  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-11","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  228",",,7",,,"   66",",,7,0800",,,"  228",",,7","  328",",,7","  244",",,7,0800","  245",",,7",,,"  256",",,7","  339",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-12","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  228",",,7",,,"   99",",,7,0800",,,"  228",",,7","  344",",,7","  267",",,7,0800","  274",",,7",,,"  256",",,7","  344",",,7",,,,,,,,,,,,,,,,,,,,
"USC00391579","2018-07-13","43.043","-96.9033","389.5","CENTERVILLE 6 SE, SD US","  439",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  200",",,7",,,"   97",",,7,0800",,,"  206",",,7","  361",",,7","  206",",,7,0800","  150",",,7",,,"  250",",,7","  356",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,
