"USC00446173","2017-01-04","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   91",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   44",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-05","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-06","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   23",",,7,0800","   13",",,7,0800","    0","T,,7,0800","  -11",",,7","  -67",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-09","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"   13",",,7,0800","   25",",,7,0800","  -56",",,7"," -156",",,7","    3",",,7",,,"   38",",,7",,," -122",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-10","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   17",",,7"," -122",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-11","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   17",",,7",,,,,,,,,"   50",",,7,0800","    1",",,7",,,,,,,,
"USC00446173","2017-01-12","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   44",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-17","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  194",",,7","   61",",,7","    5",",,7",,,"  216",",,7",,,"  111",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-19","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  106",",,7","    6",",,7","    2",",,7",,,"    0",",,7",,,"    6",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-23","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  183",",,7","    6",",,7","    4",",,7",,,"  203",",,7",,,"   94",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-24","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","  330",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   44",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-25","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-26","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  -17",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-27","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-30","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"   25",",,7,0800","   25",",,7,0800","   67",",,7","  -39",",,7","    3",",,7",,,"   36",",,7",,,"  -39",",,7,0800",,,,,,,,,,
"USC00446173","2017-01-31","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -44",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-01","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-02","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -11",",,7",,,,,,,,,"   -6",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-06","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  117",",,7"," -111",",,7","    4",",,7",,,"    0",",,7",,,"  -28",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-07","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","  -28",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-08","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   94",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-09","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","  152",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","  161",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-13","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  222",",,7","  -83",",,7","    4",",,7",,,"    0",",,7",,,"    0",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-14","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-15","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   99",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -28",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-16","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-21","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  217",",,7","  -28",",,7","    5",",,7",,,"    0",",,7",,,"   28",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-22","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   22",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-23","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   67",",,7",,,,,,,,,"   67",",,7,0800","    1",",,7",,,,,,,,
"USC00446173","2017-02-24","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   56",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,
"USC00446173","2017-02-28","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  139",",,7","    0",",,7","    4",",,7",,,"    0",",,7",,,"    6",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-01","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","    6",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-02","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","  229",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   17",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-06","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  189",",,7","  -67",",,7","    4",",,7",,,"    5",",,7",,,"   44",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-07","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   39",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-08","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","  112",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   17",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-09","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-10","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  -22",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-13","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","   94",",,7","  -56",",,7","    3",",,7",,,"   20",",,7",,,"  -56",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-14","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   79",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -61",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-15","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   20",",,7,0800","   51",",,7,0800","   51",",,7,0800","   17",",,7","  -94",",,7",,,,,,,,,"  -89",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-16","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -28",",,7"," -106",",,7",,,,,,,,," -106",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-20","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  161",",,7"," -106",",,7","    4",",,7",,,"   76",",,7",,,"  -39",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-21","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  -39",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-22","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   50",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-23","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -44",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-24","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  -50",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-27","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  239",",,7","   50",",,7","    3",",,7",,,"   23",",,7",,,"   83",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-28","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   72",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-29","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  111",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,
"USC00446173","2017-03-30","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   61",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-03","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  239",",,7","   61",",,7","    4",",,7",,,"   99",",,7",,,"   61",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-04","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","  173",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   61",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-05","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   61",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-06","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","  183",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   56",",,7",,,,,,,,,"   83",",,7,0800","    1",",,7",,,,,,,,
"USC00446173","2017-04-10","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  244",",,7","  -11",",,7","    4",",,7",,,"  130",",,7",,,"   61",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-11","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   61",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-12","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   72",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-13","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   50",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-14","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   39",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-17","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  289",",,7","   44",",,7","    3",",,7",,,"    0",",,7",,,"  133",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-18","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","  107",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  128",",,7",,,,,,,,,"  128",",,7,0800","    1",",,7",,,,,,,,
"USC00446173","2017-04-19","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  122",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-20","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  111",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-21","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   61",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  111",",,7",,,,,,,,,"  139",",,7,0800","    1",",,7",,,,,,,,
"USC00446173","2017-04-24","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  250",",,7","   83",",,7","    3",",,7",,," 1031",",,7",,,"   89",",,7,0800","    1",",,7",,,,,,,,
"USC00446173","2017-04-25","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   89",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,
"USC00446173","2017-04-26","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   89",",,7",,,,,,,,,"   94",",,7,0800","    1",",,7",,,,,,,,
"USC00446173","2017-05-01","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  306",",,7","   94",",,7","    3",",,7",,,"   64",",,7",,,"  222",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-02","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  111",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-03","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   78",",,7",,,,,,,,,"   83",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-04","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   78",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-08","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  211",",,7","   28",",,7","    4",",,7",,,"  201",",,7",,,"   28",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-10","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  100",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-11","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  150",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-12","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  156",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-15","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  261",",,7","   72",",,7","    3",",,7",,,"  277",",,7",,,"  117",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-16","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  117",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-17","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  111",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-18","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  139",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-22","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  294",",,7","  139",",,7","    4",",,7",,,"  366",",,7",,,"  161",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-23","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  122",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-24","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","  165",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  128",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-25","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","  175",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  106",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,
"USC00446173","2017-05-31","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  278",",,7","  106",",,7","    6",",,7",,,"    5",",,7",,,"  133",",,7,0800",,,,,,,,,,
"USC00446173","2017-06-01","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  122",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,
"USC00446173","2017-06-05","37.1244","-82.6339","510.5","NORTH FORK LAKE, VA US",,,"    0",",,7,0800","    0",",,7,0800","  294",",,7","   94",",,7","    4",",,7",,,"   25",",,7",,,"  183",",,7,0800",,,,,,,,,,
