"USC00462920","2018-06-20","39.4583","-80.1353","396.2","FAIRMONT, WV US","  183",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  194",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-06-21","39.4583","-80.1353","396.2","FAIRMONT, WV US","   64",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","  200",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-06-22","39.4583","-80.1353","396.2","FAIRMONT, WV US","  216",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","  178",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-06-23","39.4583","-80.1353","396.2","FAIRMONT, WV US","   51",",,7,0700","    0",",,7,","    0",",,7,","  244",",,7","  178",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-06-24","39.4583","-80.1353","396.2","FAIRMONT, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  189",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-06-25","39.4583","-80.1353","396.2","FAIRMONT, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","  172",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-06-26","39.4583","-80.1353","396.2","FAIRMONT, WV US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  261",",,7","  172",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-06-27","39.4583","-80.1353","396.2","FAIRMONT, WV US","  279",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","  183",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-06-28","39.4583","-80.1353","396.2","FAIRMONT, WV US","   46",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  194",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-06-29","39.4583","-80.1353","396.2","FAIRMONT, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,","  311",",,7","  161",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-06-30","39.4583","-80.1353","396.2","FAIRMONT, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,","  328",",,7","  178",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-07-01","39.4583","-80.1353","396.2","FAIRMONT, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  200",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-07-02","39.4583","-80.1353","396.2","FAIRMONT, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  222",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-07-03","39.4583","-80.1353","396.2","FAIRMONT, WV US","   30",",,7,0700","    0",",,7,","    0",",,7,","  328",",,7","  206",",,7",,,,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-07-04","39.4583","-80.1353","396.2","FAIRMONT, WV US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  206",",,7",,,,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00462920","2018-07-05","39.4583","-80.1353","396.2","FAIRMONT, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  211",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
