"USW00023064","2018-07-06","37.92722","-100.72472","878.4","GARDEN CITY REGIONAL AIRPORT, KS US","   99",",,W,","    0",",,H","    0",",,H","  289",",,W","  189",",,W",,,,,"   30",",,W",,,,,,,,,,,"  110",",,W","  110",",,W",,,,,"   94",",,W","  121",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023064","2018-07-07","37.92722","-100.72472","878.4","GARDEN CITY REGIONAL AIRPORT, KS US","    0",",,W,",,,,,"  317",",,W","  178",",,W",,,,,"   45",",,W",,,,,,,,,,,"  180",",,W","  130",",,W",,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023064","2018-07-08","37.92722","-100.72472","878.4","GARDEN CITY REGIONAL AIRPORT, KS US","    0",",,W,",,,,,"  322",",,W","  183",",,W",,,,,"   50",",,W",,,,,,,,,,,"  150",",,W","  140",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023064","2018-07-09","37.92722","-100.72472","878.4","GARDEN CITY REGIONAL AIRPORT, KS US","    0",",,W,",,,,,"  328",",,W","  172",",,W",,,,,"   37",",,W",,,,,,,,,,,"  180",",,W","  130",",,W",,,,,"   67",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023064","2018-07-10","37.92722","-100.72472","878.4","GARDEN CITY REGIONAL AIRPORT, KS US","    0",",,W,",,,,,"  328",",,W","  178",",,W",,,,,"   42",",,W",,,,,,,,,,,"  170",",,W","  150",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023064","2018-07-11","37.92722","-100.72472","878.4","GARDEN CITY REGIONAL AIRPORT, KS US","    0",",,W,","    0",",,H","    0",",,H","  339",",,W","  189",",,W",,,,,"   51",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   98",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023064","2018-07-12","37.92722","-100.72472","878.4","GARDEN CITY REGIONAL AIRPORT, KS US","    0",",,W,","    0",",,H","    0",",,H","  350",",,W","  206",",,W",,,,,"   58",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023064","2018-07-13","37.92722","-100.72472","878.4","GARDEN CITY REGIONAL AIRPORT, KS US","   20",",,W,","    0",",,H","    0",",,H","  333",",,W","  206",",,W",,,,,"   50",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,,,"  116",",,W","  165",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023064","2018-07-14","37.92722","-100.72472","878.4","GARDEN CITY REGIONAL AIRPORT, KS US","    0",",,W,","    0",",,H","    0",",,H","  328",",,W","  189",",,W",,,,,"   35",",,W",,,,,,,,,,,"  100",",,W","  100",",,W",,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023064","2018-07-15","37.92722","-100.72472","878.4","GARDEN CITY REGIONAL AIRPORT, KS US","    0",",,W,","    0",",,H","    0",",,H","  356",",,W","  194",",,W",,,,,"   34",",,W",,,,,,,,,,,"  150",",,W","  120",",,W",,,,,"  116",",,W","  157",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
