"USC00123777","2018-07-06","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","  145",",,7,0600","    0",",,7,0600","    0",",,7,0600","  306",",,7","  200",",,7",,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-07","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  256",",,7","  122",",,7",,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-08","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  250",",,7","  122",",,7",,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-09","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  167",",,7",,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-10","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  311",",,7","  206",",,7",,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-11","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","  102",",,7,0600","    0",",,7,0600","    0",",,7,0600","  317",",,7","  183",",,7",,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-12","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  272",",,7","  144",",,7",,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-13","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  278",",,7","  156",",,7",,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-14","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  306",",,7","  167",",,7",,,,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-15","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0","T,,7,0600","    0",",,7,0600","    0",",,7,0600","  306",",,7","  206",",,7",,,,,,,"  228",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-16","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","   10",",,7,0600","    0",",,7,0600","    0",",,7,0600","  306",",,7","  217",",,7",,,,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-17","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","   18",",,7,0600","    0",",,7,0600","    0",",,7,0600","  306",",,7","  161",",,7",,,,,,,"  178",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-18","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  128",",,7",,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-19","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","  167",",,7",,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,
"USC00123777","2018-07-20","40.4355","-85.2891","281.6","HARTFORD CITY 4 ESE, IN US","    0","T,,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","  194",",,7",,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,
