"USC00341648","2018-06-29","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  344",",,7","  228",",,7",,,,,"  250",",,7,0700",,
"USC00341648","2018-06-30","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  328",",,7","  244",",,7",,,,,"  244",",,7,0700",,
"USC00341648","2018-07-01","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  328",",,7","  244",",,7",,,,,"  261",",,7,0700",,
"USC00341648","2018-07-02","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","   89",",,7,0700",,,,,"  317",",,7","  233",",,7",,,,,"  239",",,7,0700",,
"USC00341648","2018-07-03","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  328",",,7","  233",",,7",,,,,"  233",",,7,0700",,
"USC00341648","2018-07-04","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  356",",,7","  228",",,7",,,,,"  250",",,7,0700",,
"USC00341648","2018-07-05","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  306",",,7","  228",",,7",,,,,"  228",",,7,0700",,
"USC00341648","2018-07-06","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","   33",",,7,0700",,,,,"  333",",,7","  228",",,7",,,,,"  239",",,7,0700",,
"USC00341648","2018-07-07","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  339",",,7","  217",",,7",,,,,"  239",",,7,0700",,
"USC00341648","2018-07-08","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  328",",,7","  211",",,7",,,,,"  228",",,7,0700",,
"USC00341648","2018-07-09","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  322",",,7","  228",",,7",,,,,"  228",",,7,0700",,
"USC00341648","2018-07-10","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  322",",,7","  211",",,7",,,,,"  217",",,7,0700",,
"USC00341648","2018-07-11","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  328",",,7","  211",",,7",,,,,"  233",",,7,0700",,
"USC00341648","2018-07-12","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  333",",,7","  222",",,7",,,,,"  222",",,7,0700",,
"USC00341648","2018-07-13","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  361",",,7","  206",",,7",,,,,"  217",",,7,0700",,
"USC00341648","2018-07-14","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  333",",,7","  217",",,7",,,,,"  244",",,7,0700",,
"USC00341648","2018-07-15","34.6008","-96.3131","216.4","CENTRAHOMA 2 ESE, OK US","    0",",,7,0700",,,,,"  361",",,7","  239",",,7",,,,,"  244",",,7,0700",,
