"USC00301708","2018-07-07","43.3203","-73.9256","246.3","CONKLINGVILLE DAM, NY US",,,"    0",",,7,0800","    0",",,7,0800","  256",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00301708","2018-07-08","43.3203","-73.9256","246.3","CONKLINGVILLE DAM, NY US",,,"    0",",,7,0800","    0",",,7,0800","  244",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00301708","2018-07-09","43.3203","-73.9256","246.3","CONKLINGVILLE DAM, NY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  150",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00301708","2018-07-10","43.3203","-73.9256","246.3","CONKLINGVILLE DAM, NY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  167",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00301708","2018-07-11","43.3203","-73.9256","246.3","CONKLINGVILLE DAM, NY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  172",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00301708","2018-07-12","43.3203","-73.9256","246.3","CONKLINGVILLE DAM, NY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  122",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00301708","2018-07-13","43.3203","-73.9256","246.3","CONKLINGVILLE DAM, NY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  139",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00301708","2018-07-14","43.3203","-73.9256","246.3","CONKLINGVILLE DAM, NY US",,,"    0",",,7,0800","    0",",,7,0800","  267",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00301708","2018-07-15","43.3203","-73.9256","246.3","CONKLINGVILLE DAM, NY US",,,"    0",",,7,0800","    0",",,7,0800","  283",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00301708","2018-07-16","43.3203","-73.9256","246.3","CONKLINGVILLE DAM, NY US",,,"    0",",,7,0800","    0",",,7,0800","  294",",,7","  178",",,7","    3",",,7",,,"    0","T,,7",,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
