"USC00480761","2018-05-13","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    3",",,7,2400",,,,,"  161",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-14","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","   15",",,7,2400",,,,,"  167",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-15","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    0",",,7,2400",,,,,"  217",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-16","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    0",",,7,2400",,,,,"  250",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-17","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    0","T,,7,2400",,,,,"  239",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-18","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    3",",,7,2400",,,,,"  217",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-19","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    0",",,7,2400",,,,,"  178",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-20","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    0",",,7,2400",,,,,"  228",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-21","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    0",",,7,2400",,,,,"  228",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-22","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","  104",",,7,2400",,,,,"  211",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-23","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","   61",",,7,2400",,,,,"  189",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-24","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    5",",,7,2400",,,,,"  233",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-25","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    0",",,7,2400",,,,,"  278",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00480761","2018-05-26","41.58959","-108.50939","2048.9","BITTER CREEK 4 NE, WY US","    0",",,7,2400",,,,,"  283",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,
