"USC00114489","2018-07-07","39.10246","-90.34315","192.0","JERSEYVILLE 2 SW, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  139",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00114489","2018-07-08","39.10246","-90.34315","192.0","JERSEYVILLE 2 SW, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00114489","2018-07-09","39.10246","-90.34315","192.0","JERSEYVILLE 2 SW, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  172",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00114489","2018-07-10","39.10246","-90.34315","192.0","JERSEYVILLE 2 SW, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  206",",,7",,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00114489","2018-07-11","39.10246","-90.34315","192.0","JERSEYVILLE 2 SW, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  217",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00114489","2018-07-12","39.10246","-90.34315","192.0","JERSEYVILLE 2 SW, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00114489","2018-07-13","39.10246","-90.34315","192.0","JERSEYVILLE 2 SW, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00114489","2018-07-14","39.10246","-90.34315","192.0","JERSEYVILLE 2 SW, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7",,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00114489","2018-07-15","39.10246","-90.34315","192.0","JERSEYVILLE 2 SW, IL US","   58",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  217",",,7",,,,,,,,,"  222",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,
"USC00114489","2018-07-16","39.10246","-90.34315","192.0","JERSEYVILLE 2 SW, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  211",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,
