"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA007026734","2017-05-26","45.2167","-73.2","38.0","SABREVOIS, QC CA","   20",",,C","    0",",,C","    0",",,C","  161",",,C","  120",",,C",,,"  141",",,C"
"CA007026734","2017-05-27","45.2167","-73.2","38.0","SABREVOIS, QC CA","    0",",,C","    0",",,C","    0",",,C","  220",",,C","   90",",,C",,,"  155",",,C"
"CA007026734","2017-05-28","45.2167","-73.2","38.0","SABREVOIS, QC CA","    0",",,C","    0",",,C","    0",",,C","  260",",,C","  110",",,C",,,"  185",",,C"
"CA007026734","2017-05-29","45.2167","-73.2","38.0","SABREVOIS, QC CA","   60",",,C","    0",",,C","    0",",,C","  190",",,C","  130",",,C",,,"  160",",,C"
"CA007026734","2017-05-30","45.2167","-73.2","38.0","SABREVOIS, QC CA",,,"    0",",,C","    0",",,C","  185",",,C","  118",",,C",,,"  152",",,C"
"CA007026734","2017-05-31","45.2167","-73.2","38.0","SABREVOIS, QC CA","    0",",,C","    0",",,C","    0",",,C","  231",",,C","  134",",,C",,,"  183",",,C"
"CA007026734","2017-06-01","45.2167","-73.2","38.0","SABREVOIS, QC CA","   16",",,C","    0",",,C","    0",",,C","  207",",,C","  122",",,C",,,"  165",",,C"
"CA007026734","2017-06-02","45.2167","-73.2","38.0","SABREVOIS, QC CA","   42",",,C","    0",",,C","    0",",,C","  160",",,C","   67",",,C",,,"  114",",,C"
"CA007026734","2017-06-03","45.2167","-73.2","38.0","SABREVOIS, QC CA","    4",",,C","    0",",,C","    0",",,C","  174",",,C","   89",",,C",,,"  132",",,C"
"CA007026734","2017-06-04","45.2167","-73.2","38.0","SABREVOIS, QC CA","    0",",,C","    0",",,C","    0",",,C","  243",",,C","  105",",,C",,,"  174",",,C"
"CA007026734","2017-06-05","45.2167","-73.2","38.0","SABREVOIS, QC CA","  218",",,C","    0",",,C","    0",",,C","  157",",,C","  129",",,C",,,"  143",",,C"
"CA007026734","2017-06-06","45.2167","-73.2","38.0","SABREVOIS, QC CA","   20",",,C","    0",",,C","    0",",,C","  153",",,C","  102",",,C",,,"  128",",,C"
"CA007026734","2017-06-07","45.2167","-73.2","38.0","SABREVOIS, QC CA","    0",",,C","    0",",,C","    0",",,C","  260",",,C","   61",",,C",,,"  161",",,C"
"CA007026734","2017-06-08","45.2167","-73.2","38.0","SABREVOIS, QC CA","    0",",,C","    0",",,C","    0",",,C","  296",",,C","  125",",,C",,,"  211",",,C"
"CA007026734","2017-06-09","45.2167","-73.2","38.0","SABREVOIS, QC CA","    0",",,C","    0",",,C","    0",",,C","  251",",,C","  151",",,C",,,"  201",",,C"
"CA007026734","2017-06-10","45.2167","-73.2","38.0","SABREVOIS, QC CA","    0",",,C","    0",",,C","    0",",,C","  266",",,C","   79",",,C",,,"  173",",,C"
"CA007026734","2017-06-11","45.2167","-73.2","38.0","SABREVOIS, QC CA","    6",",,C","    0",",,C","    0",",,C","  325",",,C","  196",",,C",,,"  261",",,C"
