"CA001086082","2018-06-10","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","   75",",,C",,,"   10",",O,C",,,,,,,,
"CA001086082","2018-06-11","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","   67",",,C",,,"   10",",O,C",,,,,,,,
"CA001086082","2018-06-14","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA",,,,,"    0","T,,C",,,,,,,,
"CA001086082","2018-06-16","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    4",",,C",,,"    0","T,,C","  308",",,C","   95",",,C",,,"  202",",,C"
"CA001086082","2018-06-17","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  338",",,C","   86",",,C",,,"  212",",,C"
"CA001086082","2018-06-18","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  374",",,C","   99",",,C",,,"  237",",,C"
"CA001086082","2018-06-19","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  356",",,C","  124",",,C",,,"  240",",,C"
"CA001086082","2018-06-20","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  352",",,C","  144",",,C",,,"  248",",,C"
"CA001086082","2018-06-21","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  315",",,C","  139",",,C",,,"  227",",,C"
"CA001086082","2018-06-22","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  241",",,C","  136",",,C",,,"  189",",,C"
"CA001086082","2018-06-23","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  281",",,C","  131",",,C",,,"  206",",,C"
"CA001086082","2018-06-24","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","   21",",,C",,,,,"  276",",,C","  110",",,C",,,"  193",",,C"
"CA001086082","2018-06-25","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","   63",",,C",,,"    0",",,C","  184",",,C","  111",",,C",,,"  147",",,C"
"CA001086082","2018-06-26","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  232",",,C","   91",",,C",,,"  162",",,C"
"CA001086082","2018-06-27","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  248",",,C","   77",",,C",,,"  163",",,C"
"CA001086082","2018-06-28","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    2",",,C",,,,,"  226",",,C","  118",",,C",,,"  172",",,C"
"CA001086082","2018-06-29","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","   14",",,C",,,"    0",",,C","  217",",,C","  116",",,C",,,"  166",",,C"
"CA001086082","2018-06-30","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    3",",,C",,,"    0",",,C","  219",",,C","  120",",,C",,,"  170",",,C"
"CA001086082","2018-07-01","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    4",",,C",,,,,"  232",",,C","  119",",,C",,,"  176",",,C"
"CA001086082","2018-07-02","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    3",",,C",,,,,"  225",",,C","   95",",,C",,,"  160",",,C"
"CA001086082","2018-07-03","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  268",",,C","   88",",,C",,,"  178",",,C"
"CA001086082","2018-07-04","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    4",",,C",,,,,"  311",",,C","   85",",,C",,,"  198",",,C"
"CA001086082","2018-07-05","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","   18",",,C",,,,,"  291",",,C","  144",",,C",,,"  218",",,C"
"CA001086082","2018-07-06","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","   27",",,C",,,,,"  269",",,C","  125",",,C",,,"  197",",,C"
"CA001086082","2018-07-07","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    9",",,C",,,,,"  225",",,C","  131",",,C",,,"  178",",,C"
"CA001086082","2018-07-08","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  290",",,C","   99",",,C",,,"  195",",,C"
"CA001086082","2018-07-09","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  256",",,C","  101",",,C",,,"  179",",,C"
"CA001086082","2018-07-10","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    6",",,C",,,,,"  210",",,C","  135",",,C",,,"  172",",,C"
"CA001086082","2018-07-11","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  323",",,C","  117",",,C",,,"  220",",,C"
"CA001086082","2018-07-12","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  336",",,C","  120",",,C",,,"  228",",,C"
"CA001086082","2018-07-13","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  332",",,C","  128",",,C",,,"  230",",,C"
"CA001086082","2018-07-14","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  333",",,C","  114",",,C",,,"  224",",,C"
"CA001086082","2018-07-15","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  364",",,C","   88",",,C",,,"  226",",,C"
"CA001086082","2018-07-16","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  375",",,C","  105",",,C",,,"  240",",,C"
"CA001086082","2018-07-17","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  360",",,C","  123",",,C",,,"  241",",,C"
"CA001086082","2018-07-18","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  321",",,C","  137",",,C",,,"  229",",,C"
"CA001086082","2018-07-19","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","    0",",,C",,,,,"  283",",,C","  131",",,C",,,"  207",",,C"
"CA001086082","2018-07-20","50.3","-122.7333","204.0","PEMBERTON AIRPORT CS, BC CA","   22",",,C",,,,,"  254",",,C","  111",",,C",,,"  182",",,C"
