"USC00146076","2018-07-02","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  306",",,7","  172",",,7",,,,,,,,,"  228",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-03","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  317",",,7","  211",",,7",,,,,,,,,"  244",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-04","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  350",",,7","  228",",,7",,,,,,,,,"  228",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-05","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  333",",,7","  217",",,7",,,,,,,,,"  244",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-06","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  350",",,7","  239",",,7",,,,,,,,,"  244",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-07","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  328",",,7","  189",",,7",,,,,,,,,"  189",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-08","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  322",",,7","  150",",,7",,,,,,,,,"  156",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-09","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  328",",,7","  144",",,7",,,,,,,,,"  222",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-10","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  350",",,7","  211",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-11","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  361",",,7","  217",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-12","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  361",",,7","  228",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-13","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  372",",,7","  228",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-14","38.6361","-95.803","333.5","OSAGE CITY, KS US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  361",",,7","  222",",,7",,,,,,,,,"  256",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00146076","2018-07-15","38.6361","-95.803","333.5","OSAGE CITY, KS US","    5",",,7,0830","    0",",,7,0830","    0",",,7,0830","  311",",,7","  194",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
