"USW00025329","2018-07-06","56.8055","-132.9372","32.6","PETERSBURG 1, AK US","    0",",,7,2100","    0",",,7,","    0",",,7,2100","  217",",,7","  133",",,7",,,,,,,,,"  133",",,7,2100",,,,,,,,,,,,,,,,,,,,,,,,
"USW00025329","2018-07-07","56.8055","-132.9372","32.6","PETERSBURG 1, AK US","    0",",,7,2100","    0",",,7,","    0",",,7,2100","  167",",,7","  117",",,7",,,,,,,,,"  139",",,7,2100",,,,,,,,,,,,,,,,,,,,,,,,
"USW00025329","2018-07-08","56.8055","-132.9372","32.6","PETERSBURG 1, AK US","    0",",,7,2100","    0",",,7,","    0",",,7,2100","  178",",,7","  111",",,7",,,,,,,,,"  128",",,7,2100",,,,,,,,,,,,,,,,,,,,,,,,
"USW00025329","2018-07-09","56.8055","-132.9372","32.6","PETERSBURG 1, AK US","    0",",,7,2100","    0",",,7,","    0",",,7,2100","  206",",,7","   94",",,7",,,,,,,,,"  178",",,7,2100",,,,,,,,,,,,,,,,,,,,,,,,
"USW00025329","2018-07-10","56.8055","-132.9372","32.6","PETERSBURG 1, AK US","   56",",,7,2100","    0",",,7,","    0",",,7,2100","  178",",,7","  133",",,7",,,,,,,,,"  139",",,7,2100",,,,,,,,,,,,,,,,,,,,,,,,
"USW00025329","2018-07-11","56.8055","-132.9372","32.6","PETERSBURG 1, AK US","    0","T,,7,2100","    0",",,7,","    0",",,7,2100","  144",",,7","  117",",,7",,,,,,,,,"  117",",,7,2100",,,,,,,,,,,,,,,,,,,,,,,,
"USW00025329","2018-07-12","56.8055","-132.9372","32.6","PETERSBURG 1, AK US","   76",",,7,2100","    0",",,7,","    0",",,7,2100","  133",",,7","  100",",,7",,,,,,,,,"  111",",,7,2100",,,,,,,,,,,,,,,,,,,,,,,,
"USW00025329","2018-07-13","56.8055","-132.9372","32.6","PETERSBURG 1, AK US","    0","T,,7,2100","    0",",,7,","    0",",,7,2100","  172",",,7","   72",",,7",,,,,,,,,"  122",",,7,2100",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00025329","2018-07-14","56.8055","-132.9372","32.6","PETERSBURG 1, AK US","    8",",,7,2100","    0",",,7,","    0",",,7,2100","  194",",,7","   83",",,7",,,,,,,,,"  111",",,7,2100",,,,,,,,,,,,,,,,,,,,,,,,
"USW00025329","2018-07-15","56.8055","-132.9372","32.6","PETERSBURG 1, AK US","   91",",,7,2100","    0",",,7,","    0",",,7,2100","  133",",,7","  100",",,7",,,,,,,,,"  117",",,7,2100",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
