"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GMW00034068","2018-04-02","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  153",",,E","    0",",,E"
"GMW00034068","2018-04-03","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  204",",,E","   89",",,E"
"GMW00034068","2018-04-04","49.56667","8.46667","96.0","COLEMAN, GM",,,,,"  183",",,E","   90",",,E"
"GMW00034068","2018-04-05","49.56667","8.46667","96.0","COLEMAN, GM",,,,,"  123",",,E","    0",",,E"
"GMW00034068","2018-04-06","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  163",",,E","  -10",",,E"
"GMW00034068","2018-04-07","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  248",",,E","   11",",,E"
"GMW00034068","2018-04-08","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  252",",,E","   45",",,E"
"GMW00034068","2018-04-09","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  207",",,E","   77",",,E"
"GMW00034068","2018-04-10","49.56667","8.46667","96.0","COLEMAN, GM","    1",",,E","    0",",,E","  201",",,E","   82",",,E"
"GMW00034068","2018-04-11","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  205",",,E","   60",",,E"
"GMW00034068","2018-04-12","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  202",",,E","   91",",,E"
"GMW00034068","2018-04-13","49.56667","8.46667","96.0","COLEMAN, GM","  248",",,E","    0",",,E","  113",",,E","   56",",,E"
"GMW00034068","2018-04-14","49.56667","8.46667","96.0","COLEMAN, GM","    1",",,E","    0",",,E","  206",",,E","   48",",,E"
"GMW00034068","2018-04-15","49.56667","8.46667","96.0","COLEMAN, GM","    1",",,E","    0",",,E","  212",",,E","   94",",,E"
"GMW00034068","2018-04-16","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  211",",,E","   85",",,E"
"GMW00034068","2018-04-17","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  237",",,E","   61",",,E"
"GMW00034068","2018-04-18","49.56667","8.46667","96.0","COLEMAN, GM","    0",",,E","    0",",,E","  261",",,E","   67",",,E"
