"USC00194502","2018-05-08","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   50",",,7",,,,,,,,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,
"USC00194502","2018-05-09","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   61",",,7",,,,,,,,,,,"  133",",,7,0900",,,"    0",",,7",,,,,,,,,,,,
"USC00194502","2018-05-10","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   61",",,7",,,,,,,,,,,"   89",",,7,0900",,,"    0",",,7",,,,,,,,,,,,
"USC00194502","2018-05-11","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   67",",,7",,,,,,,,,,,"  161",",,7,0900",,,"    0",",,7",,,,,,,,,,,,
"USC00194502","2018-05-12","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  194",",,7","   56",",,7",,,,,,,,,,,"   89",",,7,0900",,,"    0",",,7",,,,,,,,,,,,
"USC00194502","2018-05-13","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  106",",,7","   78",",,7",,,,,,,,,,,"   78",",,7,0900",,,"    0",",,7",,,,,,,,,,,,
"USC00194502","2018-05-14","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","   56",",,7",,,,,,,,,,,"  117",",,7,0900",,,"    0",",,7",,,,,,,,,,,,
"USC00194502","2018-05-15","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","  100",",,7",,,,,,,,,,,"  167",",,7,0900",,,"    0",",,7",,,,,,,,,,,,
"USC00194502","2018-05-16","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","  170",",,7,0900","    0",",,7,0900","    0",",,7,0900","  278",",,7","   67",",,7",,,,,,,,,,,"  117",",,7,0900",,,"    0",",,7",,,,,,,,,,,,
"USC00194502","2018-05-17","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  139",",,7","   67",",,7",,,,,,,,,,,"  128",",,7,0900",,,"    0",",,7",,,,,,,,,,,,
"USC00194502","2018-05-18","42.5007","-70.8644","25.6","MARBLEHEAD, MA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   67",",,7",,,,,,,,,,,"  122",",,7,0900",,,"    0",",,7",,,,,,,,,,,,
