"USC00053005","2018-07-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0","T,,7,1900","    0",",,7","    0",",,7","  328",",,7","  144",",,7","   54",",,7",,,,,,,,,"   94",",,7,1900",,,,,,,,,,,,,"  272",",,7,1900","  179",",,7","   34",",,7","    0",",,7","   80",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","   18",",,7,1900","    0",",,7","    0",",,7","  317",",,7","  150",",,7",,,,,,,,,,,"   43",",,7,1900",,,,,,,,,,,,,"  228",",,7,1900","   80",",,7","   45",",,7","    0",",,7","  103",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    3",",,7,1900","    0",",,7","    0",",,7","  289",",,7","  156",",,7",,,,,,,,,,,"   64",",,7,1900",,,,,,,,,,,,,"  256",",,7,1900","  120",",,7","   51",",,7","    0",",,7","   80",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0",",,7,1900","    0",",,7","    0",",,7","  317",",,7","  133",",,7",,,,,,,,,,,"   51",",,7,1900",,,,,,,,,,,,,"  294",",,7,1900","  210",",,7","   42",",,7","    0",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0",",,7,1900","    0",",,7","    0",",,7","  350",",,7","  150",",,7","    0",",,7",,,,,,,,,"   41",",,7,1900",,,,,,,,,,,,,"  306",",,7,1900","  190",",,7","   26",",,7","    0",",,7","   58",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0","T,,7,1900","    0",",,7","    0",",,7","  367",",,7","  167",",,7","    9",",,7",,,,,,,,,"   84",",,7,1900",,,,,,,,,,,,,"  317",",,7,1900","  165",",,7","   29",",,7","    0",",,7","   80",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00053005","2018-07-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0",",,7,1900","    0",",,7","    0",",,7","  339",",,7","  167",",,7",,,,,,,,,,,"   97",",,7,1900",,,,,,,,,,,,,"  306",",,7,1900","   92",",,7","   40",",,7","    0",",,7","   63",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0",",,7,1900","    0",",,7","    0",",,7","  361",",,7","  144",",,7","    4",",,7",,,,,,,,,"   76",",,7,1900",,,,,,,,,,,,,"  300",",,7,1900","  182",",,7","   31",",,7","    0",",,7","   54",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0",",,7,1900","    0",",,7","    0",",,7","  344",",,7","  156",",,7",,,,,,,,,,,"   91",",,7,1900",,,,,,,,,,,,,"  306",",,7,1900","   81",",,7","   37",",,7","    0",",,7","   63",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","  188",",,7,1900","    0",",,7","    0",",,7","  311",",,7","  178",",,7",,,,,,,,,,,"   79",",,7,1900",,,,,,,,,,,,,"  222",",,7,1900","  284",",,7","   32",",,7","    0",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-13","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0",",,7,1900","    0",",,7","    0",",,7","  306",",,7","  150",",,7","   13",",,7",,,,,,,,,"   74",",,7,1900",,,,,,,,,,,,,"  278",",,7,1900","  133",",,7","   26",",,7","    0",",,7","   63",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-14","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0",",,7,1900","    0",",,7","    0",",,7","  339",",,7","  161",",,7","   18",",,7",,,,,,,,,"   76",",,7,1900",,,,,,,,,,,,,"  300",",,7,1900","  116",",,7","   32",",,7","    0",",,7","   63",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-15","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","  102",",,7,1900","    0",",,7","    0",",,7","  300",",,7","  167",",,7","   31",",,7",,,,,,,,,"   48",",,7,1900",,,,,,,,,,,,,"  194",",,7,1900","  354",",,7","   29",",,7","    0",",,7","   80",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-16","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0","T,,7,1900","    0",",,7","    0",",,7","  289",",,7","  144",",,7","   13",",,7",,,,,,,,,"   30",",,7,1900",,,,,,,,,,,,,"  256",",,7,1900","  229",",,7","   21",",,7","    0",",,7","   58",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00053005","2018-07-17","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    3",",,7,1900","    0",",,7","    0",",,7","  289",",,7","  167",",,7","   18",",,7",,,,,,,,,"   56",",,7,1900",,,,,,,,,,,,,"  261",",,7,1900","   70",",,7","   27",",,7","    0",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-18","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0",",,7,1900","    0",",,7","    0",",,7","  356",",,7","  167",",,7",,,,,,,,,,,"   74",",,7,1900",,,,,,,,,,,,,"  317",",,7,1900","  266",",,7","   37",",,7","    0",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-19","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0",",,7,1900","    0",",,7","    0",",,7","  356",",,7","  156",",,7","   27",",,7",,,,,,,,,"   84",",,7,1900",,,,,,,,,,,,,"  283",",,7,1900","  169",",,7","   23",",,7","    0",",,7","   63",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-20","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0",",,7,1900","    0",",,7","    0",",,7","  344",",,7","  167",",,7",,,,,,,,,,,"   76",",,7,1900",,,,,,,,,,,,,"  328",",,7,1900","  146",",,7","   31",",,7","    0",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-21","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","    0","T,,7,1900","    0",",,7","    0",",,7","  344",",,7","  189",",,7","   22",",,7",,,,,,,,,"   74",",,7,1900",,,,,,,,,,,,,"  272",",,7,1900","   19",",,7","   27",",,7","    0",",,7","   98",",,7",,,,,,,,,,,,,,,,,,
"USC00053005","2018-07-22","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","   10",",,7,1900","    0",",,7","    0",",,7","  311",",,7","  178",",,7","    4",",,7",,,,,,,,,"   23",",,7,1900",,,,,,,,,,,,,"  211",",,7,1900","   15",",,7","   13",",,7","    0",",,7","   98",",,7",,,"    1",",,7",,,,,,,,,,,,,,
