"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00028329","2018-03-11","35.3694","-111.5436","2127.5","SUNSET CRATER NM, AZ US","   20",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7"," -100",",,7",,,,,,,,,"   33",",,7,0900",,,,,,,,,,,,
"USC00028329","2018-03-12","35.3694","-111.5436","2127.5","SUNSET CRATER NM, AZ US","   28",",,7,0900","    0",",,7,0900","    0",",,7,0900","   61",",,7","  -61",",,7",,,,,,,,,"   22",",,7,0900",,,,,,,,,,,,
"USC00028329","2018-03-13","35.3694","-111.5436","2127.5","SUNSET CRATER NM, AZ US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","  -28",",,7",,,,,,,,,"   94",",,7,0900",,,,,,,,,,,,
"USC00028329","2018-03-14","35.3694","-111.5436","2127.5","SUNSET CRATER NM, AZ US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","  -39",",,7",,,,,,,,,"  111",",,7,0900",,,,,,,,,,,,
"USC00028329","2018-03-15","35.3694","-111.5436","2127.5","SUNSET CRATER NM, AZ US","   10",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","  -94",",,7",,,,,,,,,"   28",",,7,0900",,,,,,,,,,,,
"USC00028329","2018-03-16","35.3694","-111.5436","2127.5","SUNSET CRATER NM, AZ US","   10",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","  -94",",,7",,,,,,,,,"   28",",,7,0900",,,,,,,,,,,,
"USC00028329","2018-03-17","35.3694","-111.5436","2127.5","SUNSET CRATER NM, AZ US","    0",",,7,0900",,,,,"  111",",,7","  -11",",,7",,,,,,,,,"   33",",,7,0900",,,,,,,,,,,,
"USC00028329","2018-03-18","35.3694","-111.5436","2127.5","SUNSET CRATER NM, AZ US","   58",",,7,0900","  102",",,7,0900","  102",",,7,0900","   83",",,7","  -44",",,7",,,,,,,,,"   -6",",,7,0900",,,,,,,,,,,,
"USC00028329","2018-03-19","35.3694","-111.5436","2127.5","SUNSET CRATER NM, AZ US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   33",",,7","  -72",",,7",,,,,,,,,"    6",",,7,0900",,,,,,,,,,,,
"USC00028329","2018-03-21","35.3694","-111.5436","2127.5","SUNSET CRATER NM, AZ US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7"," -122",",,7",,,,,,,,,"  100",",,7,0900",,,,,,,,,,,,
