"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FIE00146241","2018-03-31","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   32",",,E","  -95",",,E"
"FIE00146241","2018-04-01","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   19",",,E"," -129",",,E"
"FIE00146241","2018-04-02","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   20",",,E"," -149",",,E"
"FIE00146241","2018-04-03","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   -3",",,E","  -35",",,E"
"FIE00146241","2018-04-04","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   37",",,E","  -97",",,E"
"FIE00146241","2018-04-05","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   25",",,E","  -17",",,E"
"FIE00146241","2018-04-06","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   24",",,E","    1",",,E"
"FIE00146241","2018-04-07","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   53",",,E","  -65",",,E"
"FIE00146241","2018-04-08","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   49",",,E","  -88",",,E"
"FIE00146241","2018-04-09","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   12",",,E","  -62",",,E"
"FIE00146241","2018-04-10","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   44",",,E","  -64",",,E"
"FIE00146241","2018-04-11","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   53",",,E","  -78",",,E"
"FIE00146241","2018-04-12","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   81",",,E","  -41",",,E"
"FIE00146241","2018-04-13","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   77",",,E","  -70",",,E"
"FIE00146241","2018-04-14","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   94",",,E","  -30",",,E"
"FIE00146241","2018-04-15","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  108",",,E","  -17",",,E"
"FIE00146241","2018-04-16","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  133",",,E","  -10",",,E"
"FIE00146241","2018-04-17","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  134",",,E","  -18",",,E"
"FIE00146241","2018-04-18","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  146",",,E","  -37",",,E"
"FIE00146241","2018-04-19","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   83",",,E","  -20",",,E"
"FIE00146241","2018-04-20","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   48",",,E","   -1",",,E"
"FIE00146241","2018-04-21","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   28",",,E","  -11",",,E"
"FIE00146241","2018-04-22","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   29",",,E","  -16",",,E"
"FIE00146241","2018-04-23","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   79",",,E","   -5",",,E"
"FIE00146241","2018-04-24","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   68",",,E","   17",",,E"
"FIE00146241","2018-04-25","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   72",",,E","   14",",,E"
"FIE00146241","2018-04-26","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   98",",,E","   15",",,E"
"FIE00146241","2018-04-27","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  102",",,E","  -20",",,E"
"FIE00146241","2018-04-28","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  127",",,E","  -14",",,E"
"FIE00146241","2018-04-29","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   86",",,E","    2",",,E"
"FIE00146241","2018-04-30","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   71",",,E","    8",",,E"
"FIE00146241","2018-05-01","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  103",",,E","    9",",,E"
"FIE00146241","2018-05-02","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   60",",,E","   20",",,E"
"FIE00146241","2018-05-03","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   70",",,E","   25",",,E"
"FIE00146241","2018-05-04","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   53",",,E","   14",",,E"
"FIE00146241","2018-05-05","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","   80",",,E","   -3",",,E"
"FIE00146241","2018-05-06","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  149",",,E","   -6",",,E"
"FIE00146241","2018-05-07","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  103",",,E","   -5",",,E"
"FIE00146241","2018-05-08","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  137",",,E","   -9",",,E"
"FIE00146241","2018-05-09","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  180",",,E","   27",",,E"
"FIE00146241","2018-05-10","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  200",",,E","   83",",,E"
"FIE00146241","2018-05-11","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  221",",,E","   31",",,E"
"FIE00146241","2018-05-12","66.4981","25.7119","85.0","ROVANIEMI RAUTATIEASEMA, FI","  247",",,E","   49",",,E"
