"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00094138","2018-05-01","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  233",",,7","   50",",,7",,,,,"   83",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-02","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  272",",,7","   61",",,7",,,,,"  128",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-03","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  289",",,7","  106",",,7",,,,,"  122",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-04","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  289",",,7","  122",",,7",,,,,"  150",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-05","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  294",",,7","  150",",,7",,,,,"  178",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-06","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  289",",,7","  161",",,7",,,,,"  178",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-07","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  272",",,7","  139",",,7",,,,,"  139",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-08","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  278",",,7","  139",",,7",,,,,"  150",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-09","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  256",",,7","  133",",,7",,,,,"  139",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-10","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  294",",,7","  139",",,7",,,,,"  150",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-11","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  322",",,7","  144",",,7",,,,,"  178",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-12","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  317",",,7","  150",",,7",,,,,"  200",",,7,0800",,,,,,,,,,
"USC00094138","2018-05-13","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  333",",,7","  183",",,7",,,,,,,,,,,,,,,,
"USC00094138","2018-05-14","34.33917","-82.83546","210.3","HARTWELL DAM, GA US","    0",",,7,0800",,,,,"  344",",,7","  189",",,7",,,,,"  194",",,7,0800",,,,,,,,,,
