"USC00440021","2018-07-07","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","  198",",,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","  189",",,7",,,,,,,"  189",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-08","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  150",",,7",,,,,,,"  150",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-09","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  133",",,7",,,,,,,"  133",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-10","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  294",",,7","  128",",,7",,,,,,,"  150",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-11","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  306",",,7","  144",",,7",,,,,,,"  167",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-12","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  300",",,7","  167",",,7",,,,,,,"  178",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-13","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  178",",,7",,,,,,,"  206",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-14","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  306",",,7","  178",",,7",,,,,,,"  183",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-15","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  311",",,7","  183",",,7",,,,,,,"  211",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-16","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","  127",",,7,0600","    0",",,7,0600","    0",",,7,0600","  311",",,7","  200",",,7",,,,,,,"  200",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-17","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  311",",,7","  200",",,7",,,,,,,"  217",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-18","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","   13",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  183",",,7",,,,,,,"  189",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-19","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","  150",",,7",,,,,,,"  161",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-20","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","  161",",,7",,,,,,,"  178",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-21","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","  183",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  161",",,7",,,,,,,"  161",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-22","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  278",",,7","  161",",,7",,,,,,,"  189",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-23","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","  229",",,7,0600","    0",",,7,0600","    0",",,7,0600","  250",",,7","  161",",,7",,,,,,,"  167",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-24","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","   36",",,7,0600","    0",",,7,0600","    0",",,7,0600","  278",",,7","  167",",,7",,,,,,,"  178",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-25","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","   64",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  178",",,7",,,,,,,"  194",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-26","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  272",",,7","  178",",,7",,,,,,,"  178",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-27","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","  161",",,7",,,,,,,"  161",",,7,0600","    1",",,7",,,,,,,,,,
"USC00440021","2018-07-28","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  161",",,7",,,,,,,"  172",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-29","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  150",",,7",,,,,,,"  161",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-30","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    8",",,7,0600","    0",",,7,0600","    0",",,7,0600","  300",",,7","  161",",,7",,,,,,,"  189",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-07-31","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  294",",,7","  189",",,7",,,,,,,"  206",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-08-01","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  294",",,7","  194",",,7",,,,,,,"  194",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-08-02","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","  122",",,7,0600","    0",",,7,0600","    0",",,7,0600","  244",",,7","  183",",,7",,,,,,,"  189",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-08-03","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","  122",",,7,0600","    0",",,7,0600","    0",",,7,0600","  239",",,7","  183",",,7",,,,,,,"  194",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-08-04","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","   51",",,7,0600","    0",",,7,0600","    0",",,7,0600","  278",",,7","  167",",,7",,,,,,,"  172",",,7,0600",,,,,,,,,,,,
"USC00440021","2018-08-05","36.6687","-81.9646","586.7","ABINGDON 3 S, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  306",",,7","  172",",,7",,,,,,,"  172",",,7,0600",,,,,,,,,,,,
