"USC00339361","2018-05-03","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","    0",",,7,1800",,,,,"  261",",,7","  206",",,7",,,,,,,,,"  222",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-04","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","   15",",,7,1800",,,,,"  267",",,7","  178",",,7",,,,,,,,,"  194",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-05","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","    0",",,7,1800",,,,,"  200",",,7","  117",",,7",,,,,,,,,"  167",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-06","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","   23",",,7,1800",,,,,"  250",",,7","  117",",,7",,,,,,,,,"  150",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-07","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","    0",",,7,1800",,,,,"  206",",,7","  100",",,7",,,,,,,,,"  167",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-08","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","    0",",,7,1800",,,,,"  250",",,7","   83",",,7",,,,,,,,,"  217",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-09","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","    0",",,7,1800",,,,,"  278",",,7","  122",",,7",,,,,,,,,"  222",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-10","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","   10",",,7,1800",,,,,"  272",",,7","  161",",,7",,,,,,,,,"  222",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-11","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","    0",",,7,1800",,,,,"  300",",,7","  144",",,7",,,,,,,,,"  256",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-12","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","   33",",,7,1800",,,,,"  294",",,7","  206",",,7",,,,,,,,,"  244",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-13","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","    5",",,7,1800",,,,,"  306",",,7","  144",",,7",,,,,,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-14","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","    0",",,7,1800",,,,,"  306",",,7","  183",",,7",,,,,,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-15","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","   33",",,7,1800",,,,,"  267",",,7","  206",",,7",,,,,,,,,"  211",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-16","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","   48",",,7,1800",,,,,"  233",",,7","  172",",,7",,,,,,,,,"  217",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-17","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","    5",",,7,1800",,,,,"  261",",,7","  156",",,7",,,,,,,,,"  211",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-18","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","   48",",,7,1800",,,,,"  222",",,7","  183",",,7",,,,,,,,,"  211",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00339361","2018-05-19","39.6041","-83.9072","303.9","XENIA 6 SSE, OH US","  165",",,7,1800",,,,,"  250",",,7","  183",",,7",,,,,,,,,"  228",",,7,1800",,,,,,,,,,,,,,,,,,,,
