"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00211771","2018-07-05","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   91",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  156",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-06","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  122",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-07","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-08","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  167",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-09","47.8948","-92.5337","413.0","COOK 8 NE, MN US","  142",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  178",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-10","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  133",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-11","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  150",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-12","47.8948","-92.5337","413.0","COOK 8 NE, MN US"," 1250",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  167",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-13","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  172",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-14","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  172",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-15","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  183",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-16","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  133",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-17","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  111",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-18","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  111",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-19","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  128",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-20","47.8948","-92.5337","413.0","COOK 8 NE, MN US","  132",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  156",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-21","47.8948","-92.5337","413.0","COOK 8 NE, MN US","  150",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  161",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-22","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  139",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-23","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  139",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-24","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  139",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-25","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  128",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-26","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   13",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  128",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-27","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  128",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-28","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   78",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-29","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   91",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   78",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-30","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  100",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,
"USC00211771","2018-07-31","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  139",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,
"USC00211771","2018-08-01","47.8948","-92.5337","413.0","COOK 8 NE, MN US","  147",",,H,0800",,,,,"  283",",,H","  122",",,H",,,,,,,,,"  128",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-02","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,H,0800",,,,,"  144",",,H","  106",",,H",,,,,,,,,"  106",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-03","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  200",",,H","   94",",,H",,,,,,,,,"  106",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-04","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    3",",,H,0800",,,,,"  228",",,H","  106",",,H",,,,,,,,,"  156",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-05","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   36",",,H,0800",,,,,"  239",",,H","  156",",,H",,,,,,,,,"  172",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-06","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  294",",,H","  133",",,H",,,,,,,,,"  133",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-07","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    3",",,H,0800",,,,,"  200",",,H","  111",",,H",,,,,,,,,"  156",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-08","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  244",",,H","  156",",,H",,,,,,,,,"  167",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-09","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  272",",,H","  161",",,H",,,,,,,,,"  167",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-10","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  272",",,H","  139",",,H",,,,,,,,,"  139",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-11","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  283",",,H","  139",",,H",,,,,,,,,"  167",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-12","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  289",",,H","  167",",,H",,,,,,,,,"  172",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-13","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  306",",,H","  172",",,H",,,,,,,,,"  200",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-14","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  306",",,H","  161",",,H",,,,,,,,,"  161",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-15","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  222",",,H","  111",",,H",,,,,,,,,"  111",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-16","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800","    0",",,H","    0",",,H","  239",",,H","  106",",,H",,,,,,,,,"  144",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-17","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  261",",,H","  144",",,H",,,,,,,,,"  150",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-18","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    3",",,H,0800",,,,,"  272",",,H","  150",",,H",,,,,,,,,"  161",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-19","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  239",",,H","  161",",,H",,,,,,,,,"  161",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-20","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  217",",,H","  161",",,H",,,,,,,,,"  161",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-21","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  222",",,H","  111",",,H",,,,,,,,,"  122",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-22","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    3",",,H,0800",,,,,"  222",",,H","   89",",,H",,,,,,,,,"   89",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-23","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,H,0800",,,,,"  267",",,H","   78",",,H",,,,,,,,,"  128",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-24","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,H,0800",,,,,"  233",",,H","  128",",,H",,,,,,,,,"  128",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-25","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   13",",,H,0800",,,,,"  189",",,H","  128",",,H",,,,,,,,,"  178",",,H,0800",,,,,,,,,,
"USC00211771","2018-08-26","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,H,0800",,,,,"  244",",,H","  167",",,H",,,,,,,,,"  167",",,H,0800",,,,,,,,,,
"USC00211771","2018-09-02","47.8948","-92.5337","413.0","COOK 8 NE, MN US",,,"    0",",,7","    0",",,7","  256",",,7","  122",",,7","    7",",,7",,,"  208",",,7",,,"  122",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-03","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   36",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   56",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-04","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   72",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-05","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   66",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  117",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-06","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   44",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-07","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   44",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-08","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    3",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  111",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-09","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  111",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-10","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   23",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   94",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-11","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   94",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   94",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-12","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-13","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    3",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  167",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-14","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  161",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-15","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   79",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  150",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-16","47.8948","-92.5337","413.0","COOK 8 NE, MN US","  135",",,7,0800","    0",",,7","    0",",,7","  189",",,7","  150",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-17","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  111",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-18","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    3",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   78",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-19","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   83",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-20","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   83",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-21","47.8948","-92.5337","413.0","COOK 8 NE, MN US","  292",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   89",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-22","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   28",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   33",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-23","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   39",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-24","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   44",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-25","47.8948","-92.5337","413.0","COOK 8 NE, MN US","  157",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   61",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-26","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    0",",,7","    0",",,7","   89",",,7","   33",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-27","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   39",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-28","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   97",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   44",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-29","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    8",",,7,0800","    0",",,7","    0",",,7","   67",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,
"USC00211771","2018-09-30","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   20",",,7,0800","    0",",,7","    0",",,7","   72",",,7","  -22",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-01","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","    6",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-02","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","   11",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-03","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   50",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-04","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   53",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-05","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   86",",,7,0800","   51",",,7","   51",",,7","   56",",,7","  -17",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-06","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   56",",,7,0800","    0",",,7","    0",",,7","   56",",,7","   11",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-07","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   10",",,7,0800","    0",",,7","    0",",,7","   50",",,7","   28",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-08","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    8",",,7,0800","    0",",,7","    0",",,7","   72",",,7","   33",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-09","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   46",",,7,0800","    0",",,7","    0",",,7","   56",",,7","   33",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-10","47.8948","-92.5337","413.0","COOK 8 NE, MN US","  137",",,7,0800","    0",",,7","    0",",,7","   50",",,7","   28",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-11","47.8948","-92.5337","413.0","COOK 8 NE, MN US","  191",",,7,0800","  127",",,7","  127",",,7","   33",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-12","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   13",",,7,0800","   13",",,7","  102",",,7","   11",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-13","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","  102",",,7","   -6",",,7","  -50",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-14","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    5",",,7","   51",",,7","   39",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-15","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    3",",,7,0800","    3",",,7","   25",",,7","    6",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-16","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    5",",,7","    0",",,7","   33",",,7","  -28",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-17","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    5",",,7","    0",",,7","   28",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-18","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","   17",",,7","  -28",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-19","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   11",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-20","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    5",",,7","    0",",,7","  128",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-21","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","    6",",,7","  -39",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-22","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -22",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-23","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    5",",,7,0800","    0",",,7","    0",",,7","   83",",,7","    6",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-24","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","   50",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-25","47.8948","-92.5337","413.0","COOK 8 NE, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -28",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-26","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   58",",,7,0800","    0",",,7","    0",",,7","   83",",,7","   33",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-27","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   56",",,7,0800","    0",",,7","    0",",,7","   72",",,7","   44",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,
"USC00211771","2018-10-28","47.8948","-92.5337","413.0","COOK 8 NE, MN US","   66",",,7,0800","    0",",,7","    0",",,7","   67",",,7","   50",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,
