"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00118353","2018-07-01","41.0908","-88.8158","185.9","STREATOR, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  239",",,7",,,,,,,,,"  261",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00118353","2018-07-02","41.0908","-88.8158","185.9","STREATOR, IL US","   38",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  239",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00118353","2018-07-03","41.0908","-88.8158","185.9","STREATOR, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118353","2018-07-04","41.0908","-88.8158","185.9","STREATOR, IL US","    0",",,7,0700",,,,,"  333",",,7","  206",",,7",,,,,,,,,"  261",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00118353","2018-07-05","41.0908","-88.8158","185.9","STREATOR, IL US","  203",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  211",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00118353","2018-07-06","41.0908","-88.8158","185.9","STREATOR, IL US","  152",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  222",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00118353","2018-07-07","41.0908","-88.8158","185.9","STREATOR, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118353","2018-07-08","41.0908","-88.8158","185.9","STREATOR, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118353","2018-07-09","41.0908","-88.8158","185.9","STREATOR, IL US","    0",",,7,0700",,,,,"  278",",,7","  139",",,7",,,,,,,,,"  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00118353","2018-07-10","41.0908","-88.8158","185.9","STREATOR, IL US","    0",",,7,0700",,,,,"  306",",,7","  167",",,7",,,,,,,,,"  244",",,7",,,,,,,,,,,,,,,,,,,,,,,,
