"USC00040693","2018-03-01","37.8744","-122.2605","94.5","BERKELEY, CA US","  442",",,7,2400",,,,,"  139",",,7","   78",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,
"USC00040693","2018-03-02","37.8744","-122.2605","94.5","BERKELEY, CA US","   74",",,7,2400",,,,,"  139",",,7","   33",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,
"USC00040693","2018-03-03","37.8744","-122.2605","94.5","BERKELEY, CA US","   10",",,7,2400",,,,,"  106",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00040693","2018-03-04","37.8744","-122.2605","94.5","BERKELEY, CA US","    0",",,7,2400",,,,,"  122",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00040693","2018-03-05","37.8744","-122.2605","94.5","BERKELEY, CA US","    0",",,7,2400",,,,,"  139",",,7","   33",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,
"USC00040693","2018-03-06","37.8744","-122.2605","94.5","BERKELEY, CA US","    0",",,7,2400",,,,,"  172",",,7","   72",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,
"USC00040693","2018-03-07","37.8744","-122.2605","94.5","BERKELEY, CA US","    8",",,7,2400",,,,,"  211",",,7","   94",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,
"USC00040693","2018-03-08","37.8744","-122.2605","94.5","BERKELEY, CA US","   66",",,7,2400",,,,,"  211",",,7","  111",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,
"USC00040693","2018-03-09","37.8744","-122.2605","94.5","BERKELEY, CA US","    0",",,7,2400",,,,,"  194",",,7","   78",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,
"USC00040693","2018-03-10","37.8744","-122.2605","94.5","BERKELEY, CA US","    0",",,7,2400",,,,,"  183",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00040693","2018-03-11","37.8744","-122.2605","94.5","BERKELEY, CA US","    3",",,7,2400",,,,,"  144",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,
