"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0021B17S","2018-07-21","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  171",",,T","   62",",,T",,,"  108",",,T","   86",",,T","    0",",,T"
"USS0021B17S","2018-07-22","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  233",",,T","   82",",,T",,,"  165",",,T","  137",",,T","    0",",,T"
"USS0021B17S","2018-07-23","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  244",",,T","  127",",,T",,,"  180",",,T","  134",",,T","    0",",,T"
"USS0021B17S","2018-07-24","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  231",",,T","  120",",,T",,,"  172",",,T","  135",",,T","    0",",,T"
"USS0021B17S","2018-07-25","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  240",",,T","  121",",,T",,,"  181",",,T","  142",",,T","    0",",,T"
"USS0021B17S","2018-07-26","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  245",",,T","  132",",,T",,,"  185",",,T","  145",",,T","    0",",,T"
"USS0021B17S","2018-07-27","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  233",",,T","  129",",,T",,,"  178",",,T","  144",",,T","    0",",,T"
"USS0021B17S","2018-07-28","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  228",",,T","  128",",,T",,,"  175",",,T","  153",",,T","    0",",,T"
"USS0021B17S","2018-07-29","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  300",",,T","  143",",,T",,,"  217",",,T","  224",",,T","    0",",,T"
"USS0021B17S","2018-07-30","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  298",",,T","  154",",,T",,,"  223",",,T","  154",",,T","    0",",,T"
"USS0021B17S","2018-07-31","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  232",",,T","  123",",,T",,,"  177",",,T","  124",",,T","    0",",,T"
"USS0021B17S","2018-08-01","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  214",",,T","  112",",,T",,,"  157",",,T","  116",",,T","    0",",,T"
"USS0021B17S","2018-08-02","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  119",",,T","   85",",,T",,,"  103",",,T","   85",",,T","    0",",,T"
"USS0021B17S","2018-08-03","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","    0",",,T","  122",",,T","   83",",,T",,,"   98",",,T","   98",",,T","    0",",,T"
"USS0021B17S","2018-08-04","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  191",",,T","   81",",,T",,,"  132",",,T","  106",",,T","    0",",,T"
"USS0021B17S","2018-08-05","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  226",",,T","  103",",,T",,,"  161",",,T","  145",",,T","    0",",,T"
"USS0021B17S","2018-08-06","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  241",",,T","  128",",,T",,,"  179",",,T","  146",",,T","    0",",,T"
"USS0021B17S","2018-08-07","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  264",",,T","  126",",,T",,,"  190",",,T","  169",",,T","    0",",,T"
"USS0021B17S","2018-08-08","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  294",",,T","  167",",,T",,,"  222",",,T","  169",",,T","    0",",,T"
"USS0021B17S","2018-08-09","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  272",",,T","  157",",,T",,,"  208",",,T","  179",",,T","    0",",,T"
"USS0021B17S","2018-08-10","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  239",",,T","  133",",,T",,,"  188",",,T","  134",",,T","    0",",,T"
"USS0021B17S","2018-08-11","47.3","-121.6","1161.3","REX RIVER, WA US","  178",",,T","    0",",,T","  140",",,T","   98",",,T",,,"  109",",,T","   99",",,T","    0",",,T"
"USS0021B17S","2018-08-12","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  155",",,T","   90",",,T",,,"  113",",,T","   93",",,T","    0",",,T"
"USS0021B17S","2018-08-13","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  232",",,T","   92",",,T",,,"  168",",,T","  162",",,T","    0",",,T"
"USS0021B17S","2018-08-14","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  255",",,T","  154",",,T",,,"  193",",,T","  158",",,T","    0",",,T"
"USS0021B17S","2018-08-15","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  245",",,T","  134",",,T",,,"  182",",,T","  138",",,T","    0",",,T"
"USS0021B17S","2018-08-16","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  220",",,T","  106",",,T",,,"  158",",,T","  107",",,T","    0",",,T"
"USS0021B17S","2018-08-17","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  179",",,T","   90",",,T",,,"  125",",,T","   95",",,T","    0",",,T"
"USS0021B17S","2018-08-18","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  199",",,T","   87",",,T",,,"  139",",,T","  126",",,T","    0",",,T"
"USS0021B17S","2018-08-19","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  213",",,T","  113",",,T",,,"  154",",,T","  124",",,T","    0",",,T"
"USS0021B17S","2018-08-20","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  206",",,T","  110",",,T",,,"  161",",,T","  166",",,T","    0",",,T"
"USS0021B17S","2018-08-21","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  256",",,T","  145",",,T",,,"  186",",,T","  178",",,T","    0",",,T"
"USS0021B17S","2018-08-22","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  240",",,T","  124",",,T",,,"  179",",,T","  128",",,T","    0",",,T"
"USS0021B17S","2018-08-23","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  154",",,T","   81",",,T",,,"  115",",,T","   81",",,T","    0",",,T"
"USS0021B17S","2018-08-24","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","    0",",,T","  116",",,T","   64",",,T",,,"   82",",,T","   81",",,T","    0",",,T"
"USS0021B17S","2018-08-25","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","    0",",,T","  111",",,T","   73",",,T",,,"   85",",,T","   82",",,T","    0",",,T"
"USS0021B17S","2018-08-26","47.3","-121.6","1161.3","REX RIVER, WA US","   76",",,T","    0",",,T","   89",",,T","   79",",,T",,,"   82",",,T","   83",",,T","    0",",,T"
"USS0021B17S","2018-08-27","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  153",",,T","   68",",,T",,,"  102",",,T","   78",",,T","    0",",,T"
"USS0021B17S","2018-08-28","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  197",",,T","   73",",,T",,,"  132",",,T","  112",",,T","    0",",,T"
"USS0021B17S","2018-08-29","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  183",",,T","  102",",,T",,,"  134",",,T","  102",",,T","    0",",,T"
"USS0021B17S","2018-08-30","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  141",",,T","   92",",,T",,,"  107",",,T","   98",",,T","    0",",,T"
"USS0021B17S","2018-08-31","47.3","-121.6","1161.3","REX RIVER, WA US","   51",",,T","    0",",,T","  111",",,T","   82",",,T",,,"   94",",,T","   82",",,T","    0",",,T"
"USS0021B17S","2018-09-01","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  131",",,T","   68",",,T",,,"   87",",,T","   69",",,T","    0",",,T"
"USS0021B17S","2018-09-02","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  167",",,T","   57",",,T",,,"  107",",,T","   77",",,T","    0",",,T"
"USS0021B17S","2018-09-03","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  150",",,T","   67",",,T",,,"  101",",,T","   68",",,T","    0",",,T"
"USS0021B17S","2018-09-04","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  190",",,T","   63",",,T",,,"  126",",,T","  132",",,T","    0",",,T"
"USS0021B17S","2018-09-05","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  230",",,T","  124",",,T",,,"  166",",,T","  141",",,T","    0",",,T"
"USS0021B17S","2018-09-06","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  219",",,T","  109",",,T",,,"  157",",,T","  111",",,T","    0",",,T"
"USS0021B17S","2018-09-07","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","    0",",,T","  210",",,T","   83",",,T",,,"  132",",,T","   92",",,T","    0",",,T"
"USS0021B17S","2018-09-08","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  128",",,T","   87",",,T",,,"   98",",,T","   89",",,T","    0",",,T"
"USS0021B17S","2018-09-09","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  161",",,T","   76",",,T",,,"  110",",,T","   94",",,T","    0",",,T"
"USS0021B17S","2018-09-10","47.3","-121.6","1161.3","REX RIVER, WA US","  203",",,T","    0",",,T","  109",",,T","   66",",,T",,,"   83",",,T","   77",",,T","    0",",,T"
"USS0021B17S","2018-09-11","47.3","-121.6","1161.3","REX RIVER, WA US","  102",",,T","    0",",,T","  103",",,T","   68",",,T",,,"   75",",,T","   69",",,T","    0",",,T"
"USS0021B17S","2018-09-12","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","    0",",,T","  100",",,T","   58",",,T",,,"   74",",,T","   67",",,T","    0",",,T"
"USS0021B17S","2018-09-13","47.3","-121.6","1161.3","REX RIVER, WA US","  102",",,T","    0",",,T","  117",",,T","   65",",,T",,,"   78",",,T","   69",",,T","    0",",,T"
"USS0021B17S","2018-09-14","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  111",",,T","   57",",,T",,,"   79",",,T","   58",",,T","    0",",,T"
"USS0021B17S","2018-09-15","47.3","-121.6","1161.3","REX RIVER, WA US","   51",",,T","    0",",,T","  102",",,T","   47",",,T",,,"   71",",,T","   61",",,T","    0",",,T"
"USS0021B17S","2018-09-16","47.3","-121.6","1161.3","REX RIVER, WA US","  178",",,T","    0",",,T","   86",",,T","   59",",,T",,,"   66",",,T","   59",",,T","    0",",,T"
"USS0021B17S","2018-09-17","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  114",",,T","   35",",,T",,,"   66",",,T","   47",",,T","    0",",,T"
"USS0021B17S","2018-09-18","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  126",",,T","   41",",,T",,,"   77",",,T","   41",",,T","    0",",,T"
"USS0021B17S","2018-09-19","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","    0",",,T","  127",",,T","   36",",,T",,,"   78",",,T","   65",",,T","    0",",,T"
"USS0021B17S","2018-09-20","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","   25",",,T","  101",",,T","   56",",,T",,,"   75",",,T","   87",",,T","    0",",,T"
"USS0021B17S","2018-09-21","47.3","-121.6","1161.3","REX RIVER, WA US","   51",",,T","   25",",,T","  161",",,T","   74",",,T",,,"  108",",,T","  100",",,T","    0",",,T"
"USS0021B17S","2018-09-22","47.3","-121.6","1161.3","REX RIVER, WA US","   51",",,T","    0",",,T","  101",",,T","   53",",,T",,,"   82",",,T","   53",",,T","    0",",,T"
"USS0021B17S","2018-09-23","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","    0",",,T","   80",",,T","   36",",,T",,,"   55",",,T","   37",",,T","    0",",,T"
"USS0021B17S","2018-09-24","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  125",",,T","   28",",,T",,,"   72",",,T","   62",",,T","    0",",,T"
"USS0021B17S","2018-09-25","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  169",",,T","   47",",,T",,,"  105",",,T","   90",",,T","    0",",,T"
"USS0021B17S","2018-09-26","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  181",",,T","   76",",,T",,,"  121",",,T","   97",",,T","    0",",,T"
"USS0021B17S","2018-09-27","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  216",",,T","   93",",,T",,,"  150",",,T","  148",",,T","    0",",,T"
"USS0021B17S","2018-09-28","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  193",",,T","  122",",,T",,,"  148",",,T","  129",",,T","    0",",,T"
"USS0021B17S","2018-09-29","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  153",",,T","   81",",,T",,,"  119",",,T","   96",",,T","    0",",,T"
"USS0021B17S","2018-09-30","47.3","-121.6","1161.3","REX RIVER, WA US","   51",",,T","    0",",,T","  101",",,T","   67",",,T",,,"   81",",,T","   76",",,T","    0",",,T"
"USS0021B17S","2018-10-01","47.3","-121.6","1161.3","REX RIVER, WA US","   51",",,T","    0",",,T","  109",",,T","   71",",,T",,,"   91",",,T","   91",",,T","    0",",,T"
"USS0021B17S","2018-10-02","47.3","-121.6","1161.3","REX RIVER, WA US","  102",",,T","    0",",,T","   91",",,T","   11",",,T",,,"   52",",,T","   14",",,T","    0",",,T"
"USS0021B17S","2018-10-03","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   72",",,T","   -3",",,T",,,"   37",",,T","   49",",,T","    0",",,T"
"USS0021B17S","2018-10-04","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   84",",,T","   19",",,T",,,"   48",",,T","   34",",,T","    0",",,T"
"USS0021B17S","2018-10-05","47.3","-121.6","1161.3","REX RIVER, WA US","  229",",,T","    0",",,T","   50",",,T","   17",",,T",,,"   33",",,T","   37",",,T","    0",",,T"
"USS0021B17S","2018-10-06","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   78",",,T","   18",",,T",,,"   41",",,T","   21",",,T","    0",",,T"
"USS0021B17S","2018-10-07","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   83",",,T","   19",",,T",,,"   55",",,T","   67",",,T","    0",",,T"
"USS0021B17S","2018-10-08","47.3","-121.6","1161.3","REX RIVER, WA US","  152",",,T","    0",",,T","   86",",,T","   66",",,T",,,"   75",",,T","   76",",,T","    0",",,T"
"USS0021B17S","2018-10-09","47.3","-121.6","1161.3","REX RIVER, WA US","  152",",,T","    0",",,T","   77",",,T","   53",",,T",,,"   63",",,T","   53",",,T","    0",",,T"
"USS0021B17S","2018-10-10","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","    0",",,T","   90",",,T","   38",",,T",,,"   62",",,T","   44",",,T","    0",",,T"
"USS0021B17S","2018-10-11","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  111",",,T","   27",",,T",,,"   62",",,T","   40",",,T","    0",",,T"
"USS0021B17S","2018-10-12","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  110",",,T","   20",",,T",,,"   63",",,T","   32",",,T","    0",",,T"
"USS0021B17S","2018-10-13","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  100",",,T","   15",",,T",,,"   55",",,T","   70",",,T","    0",",,T"
"USS0021B17S","2018-10-14","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  114",",,T","   51",",,T",,,"   82",",,T","  107",",,T","    0",",,T"
"USS0021B17S","2018-10-15","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  170",",,T","   94",",,T",,,"  130",",,T","  128",",,T","    0",",,T"
"USS0021B17S","2018-10-16","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  180",",,T","  109",",,T",,,"  145",",,T","  137",",,T","    0",",,T"
"USS0021B17S","2018-10-17","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  166",",,T","   87",",,T",,,"  127",",,T","   92",",,T","    0",",,T"
"USS0021B17S","2018-10-18","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  176",",,T","   75",",,T",,,"  107",",,T","   94",",,T","    0",",,T"
"USS0021B17S","2018-10-19","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  188",",,T","   75",",,T",,,"  126",",,T","  108",",,T","    0",",,T"
"USS0021B17S","2018-10-20","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  173",",,T","   90",",,T",,,"  124",",,T","  133",",,T","    0",",,T"
"USS0021B17S","2018-10-21","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  170",",,T","  101",",,T",,,"  132",",,T","  120",",,T","    0",",,T"
"USS0021B17S","2018-10-22","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  166",",,T","  112",",,T",,,"  131",",,T","  121",",,T","    0",",,T"
"USS0021B17S","2018-10-23","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  150",",,T","   59",",,T",,,"  100",",,T","   60",",,T","    0",",,T"
"USS0021B17S","2018-10-24","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","    0",",,T","   96",",,T","   50",",,T",,,"   64",",,T","   61",",,T","    0",",,T"
"USS0021B17S","2018-10-25","47.3","-121.6","1161.3","REX RIVER, WA US","  254",",,T","    0",",,T","   92",",,T","   56",",,T",,,"   80",",,T","   85",",,T","    0",",,T"
"USS0021B17S","2018-10-26","47.3","-121.6","1161.3","REX RIVER, WA US","  305",",,T","    0",",,T","  106",",,T","   51",",,T",,,"   81",",,T","   51",",,T","    0",",,T"
"USS0021B17S","2018-10-27","47.3","-121.6","1161.3","REX RIVER, WA US","  381",",,T","    0",",,T","   99",",,T","   23",",,T",,,"   59",",,T","   64",",,T","    0",",,T"
"USS0021B17S","2018-10-28","47.3","-121.6","1161.3","REX RIVER, WA US","  330",",,T","    0",",,T","   71",",,T","   22",",,T",,,"   44",",,T","   33",",,T","    0",",,T"
"USS0021B17S","2018-10-29","47.3","-121.6","1161.3","REX RIVER, WA US","  203",",,T","    0",",,T","   46",",,T","   17",",,T",,,"   35",",,T","   30",",,T","    0",",,T"
"USS0021B17S","2018-10-30","47.3","-121.6","1161.3","REX RIVER, WA US","  152",",,T","    0",",,T","   56",",,T","   24",",,T",,,"   40",",,T","   27",",,T","    0",",,T"
"USS0021B17S","2018-10-31","47.3","-121.6","1161.3","REX RIVER, WA US","  254",",,T","    0",",,T","   90",",,T","   27",",,T",,,"   76",",,T","   84",",,T","    0",",,T"
"USS0021B17S","2018-11-01","47.3","-121.6","1161.3","REX RIVER, WA US","  279",",,T","    0",",,T","  100",",,T","   72",",,T",,,"   85",",,T","   73",",,T","    0",",,T"
"USS0021B17S","2018-11-02","47.3","-121.6","1161.3","REX RIVER, WA US","  432",",,T","    0",",,T","   86",",,T","   53",",,T",,,"   65",",,T","   57",",,T","    0",",,T"
"USS0021B17S","2018-11-03","47.3","-121.6","1161.3","REX RIVER, WA US","  356",",,T","    0",",,T","   57",",,T","   46",",,T",,,"   52",",,T","   48",",,T","    0",",,T"
"USS0021B17S","2018-11-04","47.3","-121.6","1161.3","REX RIVER, WA US","  940",",,T","    0",",,T","   75",",,T","   15",",,T",,,"   49",",,T","   39",",,T","    0",",,T"
"USS0021B17S","2018-11-05","47.3","-121.6","1161.3","REX RIVER, WA US","  330",",,T","    0",",,T","   40",",,T","   25",",,T",,,"   36",",,T","   29",",,T","    0",",,T"
"USS0021B17S","2018-11-06","47.3","-121.6","1161.3","REX RIVER, WA US","  152",",,T","    0",",,T","   35",",,T","   10",",,T",,,"   25",",,T","   13",",,T","   25",",,T"
"USS0021B17S","2018-11-07","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   28",",,T","  -11",",,T",,,"   10",",,T","  -11",",,T","    0",",,T"
"USS0021B17S","2018-11-08","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   57",",,T","  -21",",,T",,,"   11",",,T","   15",",,T","    0",",,T"
"USS0021B17S","2018-11-09","47.3","-121.6","1161.3","REX RIVER, WA US","   51",",,T","   25",",,T","   67",",,T","    4",",,T",,,"   23",",,T","    5",",,T","   51",",,T"
"USS0021B17S","2018-11-10","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","   25",",,T","   54",",,T","  -14",",,T",,,"    8",",,T","    1",",,T","   51",",,T"
"USS0021B17S","2018-11-11","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","   25",",,T","   53",",,T","   -9",",,T",,,"   26",",,T","   22",",,T","   51",",,T"
"USS0021B17S","2018-11-12","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","   25",",,T","   48",",,T","   13",",,T",,,"   29",",,T","   37",",,T","   25",",,T"
"USS0021B17S","2018-11-13","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","  111",",,T","   33",",,T",,,"   65",",,T","   64",",,T","   25",",,T"
"USS0021B17S","2018-11-14","47.3","-121.6","1161.3","REX RIVER, WA US","  127",",,T","    0",",,T","   72",",,T","   33",",,T",,,"   57",",,T","   46",",,T","    0",",,T"
"USS0021B17S","2018-11-15","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   71",",,T","   36",",,T",,,"   48",",,T","   56",",,T","    0",",,T"
"USS0021B17S","2018-11-16","47.3","-121.6","1161.3","REX RIVER, WA US","  102",",,T","    0",",,T","   72",",,T","   26",",,T",,,"   52",",,T","   27",",,T","    0",",,T"
"USS0021B17S","2018-11-17","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   41",",,T","   14",",,T",,,"   24",",,T","   15",",,T","    0",",,T"
"USS0021B17S","2018-11-18","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   64",",,T","   13",",,T",,,"   38",",,T","   46",",,T","    0",",,T"
"USS0021B17S","2018-11-19","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   67",",,T","   33",",,T",,,"   50",",,T","   43",",,T","    0",",,T"
"USS0021B17S","2018-11-20","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","    0",",,T","   66",",,T","   34",",,T",,,"   48",",,T","   45",",,T","    0",",,T"
"USS0021B17S","2018-11-21","47.3","-121.6","1161.3","REX RIVER, WA US","   25",",,T","    0",",,T","   55",",,T","   23",",,T",,,"   34",",,T","   23",",,T","    0",",,T"
"USS0021B17S","2018-11-22","47.3","-121.6","1161.3","REX RIVER, WA US","  254",",,T","   51",",,T","   41",",,T","   12",",,T",,,"   21",",,T","   13",",,T","  178",",,T"
"USS0021B17S","2018-11-23","47.3","-121.6","1161.3","REX RIVER, WA US","  483",",,T","  330",",,T","   19",",,T","    1",",,T",,,"   10",",,T","    2",",,T","  711",",,T"
"USS0021B17S","2018-11-24","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","  305",",,T","   17",",,T","   -9",",,T",,,"    4",",,T","    2",",,T","  711",",,T"
"USS0021B17S","2018-11-25","47.3","-121.6","1161.3","REX RIVER, WA US","    0",",,T","  330",",,T","   34",",,T","   -4",",,T",,,"   20",",,T","   28",",,T","  686",",,T"
"USS0021B17S","2018-11-26","47.3","-121.6","1161.3","REX RIVER, WA US","  559",",,T","  178",",,T","   67",",,T","   22",",,T",,,"   42",",,T","   56",",,T","  635",",,T"
