"USC00198573","2018-07-02","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  367",",,7","  228",",,7",,,,,,,,,"  244",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-03","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  367",",,7","  228",",,7",,,,,,,,,"  244",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-04","42.6394","-72.2244","207.3","TULLY LAKE, MA US","   86",",,7,0700","    0",",,7,0700","    0",",,7,0700","  367",",,7","  222",",,7",,,,,,,,,"  239",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-05","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  194",",,7",,,,,,,,,"  239",",,7,","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-06","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  239",",,7",,,,,,,,,"  261",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-07","42.6394","-72.2244","207.3","TULLY LAKE, MA US","  109",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  111",",,7",,,,,,,,,"  144",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-08","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  122",",,7",,,,,,,,,"  156",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-09","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  150",",,7",,,,,,,,,"  194",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-10","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  172",",,7",,,,,,,,,"  206",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-11","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  194",",,7",,,,,,,,,"  211",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-12","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  117",",,7",,,,,,,,,"  161",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-13","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  161",",,7",,,,,,,,,"  178",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-14","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  178",",,7",,,,,,,,,"  189",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-15","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  189",",,7",,,,,,,,,"  217",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-16","42.6394","-72.2244","207.3","TULLY LAKE, MA US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  194",",,7",,,,,,,,,"  217",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-17","42.6394","-72.2244","207.3","TULLY LAKE, MA US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  217",",,7",,,,,,,,,"  239",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-18","42.6394","-72.2244","207.3","TULLY LAKE, MA US","  615",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  200",",,7",,,,,,,,,"  211",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-19","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  111",",,7",,,,,,,,,"  139",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-20","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  139",",,7",,,,,,,,,"  161",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-21","42.6394","-72.2244","207.3","TULLY LAKE, MA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  156",",,7",,,,,,,,,"  172",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-22","42.6394","-72.2244","207.3","TULLY LAKE, MA US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  172",",,7",,,,,,,,,"  189",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-23","42.6394","-72.2244","207.3","TULLY LAKE, MA US","  310",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  189",",,7",,,,,,,,,"  239",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-24","42.6394","-72.2244","207.3","TULLY LAKE, MA US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  233",",,7",,,,,,,,,"  239",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-25","42.6394","-72.2244","207.3","TULLY LAKE, MA US","   53",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  183",",,7",,,,,,,,,"  244",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00198573","2018-07-26","42.6394","-72.2244","207.3","TULLY LAKE, MA US","  226",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  222",",,7",,,,,,,,,"  228",",,7,",,,,,,,,,,,,,,,,,,,,
