"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES"
"ASN00090176","2018-07-15","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  142",",,a","   32",",,a",,,,
"ASN00090176","2018-07-16","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  148",",,a","   55",",,a",,,,
"ASN00090176","2018-07-17","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  158",",,a","   77",",,a",,,,
"ASN00090176","2018-07-18","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   54",",,a","  153",",,a","   42",",,a",,,,
"ASN00090176","2018-07-19","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  105",",,a","   81",",,a",,,,
"ASN00090176","2018-07-20","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   40",",,a","  102",",,a","   30",",,a",,,,
"ASN00090176","2018-07-21","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   64",",,a","  126",",,a","   28",",,a",,,,
"ASN00090176","2018-07-22","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  138",",,a","   48",",,a",,,,
"ASN00090176","2018-07-23","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  153",",,a","   72",",,a",,,,
"ASN00090176","2018-07-24","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   48",",,a","  131",",,a","   67",",,a",,,,
"ASN00090176","2018-07-25","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   30",",,a","  138",",,a","   55",",,a",,,,
"ASN00090176","2018-07-26","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  144",",,a","   25",",,a",,,,
"ASN00090176","2018-07-27","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  187",",,a","   38",",,a",,,,
"ASN00090176","2018-07-28","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  188",",,a","   26",",,a",,,,
"ASN00090176","2018-07-29","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   10",",,a","  109",",,a","   67",",,a",,,,
"ASN00090176","2018-07-30","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   66",",,a","  130",",,a","   54",",,a",,,,
"ASN00090176","2018-07-31","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  146",",,a","   69",",,a",,,,
"ASN00090176","2018-08-01","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   24",",,a","  140",",,a","   39",",,a",,,,
"ASN00090176","2018-08-02","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  158",",,a","   38",",,a",,,,
"ASN00090176","2018-08-03","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  123",",,a","   76",",,a",,,,
"ASN00090176","2018-08-04","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   88",",,a","  140",",,a","   46",",,a",,,,
"ASN00090176","2018-08-05","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  171",",,a","   83",",,a",,,,
"ASN00090176","2018-08-06","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   10",",,a","  113",",,a","   57",",,a",,,,
"ASN00090176","2018-08-07","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   16",",,a","  135",",,a","   48",",,a",,,,
"ASN00090176","2018-08-08","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    8",",,a","  129",",,a","   70",",,a",,,,
"ASN00090176","2018-08-09","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  146",",,a","   46",",,a",,,,
"ASN00090176","2018-08-10","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  183",",,a","   96",",,a",,,,
"ASN00090176","2018-08-11","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","  130",",,a","  111",",,a","   49",",,a",,,,
"ASN00090176","2018-08-12","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   52",",,a","  128",",,a","   26",",,a",,,,
"ASN00090176","2018-08-13","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    6",",,a","  130",",,a","   61",",,a",,,,
"ASN00090176","2018-08-14","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  169",",,a","   72",",,a",,,,
"ASN00090176","2018-08-15","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  140",",,a","  100",",,a",,,,
"ASN00090176","2018-08-16","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   14",",,a","  133",",,a","   47",",,a",,,,
"ASN00090176","2018-08-17","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  151",",,a","   27",",,a",,,,
"ASN00090176","2018-08-18","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   32",",,a","  109",",,a","   47",",,a",,,,
"ASN00090176","2018-08-19","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","  130",",,a","  109",",,a","   49",",,a",,,,
"ASN00090176","2018-08-20","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  117",",,a","   23",",,a",,,,
"ASN00090176","2018-08-21","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   22",",,a","  114",",,a","   50",",,a",,,,
"ASN00090176","2018-08-22","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  145",",,a","   19",",,a",,,,
"ASN00090176","2018-08-23","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  171",",,a","   36",",,a",,,,
"ASN00090176","2018-08-24","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  166",",,a","    5",",,a",,,,
"ASN00090176","2018-08-25","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  154",",,a","   19",",,a",,,,
"ASN00090176","2018-08-26","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  136",",,a","   22",",,a",,,,
"ASN00090176","2018-08-27","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    6",",,a","  120",",,a","   -3",",,a",,,,
"ASN00090176","2018-08-28","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  127",",,a","   -6",",,a",,,,
"ASN00090176","2018-08-29","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  142",",,a","   -7",",,a",,,,
"ASN00090176","2018-08-30","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  118",",,a","   50",",,a",,,,
"ASN00090176","2018-08-31","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   18",",,a","  157",",,a","   70",",,a",,,,
"ASN00090176","2018-09-01","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   44",",,a","  122",",,a","   75",",,a",,,,
"ASN00090176","2018-09-02","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   30",",,a","  122",",,a","   11",",,a",,,,
"ASN00090176","2018-09-03","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  127",",,a","   19",",,a",,,,
"ASN00090176","2018-09-04","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  169",",,a","  -14",",,a",,,,
"ASN00090176","2018-09-05","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  181",",,a","   55",",,a",,,,
"ASN00090176","2018-09-06","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  187",",,a","  120",",,a",,,,
"ASN00090176","2018-09-07","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  141",",,a","   22",",,a",,,,
"ASN00090176","2018-09-08","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  158",",,a","   11",",,a",,,,
"ASN00090176","2018-09-09","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  159",",,a","   87",",,a",,,,
"ASN00090176","2018-09-10","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    8",",,a","  192",",,a","  100",",,a",,,,
"ASN00090176","2018-09-11","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  241",",,a","   81",",,a",,,,
"ASN00090176","2018-09-12","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  147",",,a","   60",",,a",,,,
"ASN00090176","2018-09-13","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  166",",,a","   48",",,a",,,,
"ASN00090176","2018-09-14","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  223",",,a","   60",",,a",,,,
"ASN00090176","2018-09-15","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    8",",,a","  102",",,a","   70",",,a",,,,
"ASN00090176","2018-09-16","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   52",",,a","  126",",,a","   20",",,a",,,,
"ASN00090176","2018-09-17","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    8",",,a","  172",",,a","   33",",,a",,,,
"ASN00090176","2018-09-18","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  173",",,a","   58",",,a",,,,
"ASN00090176","2018-09-19","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  140",",,a","   40",",,a",,,,
"ASN00090176","2018-09-20","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   20",",,a","  162",",,a","    6",",,a",,,,
"ASN00090176","2018-09-21","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  173",",,a","   55",",,a",,,,
"ASN00090176","2018-09-22","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  153",",,a","   34",",,a",,,,
"ASN00090176","2018-09-23","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  116",",,a","   49",",,a",,,,
"ASN00090176","2018-09-24","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  118",",,a","   50",",,a",,,,
"ASN00090176","2018-09-25","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  131",",,a","   67",",,a",,,,
"ASN00090176","2018-09-26","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  188",",,a","  -30",",,a",,,,
"ASN00090176","2018-09-27","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  179",",,a","   61",",,a",,,,
"ASN00090176","2018-09-28","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   16",",,a","  129",",,a","   52",",,a",,,,
"ASN00090176","2018-09-29","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   22",",,a","  129",",,a","   10",",,a",,,,
"ASN00090176","2018-09-30","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  170",",,a","   58",",,a",,,,
"ASN00090176","2018-10-01","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  213",",,a","   37",",,a",,,,
"ASN00090176","2018-10-02","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  258",",,a","  111",",,a",,,,
"ASN00090176","2018-10-03","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  171",",,a","   81",",,a",,,,
"ASN00090176","2018-10-04","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  143",",,a","   71",",,a",,,,
"ASN00090176","2018-10-05","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  174",",,a","   71",",,a",,,,
"ASN00090176","2018-10-06","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  227",",,a","   18",",,a",,,,
"ASN00090176","2018-10-07","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  217",",,a","  100",",,a",,,,
"ASN00090176","2018-10-08","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  246",",,a","  114",",,a",,,,
"ASN00090176","2018-10-09","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   44",",,a","  150",",,a","  121",",,a",,,,
"ASN00090176","2018-10-10","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   22",",,a","  144",",,a","   57",",,a",,,,
"ASN00090176","2018-10-11","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  167",",,a","   35",",,a",,,,
"ASN00090176","2018-10-12","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  221",",,a","   44",",,a",,,,
"ASN00090176","2018-10-13","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  232",",,a","   81",",,a",,,,
"ASN00090176","2018-10-14","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  256",",,a","  102",",,a",,,,
"ASN00090176","2018-10-15","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  212",",,a","  160",",,a",,,,
"ASN00090176","2018-10-16","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   16",",,a","  243",",,a","  168",",,a",,,,
"ASN00090176","2018-10-17","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  180",",,a","  119",",,a",,,,
"ASN00090176","2018-10-18","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   30",",,a","  167",",,a","  121",",,a",,,,
"ASN00090176","2018-10-19","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  262",",,a","   82",",,a",,,,
"ASN00090176","2018-10-20","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   10",",,a","  157",",,a","   82",",,a",,,,
"ASN00090176","2018-10-21","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    6",",,a","  177",",,a","   36",",,a",,,,
"ASN00090176","2018-10-22","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  276",",,a","   62",",,a",,,,
"ASN00090176","2018-10-23","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  162",",,a","   96",",,a",,,,
"ASN00090176","2018-10-24","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  160",",,a","   -5",",,a",,,,
"ASN00090176","2018-10-25","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  194",",,a","   -4",",,a",,,,
"ASN00090176","2018-10-26","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  172",",,a","   21",",,a",,,,
"ASN00090176","2018-10-27","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  179",",,a","   28",",,a",,,,
"ASN00090176","2018-10-28","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  172",",,a","   11",",,a",,,,
"ASN00090176","2018-10-29","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  200",",,a","    2",",,a",,,,
"ASN00090176","2018-10-30","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  233",",,a","    4",",,a",,,,
"ASN00090176","2018-10-31","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  220",",,a","   94",",,a",,,,
"ASN00090176","2018-11-01","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  334",",,a","  117",",,a",,,,
"ASN00090176","2018-11-02","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    6",",,a","  271",",,a","  163",",,a",,,,
"ASN00090176","2018-11-03","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  169",",,a","   73",",,a",,,,
"ASN00090176","2018-11-04","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  214",",,a","   46",",,a",,,,
"ASN00090176","2018-11-05","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   80",",,a","  242",",,a","  113",",,a",,,,
"ASN00090176","2018-11-06","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","  104",",,a","  203",",,a","  104",",,a",,,,
"ASN00090176","2018-11-07","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  151",",,a","   31",",,a",,,,
"ASN00090176","2018-11-08","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   12",",,a","  163",",,a","   28",",,a",,,,
"ASN00090176","2018-11-09","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   10",",,a","  186",",,a","   76",",,a",,,,
"ASN00090176","2018-11-10","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  173",",,a","   72",",,a",,,,
"ASN00090176","2018-11-11","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  216",",,a","   27",",,a",,,,
"ASN00090176","2018-11-12","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  316",",,a","   97",",,a",,,,
"ASN00090176","2018-11-13","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  290",",,a","  135",",,a",,,,
"ASN00090176","2018-11-14","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  186",",,a","  115",",,a",,,,
"ASN00090176","2018-11-15","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  188",",,a","   51",",,a",,,,
"ASN00090176","2018-11-16","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  199",",,a","   10",",,a",,,,
"ASN00090176","2018-11-17","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  208",",,a","    4",",,a",,,,
"ASN00090176","2018-11-18","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  293",",,a","   21",",,a",,,,
"ASN00090176","2018-11-19","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  318",",,a","  107",",,a",,,,
"ASN00090176","2018-11-20","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  209",",,a","  194",",,a",,,,
"ASN00090176","2018-11-21","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   30",",,a","  215",",,a","   47",",,a",,,,
"ASN00090176","2018-11-22","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   28",",,a","  147",",,a","   55",",,a",,,,
"ASN00090176","2018-11-23","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   52",",,a","  127",",,a","   87",",,a",,,,
"ASN00090176","2018-11-24","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   56",",,a","  163",",,a","   99",",,a",,,,
"ASN00090176","2018-11-25","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    4",",,a","  161",",,a","  103",",,a",,,,
"ASN00090176","2018-11-26","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  185",",,a","   85",",,a",,,,
"ASN00090176","2018-11-27","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  186",",,a","   67",",,a",,,,
"ASN00090176","2018-11-28","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  188",",,a","  112",",,a",,,,
"ASN00090176","2018-11-29","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  181",",,a","  111",",,a",,,,
"ASN00090176","2018-11-30","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  200",",,a","   76",",,a",,,,
"ASN00090176","2018-12-01","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  338",",,a","   63",",,a",,,,
"ASN00090176","2018-12-02","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   70",",,a","  179",",,a","   96",",,a",,,,
"ASN00090176","2018-12-03","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  194",",,a","  115",",,a",,,,
"ASN00090176","2018-12-04","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","   16",",,a","  184",",,a","  113",",,a",,,,
"ASN00090176","2018-12-05","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  290",",,a","   65",",,a",,,,
"ASN00090176","2018-12-06","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  368",",,a","  112",",,a",,,,
"ASN00090176","2018-12-07","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  396",",,a","  152",",,a",,,,
"ASN00090176","2018-12-08","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    0",",,a","  242",",,a","  169",",,a",,,,
"ASN00090176","2018-12-09","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    2",",,a","  276",",,a","   93",",,a",,,,
