"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00101551","2018-01-28","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","   50",",,7","  -11",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-01-29","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-01-30","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","   -6",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-01-31","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","  -11",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-01","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -11",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-02","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -11",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-03","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-04","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-05","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   56",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-06","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-07","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -17",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-08","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   -6",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-09","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-10","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -28",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-11","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","   39",",,7","  -50",",,7",,,,,"  -50",",,7,0800",,,,,,,,,,
"USC00101551","2018-02-12","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","   25",",,7,0800","   25",",,7","   25",",,7","  -11",",,7"," -111",",,7",,,,," -111",",,7,0800",,,,,,,,,,
"USC00101551","2018-02-13","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    3",",,7,0800","   13",",,7","    0",",,7","  -11",",,7"," -111",",,7",,,,," -111",",,7,0800",,,,,,,,,,
"USC00101551","2018-02-14","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","   22",",,7"," -117",",,7",,,,,"  -56",",,7,0800",,,,,,,,,,
"USC00101551","2018-02-15","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -78",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-16","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US","    0",",,7,0800","    0",",,7","    0",",,7","   33",",,7","  -78",",,7",,,,,,,,,,,,,,,,
"USC00101551","2018-02-17","42.5503","-114.8661","1165.9","CASTLEFORD 2 N, ID US",,,"    0",",,7","    0",",,7","   39",",,7","  -83",",,7",,,,,,,,,,,,,,,,
