"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00014860","2018-08-07","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","  122",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  217",",,W",,,,,"   27",",,W",,,,,"  242","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-08","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","    0",",,W","  283",",,W","  217",",,W",,,,,"   39",",,W",,,,,"  248","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-09","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","   20",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  194",",,W",,,,,"   30",",,W",,,,,"  239","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-10","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","   91",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  200",",,W",,,,,"   32",",,W",,,,,"  234","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-11","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  172",",,W",,,,,"   21",",,W",,,,,"  224","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-12","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  178",",,W",,,,,"   32",",,W",,,,,"  229","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-13","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  172",",,W",,,,,"   26",",,W",,,,,"  229","H,,S",,,,,"   30",",,W","   20",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-14","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","   71",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  194",",,W",,,,,"   32",",,W",,,,,"  238","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-15","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  211",",,W",,,,,"   37",",,W",,,,,"  249","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-16","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","    0",",,W","  306",",,W","  233",",,W",,,,,"   43",",,W",,,,,"  255","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-17","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","   10",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  222",",,W",,,,,"   46",",,W",,,,,"  249","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-18","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","  170",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  194",",,W",,,,,"   46",",,W",,,,,"  235","H,,S",,,,,"   60",",,W","   30",",,W",,,,,,,"   89",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-19","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  161",",,W",,,,,"   24",",,W",,,,,"  212","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-20","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  183",",,W",,,,,"   42",",,W",,,,,"  226","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-21","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","   58",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  217",",,W",,,,,"   63",",,W",,,,,"  240","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,"  112",",,W","  170",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-22","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","   18",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  189",",,W",,,,,"   57",",,W",,,,,"  218","H,,S",,,,,"  290",",,W","  310",",,W",,,,,,,"   89",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-23","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  133",",,W",,,,,"   35",",,W",,,,,"  199","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-24","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  156",",,W",,,,,"   40",",,W",,,,,"  212","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-25","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","    0",",,W","  278",",,W","  206",",,W",,,,,"   65",",,W",,,,,"  232","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-26","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  217",",,W",,,,,"   35",",,W",,,,,"  241","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-27","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","   41",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  222",",,W",,,,,"   35",",,W",,,,,"  263","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,"   89",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-28","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  256",",,W",,,,,"   51",",,W",,,,,"  284","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-29","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","  170",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  206",",,W",,,,,"   47",",,W",,,,,"  271","H,,S",,,,,"  210",",,W","  230",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-30","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","    0",",,W","  239",",,W","  167",",,W",,,,,"   31",",,W",,,,,"  216","H,,S",,,,,"   30",",,W","   20",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-08-31","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  150",",,W",,,,,"   20",",,W",,,,,"  199","H,,S",,,,,"   30",",,W","   10",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-09-01","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  200",",,W",,,,,"   43",",,W",,,,,"  246","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-09-02","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","   23",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  233",",,W",,,,,"   40",",,W",,,,,"  262","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-09-03","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  228",",,W",,,,,"   36",",,W",,,,,"  278","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014860","2018-09-04","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  211",",,W",,,,,"   16",",,W",,,,,"  264","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
