"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00051060","2018-08-15","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   25",",,7,0530","    0",",,7","    0",",,7","  239",",,7","  128",",,7",,,,,,,,,"  172",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-16","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  289",",,7","  117",",,7",,,,,,,,,"  167",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-17","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  283",",,7","  139",",,7",,,,,,,,,"  167",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-18","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,,,,,"  183",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-19","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    8",",,7,0530","    0",",,7","    0",",,7","  217",",,7","   94",",,7",,,,,,,,,"  128",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-20","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","  178",",,7","   39",",,7",,,,,,,,,"   56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-21","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  211",",,7","   56",",,7",,,,,,,,,"  106",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-22","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    5",",,7,0530","    0",",,7","    0",",,7","  172",",,7","   72",",,7",,,,,,,,,"  128",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-23","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  228",",,7","  111",",,7",,,,,,,,,"  156",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-24","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  250",",,7","  128",",,7",,,,,,,,,"  156",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-25","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  278",",,7","  144",",,7",,,,,,,,,"  189",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-26","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   41",",,7,0530","    0",",,7","    0",",,7","  294",",,7","  139",",,7",,,,,,,,,"  194",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-27","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  283",",,7","  156",",,7",,,,,,,,,"  189",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-28","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","  256",",,7","   50",",,7",,,,,,,,,"   56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-29","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","  189",",,7","   50",",,7",,,,,,,,,"  128",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-30","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  283",",,7","  117",",,7",,,,,,,,,"  156",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-08-31","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  283",",,7","  156",",,7",,,,,,,,,"  172",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-01","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","  283",",,7","  122",",,7",,,,,,,,,"  144",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-02","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","  244",",,7","  106",",,7",,,,,,,,,"  178",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-03","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  228",",,7","  106",",,7",,,,,,,,,"  144",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-04","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  239",",,7","  111",",,7",,,,,,,,,"  167",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-05","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","  168",",,7,0530","    0",",,7","    0",",,7","  256",",,7","   78",",,7",,,,,,,,,"   89",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-06","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  172",",,7","   78",",,7",,,,,,,,,"   94",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-07","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","  189",",,7","   61",",,7",,,,,,,,,"  122",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-08","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  211",",,7","   89",",,7",,,,,,,,,"  122",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-09","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  239",",,7","   94",",,7",,,,,,,,,"  178",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-10","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    3",",,7,0530","    0",",,7","    0",",,7","  272",",,7","  122",",,7",,,,,,,,,"  167",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-11","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  278",",,7","  150",",,7",,,,,,,,,"  189",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-12","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","  294",",,7","  144",",,7",,,,,,,,,"  178",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-13","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  300",",,7","  167",",,7",,,,,,,,,"  183",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-14","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  294",",,7","  144",",,7",,,,,,,,,"  183",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-15","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  289",",,7","  144",",,7",,,,,,,,,"  172",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-16","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  289",",,7","  161",",,7",,,,,,,,,"  194",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-17","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  294",",,7","  144",",,7",,,,,,,,,"  200",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-18","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  283",",,7","  128",",,7",,,,,,,,,"  139",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-19","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  261",",,7","  133",",,7",,,,,,,,,"  183",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-20","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    3",",,7,0530","    0",",,7","    0",",,7","  256",",,7","   89",",,7",,,,,,,,,"  111",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-21","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  222",",,7","   33",",,7",,,,,,,,,"   61",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-22","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  194",",,7","   61",",,7",,,,,,,,,"  172",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-23","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  256",",,7","  139",",,7",,,,,,,,,"  156",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-24","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  261",",,7","   78",",,7",,,,,,,,,"  106",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-25","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  233",",,7","  -28",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-26","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  144",",,7","   -6",",,7",,,,,,,,,"   11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-27","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  194",",,7","   11",",,7",,,,,,,,,"   94",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-28","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","  222",",,7","   -6",",,7",,,,,,,,,"   11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-29","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   15",",,7,0530","    0",",,7","    0",",,7","  133",",,7","    0",",,7",,,,,,,,,"  133",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-09-30","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  250",",,7","   11",",,7",,,,,,,,,"   28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-01","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  133",",,7","   -6",",,7",,,,,,,,,"  100",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-02","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  194",",,7","  100",",,7",,,,,,,,,"  122",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-03","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  222",",,7","  111",",,7",,,,,,,,,"  139",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-04","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  244",",,7","   11",",,7",,,,,,,,,"   28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-05","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","  139",",,7","   28",",,7",,,,,,,,,"  100",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-06","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    8",",,7,0530","    0","T,,7","    0",",,7","  172",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-07","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   13",",,7,0530","    0",",,7","    0",",,7","   67",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-08","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   43",",,7,0530","   20",",,7","    0","T,,7","   28",",,7","  -28",",,7",,,,,,,,,"  -17",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-09","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   53",",,7,0530","   58",",,7","    0","T,,7","    6",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-10","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   69",",,7,0530","   64",",,7","   25",",,7","   11",",,7","  -61",",,7",,,,,,,,,"  -56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-11","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   51",",,7,0530","   79",",,7","   76",",,7","  -11",",,7","  -67",",,7",,,,,,,,,"  -61",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-12","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   44",",,7","  -61",",,7",,,,,,,,,"  -28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-13","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  111",",,7","  -39",",,7",,,,,,,,,"   61",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-14","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","  107",",,7,0530","  259",",,7","  203",",,7","  144",",,7"," -128",",,7",,,,,,,,," -117",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-15","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","  152",",,7","  -50",",,7"," -133",",,7",,,,,,,,,"  -72",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-16","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","   50",",,7","  -78",",,7",,,,,,,,,"   11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-17","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   94",",,7","   -6",",,7",,,,,,,,,"   11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-18","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  111",",,7","   11",",,7",,,,,,,,,"   67",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-19","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  150",",,7","   67",",,7",,,,,,,,,"   72",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-20","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  167",",,7","   61",",,7",,,,,,,,,"   78",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-21","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  172",",,7","   67",",,7",,,,,,,,,"  111",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-22","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  200",",,7","   72",",,7",,,,,,,,,"  111",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-23","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  178",",,7","   17",",,7",,,,,,,,,"   33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-24","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  117",",,7","   28",",,7",,,,,,,,,"   67",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-25","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  139",",,7","   39",",,7",,,,,,,,,"   61",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-26","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  144",",,7","   22",",,7",,,,,,,,,"   39",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-27","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  150",",,7","   28",",,7",,,,,,,,,"  111",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-28","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  178",",,7","    0",",,7",,,,,,,,,"   72",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-29","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  206",",,7","   56",",,7",,,,,,,,,"   83",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-30","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0","T,,7","    0","T,,7","  211",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-10-31","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   84",",,7,0530","  117",",,7","   76",",,7","   11",",,7","  -61",",,7",,,,,,,,,"  -50",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-01","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   56",",,7","  -61",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-02","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   83",",,7","   -6",",,7",,,,,,,,,"   56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-03","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  133",",,7","    6",",,7",,,,,,,,,"    6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-04","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0",",,7","   61",",,7","  -44",",,7",,,,,,,,,"  -28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-05","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   67",",,7","  -28",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-06","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   61",",,7","  -44",",,7",,,,,,,,,"  -33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-07","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   44",",,7","  -94",",,7",,,,,,,,,"  -78",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-08","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   11",",,7","  -89",",,7",,,,,,,,,"  -39",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-09","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   22",",,7","  -94",",,7",,,,,,,,,"  -89",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-10","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   44",",,7","  -89",",,7",,,,,,,,,"   11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-11","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   61",",,7,0530","  124",",,7","  102",",,7","   83",",,7","  -89",",,7",,,,,,,,,"  -89",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-12","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   41",",,7,0530","  102",",,7","  178",",,7","  -50",",,7"," -139",",,7",,,,,,,,," -128",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-13","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","  102",",,7","    0",",,7"," -133",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-14","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   51",",,7","   78",",,7","  -17",",,7",,,,,,,,,"   44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-15","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","  128",",,7","   33",",,7",,,,,,,,,"   33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-16","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  133",",,7","    0",",,7",,,,,,,,,"   61",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-17","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    3",",,7","    0","T,,7","  133",",,7","  -56",",,7",,,,,,,,,"  -56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-18","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   56",",,7,0530","   94",",,7","   51",",,7","  -50",",,7"," -139",",,7",,,,,,,,,"  -78",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-19","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","   72",",,7","  -83",",,7",,,,,,,,,"  -11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-20","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   61",",,7","  -44",",,7",,,,,,,,,"  -11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-21","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","  106",",,7","  -22",",,7",,,,,,,,,"   33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-22","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  128",",,7","   33",",,7",,,,,,,,,"   50",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-23","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  111",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-24","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0",",,7","    0",",,7","   50",",,7","  -28",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-25","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    8",",,7,0530","   15",",,7","    0","T,,7","   83",",,7","  -78",",,7",,,,,,,,,"  -61",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-26","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   17",",,7","  -89",",,7",,,,,,,,,"  -28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-27","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   72",",,7","  -56",",,7",,,,,,,,,"   33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-28","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  111",",,7","   22",",,7",,,,,,,,,"   33",",,7,0530",,,,,,,,,,,,,,,,
