"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00013017","2018-08-03","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  175",",,a","  -14",",,a",,,,,,,,,"  114","H,,S"
"ASN00013017","2018-08-04","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  211",",,a","   60",",,a",,,,,,,,,"  146","H,,S"
"ASN00013017","2018-08-05","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  159",",,a","   77",",,a",,,,,,,,,"   82","H,,S"
"ASN00013017","2018-08-06","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  172",",,a","  -11",",,a",,,,,,,,,"   94","H,,S"
"ASN00013017","2018-08-07","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  200",",,a","   27",",,a",,,,,,,,,"  131","H,,S"
"ASN00013017","2018-08-08","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  234",",,a","   48",",,a",,,,,,,,,"  167","H,,S"
"ASN00013017","2018-08-09","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  262",",,a","   89",",,a",,,,,,,,,"  182","H,,S"
"ASN00013017","2018-08-10","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  193",",,a","   96",",,a",,,,,,,,,"  111","H,,S"
"ASN00013017","2018-08-11","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  163",",,a","   23",",,a",,,,,,,,,"   88","H,,S"
"ASN00013017","2018-08-12","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  192",",,a","   19",",,a",,,,,,,,,"  115","H,,S"
"ASN00013017","2018-08-13","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  220",",,a","   51",",,a",,,,,,,,,"  149","H,,S"
"ASN00013017","2018-08-14","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  243",",,a","   79",",,a",,,,,,,,,"  170","H,,S"
"ASN00013017","2018-08-15","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  267",",,a","   66",",,a",,,,,,,,,"  179","H,,S"
"ASN00013017","2018-08-16","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  278",",,a","   52",",,a",,,,,,,,,"  184","H,,S"
"ASN00013017","2018-08-17","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  279",",,a","   87",",,a",,,,,,,,,"  189","H,,S"
"ASN00013017","2018-08-18","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  256",",,a","   97",",,a",,,,,,,,,"  166","H,,S"
"ASN00013017","2018-08-19","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  233",",,a","   82",",,a",,,,,,,,,"  157","H,,S"
"ASN00013017","2018-08-20","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  233",",,a","   80",",,a",,,,,,,,,"  177","H,,S"
"ASN00013017","2018-08-21","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  268",",,a","   92",",,a",,,,,,,,,"  196","H,,S"
"ASN00013017","2018-08-22","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  265",",,a","  146",",,a",,,,,,,,,"  168","H,,S"
"ASN00013017","2018-08-23","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  180",",,a","   58",",,a",,,,,,,,,"  108","H,,S"
"ASN00013017","2018-08-24","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  192",",,a","   43",",,a",,,,,,,,,"  122","H,,S"
"ASN00013017","2018-08-25","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  216",",,a","   32",",,a",,,,,,,,,"  144","H,,S"
"ASN00013017","2018-08-26","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  243",",,a","   66",",,a",,,,,,,,,"  171","H,,S"
"ASN00013017","2018-08-27","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  281",",,a","   86",",,a",,,,,,,,,"  208","H,,S"
"ASN00013017","2018-08-28","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  303",",,a","  141",",,a",,,,,,,,,"  229","H,,S"
"ASN00013017","2018-08-29","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  288",",,a","  164",",,a",,,,,,,,,"  229","H,,S"
"ASN00013017","2018-08-30","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  220",",,a","  154",",,a",,,,,,,,,"  149","H,,S"
"ASN00013017","2018-08-31","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  229",",,a","   71",",,a",,,,,,,,,"  152","H,,S"
"ASN00013017","2018-09-01","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  254",",,a","   78",",,a",,,,,,,,,"  174","H,,S"
"ASN00013017","2018-09-02","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  269",",,a","   83",",,a",,,,,,,,,"  189","H,,S"
"ASN00013017","2018-09-03","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  284",",,a","  103",",,a",,,,,,,,,"  208","H,,S"
"ASN00013017","2018-09-04","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  303",",,a","  115",",,a",,,,,,,,,"  249","H,,S"
"ASN00013017","2018-09-05","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  301",",,a","  204",",,a",,,,,,,,,"  198","H,,S"
"ASN00013017","2018-09-06","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  235",",,a","   65",",,a",,,,,,,,,"  153","H,,S"
"ASN00013017","2018-09-07","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  243",",,a","   67",",,a",,,,,,,,,"  166","H,,S"
"ASN00013017","2018-09-08","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  268",",,a","   94",",,a",,,,,,,,,"  188","H,,S"
"ASN00013017","2018-09-09","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  296",",,a","   99",",,a",,,,,,,,,"  228","H,,S"
"ASN00013017","2018-09-10","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  310",",,a","  173",",,a",,,,,,,,,"  245","H,,S"
"ASN00013017","2018-09-11","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  299",",,a","  192",",,a",,,,,,,,,"  214","H,,S"
"ASN00013017","2018-09-12","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  270",",,a","  119",",,a",,,,,,,,,"  193","H,,S"
"ASN00013017","2018-09-13","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  315",",,a","  122",",,a",,,,,,,,,"  251","H,,S"
"ASN00013017","2018-09-14","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  337",",,a","  171",",,a",,,,,,,,,"  241","H,,S"
"ASN00013017","2018-09-15","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  221",",,a","  109",",,a",,,,,,,,,"  170","H,,S"
"ASN00013017","2018-09-16","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  251",",,a","   57",",,a",,,,,,,,,"  187","H,,S"
"ASN00013017","2018-09-17","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  312",",,a","  110",",,a",,,,,,,,,,
"ASN00013017","2018-09-18","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  236",",,a","  123",",,a",,,,,,,,,"  122","H,,S"
"ASN00013017","2018-09-19","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  228",",,a","   92",",,a",,,,,,,,,"  154","H,,S"
"ASN00013017","2018-09-20","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  219",",,a","   91",",,a",,,,,,,,,"  171","H,,S"
"ASN00013017","2018-09-21","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","  122",",,a","  223",",,a","  116",",,a",,,,,,,,,"  163","H,,S"
"ASN00013017","2018-09-22","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  255",",,a","   97",",,a",,,,,,,,,"  202","H,,S"
"ASN00013017","2018-09-23","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  288",",,a","  151",",,a",,,,,,,,,"  228","H,,S"
"ASN00013017","2018-09-24","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  299",",,a","  142",",,a",,,,,,,,,"  204","H,,S"
"ASN00013017","2018-09-25","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  310",",,a","  178",",,a",,,,,,,,,"  248","H,,S"
"ASN00013017","2018-09-26","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  325",",,a","  191",",,a",,,,,,,,,"  266","H,,S"
"ASN00013017","2018-09-27","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  349",",,a","  195",",,a",,,,,,,,,"  266","H,,S"
"ASN00013017","2018-09-28","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  357",",,a","  164",",,a",,,,,,,,,"  257","H,,S"
"ASN00013017","2018-09-29","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  313",",,a","  190",",,a",,,,,,,,,"  258","H,,S"
"ASN00013017","2018-09-30","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  363",",,a","  209",",,a",,,,,,,,,"  267","H,,S"
"ASN00013017","2018-10-01","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","   12",",,a","  276",",,a","  164",",,a",,,,,,,,,"  220","H,,S"
"ASN00013017","2018-10-02","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    8",",,a","  297",",,a","  177",",,a",,,,,,,,,"  229","H,,S"
"ASN00013017","2018-10-03","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    2",",,a","  312",",,a","  185",",,a",,,,,,,,,"  244","H,,S"
"ASN00013017","2018-10-04","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  316",",,a","  181",",,a",,,,,,,,,"  248","H,,S"
"ASN00013017","2018-10-05","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  356",",,a","  200",",,a",,,,,,,,,"  267","H,,S"
"ASN00013017","2018-10-06","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    8",",,a","  365",",,a","  164",",,a",,,,,,,,,"  277","H,,S"
"ASN00013017","2018-10-07","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  386",",,a","  196",",,a",,,,,,,,,"  299","H,,S"
"ASN00013017","2018-10-08","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    4",",,a","  364",",,a","  213",",,a",,,,,,,,,"  269","H,,S"
"ASN00013017","2018-10-09","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  333",",,a","  166",",,a",,,,,,,,,"  246","H,,S"
"ASN00013017","2018-10-10","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  317",",,a","  169",",,a",,,,,,,,,"  238","H,,S"
"ASN00013017","2018-10-11","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  341",",,a","  187",",,a",,,,,,,,,"  257","H,,S"
"ASN00013017","2018-10-12","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  324",",,a","  187",",,a",,,,,,,,,"  258","H,,S"
"ASN00013017","2018-10-13","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  367",",,a","  211",",,a",,,,,,,,,"  292","H,,S"
"ASN00013017","2018-10-14","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  361",",,a","  219",",,a",,,,,,,,,"  266","H,,S"
"ASN00013017","2018-10-15","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  282",",,a","  139",",,a",,,,,,,,,"  204","H,,S"
"ASN00013017","2018-10-16","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  289",",,a","  137",",,a",,,,,,,,,"  209","H,,S"
"ASN00013017","2018-10-17","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  318",",,a","  133",",,a",,,,,,,,,"  256","H,,S"
"ASN00013017","2018-10-18","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  358",",,a","  196",",,a",,,,,,,,,"  297","H,,S"
"ASN00013017","2018-10-19","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  335",",,a","  236",",,a",,,,,,,,,"  262","H,,S"
"ASN00013017","2018-10-20","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  321",",,a","  138",",,a",,,,,,,,,"  256","H,,S"
"ASN00013017","2018-10-21","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  353",",,a","  185",",,a",,,,,,,,,"  287","H,,S"
"ASN00013017","2018-10-22","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  385",",,a","  158",",,a",,,,,,,,,"  290","H,,S"
"ASN00013017","2018-10-23","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  362",",,a","  196",",,a",,,,,,,,,"  269","H,,S"
"ASN00013017","2018-10-24","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  386",",,a","  207",",,a",,,,,,,,,"  326","H,,S"
"ASN00013017","2018-10-25","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  391",",,a","  255",",,a",,,,,,,,,"  293","H,,S"
"ASN00013017","2018-10-26","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  264",",,a","  208",",,a",,,,,,,,,"  189","H,,S"
"ASN00013017","2018-10-27","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","  128",",,a","  281",",,a","  173",",,a",,,,,,,,,"  205","H,,S"
"ASN00013017","2018-10-28","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","  108",",,a","  307",",,a","  164",",,a",,,,,,,,,"  236","H,,S"
"ASN00013017","2018-10-29","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  348",",,a","  175",",,a",,,,,,,,,"  272","H,,S"
"ASN00013017","2018-10-30","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    2",",,a","  372",",,a","  206",",,a",,,,,,,,,"  315","H,,S"
"ASN00013017","2018-10-31","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  370",",,a","  262",",,a",,,,,,,,,"  294","H,,S"
"ASN00013017","2018-11-01","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  371",",,a","  233",",,a",,,,,,,,,"  296","H,,S"
"ASN00013017","2018-11-02","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  382",",,a","  231",",,a",,,,,,,,,"  311","H,,S"
"ASN00013017","2018-11-03","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  400",",,a","  243",",,a",,,,,,,,,"  303","H,,S"
"ASN00013017","2018-11-04","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  407",",,a","  249",",,a",,,,,,,,,"  299","H,,S"
"ASN00013017","2018-11-05","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","   64",",,a","  360",",,a","  218",",,a",,,,,,,,,"  278","H,,S"
"ASN00013017","2018-11-06","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    5",",,a","  347",",,a","  205",",,a",,,,,,,,,"  255","H,,S"
"ASN00013017","2018-11-07","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  287",",,a","  167",",,a",,,,,,,,,"  214","H,,S"
"ASN00013017","2018-11-08","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  288",",,a","  136",",,a",,,,,,,,,"  237","H,,S"
"ASN00013017","2018-11-09","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  349",",,a","  183",",,a",,,,,,,,,"  277","H,,S"
"ASN00013017","2018-11-10","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  339",",,a","  215",",,a",,,,,,,,,"  270","H,,S"
"ASN00013017","2018-11-11","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  352",",,a","  212",",,a",,,,,,,,,"  297","H,,S"
"ASN00013017","2018-11-12","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  368",",,a","  241",",,a",,,,,,,,,"  242","H,,S"
"ASN00013017","2018-11-13","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","   50",",,a","  320",",,a","  184",",,a",,,,,,,,,"  247","H,,S"
"ASN00013017","2018-11-14","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  347",",,a","  181",",,a",,,,,,,,,"  277","H,,S"
"ASN00013017","2018-11-15","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  360",",,a","  225",",,a",,,,,,,,,"  274","H,,S"
"ASN00013017","2018-11-16","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","   42",",,a","  309",",,a","  207",",,a",,,,,,,,,"  263","H,,S"
"ASN00013017","2018-11-17","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  314",",,a","  196",",,a",,,,,,,,,,
"ASN00013017","2018-11-18","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  366",",,a","  186",",,a",,,,,,,,,,
"ASN00013017","2018-11-19","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  372",",,a","  249",",,a",,,,,,,,,,
"ASN00013017","2018-11-20","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","   96",",,a","  282",",,a","  206",",,a",,,,,,,,,,
"ASN00013017","2018-11-21","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  299",",,a","  130",",,a",,,,,,,,,,
"ASN00013017","2018-11-22","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  333",",,a","  143",",,a",,,,,,,,,,
"ASN00013017","2018-11-23","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  384",",,a","  201",",,a",,,,,,,,,"  321","H,,S"
"ASN00013017","2018-11-24","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  357",",,a","  233",",,a",,,,,,,,,"  273","H,,S"
"ASN00013017","2018-11-25","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  376",",,a","  188",",,a",,,,,,,,,"  318","H,,S"
"ASN00013017","2018-11-26","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  391",",,a","  237",",,a",,,,,,,,,"  288","H,,S"
"ASN00013017","2018-11-27","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  318",",,a","  166",",,a",,,,,,,,,"  238","H,,S"
"ASN00013017","2018-11-28","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  373",",,a","  158",",,a",,,,,,,,,"  293","H,,S"
"ASN00013017","2018-11-29","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  367",",,a","  230",",,a",,,,,,,,,"  310","H,,S"
"ASN00013017","2018-11-30","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","   10",",,a","  408",",,a","  242",",,a",,,,,,,,,"  318","H,,S"
"ASN00013017","2018-12-01","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","    0",",,a","  369",",,a","  252",",,a",,,,,,,,,"  264","H,,S"
"ASN00013017","2018-12-02","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","  152",",,a","  356",",,a","  203",",,a",,,,,,,,,"  250","H,,S"
"ASN00013017","2018-12-03","-25.0341","128.301","598.0","GILES METEOROLOGICAL OFFICE, AS","  314",",,a","  327",",,a","  190",",,a",,,,,,,,,"  257","H,,S"
