"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX51","SX51_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00403447","2018-12-24","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -33",",,7","    0",",,7",,,"  -28",",,7,0800","  180",",,7","   63",",,7","   67",",,7",,,"   89",",,7",,,,,,,,,,,,,,
"USC00403447","2018-12-25","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -28",",,7","   18",",,7",,,"   50",",,7,0800","  100",",,7","   58",",,7","   67",",,7",,,"   78",",,7",,,,,,,,,,,,,,
"USC00403447","2018-12-26","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   50",",,7","   27",",,7",,,"   89",",,7,0800","  100",",,7","   58",",,7","   78",",,7",,,"   89",",,7",,,,,,,,,,,,,,
"USC00403447","2018-12-27","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  239",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   89",",,7","   89",",,7",,,"  133",",,7,0800","  160",",,7","  134",",,7","   89",",,7",,,"  100",",,7",,,,,,,,,,,,,,
"USC00403447","2018-12-28","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  100",",,7","    9",",,7",,,"  106",",,7,0800","  220",",,7","   40",",,7","  100",",,7",,,"  111",",,7",,,,,,,,,,,,,,
"USC00403447","2018-12-29","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   -6",",,7","   31",",,7",,,"    0",",,7,0800","  360",",,7","   45",",,7","   83",",,7",,,"  111",",,7",,,,,,,,,,,,,,
"USC00403447","2018-12-30","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","    0",",,7","   18",",,7",,,"   28",",,7,0800","  360",",,7","   45",",,7","   78",",,7",,,"   83",",,7",,,,,,,,,,,,,,
"USC00403447","2018-12-31","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  538",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   28",",,7","   67",",,7",,,"  206",",,7,0800","  180",",,7","   98",",,7","   78",",,7",,,"  111",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  137",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   50",",,7","   13",",,7",,,"   67",",,7,0800","  220",",,7","  152",",,7","   94",",,7",,,"  133",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   50",",,7","   13",",,7",,,"   50",",,7,0800","  360",",,7","   67",",,7","   94",",,7",,,"  100",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  152",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","   33",",,7","   18",",,7",,,"   39",",,7,0800","   40",",,7","   49",",,7","   78",",,7",,,"   94",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","   22",",,7","   22",",,7",,,"   67",",,7,0800","   40",",,7","   85",",,7","   78",",,7",,,"   89",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   22",",,7","   31",",,7",,,"   28",",,7,0800","  220",",,7","  103",",,7","   78",",,7",,,"   89",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   17",",,7","   22",",,7",,,"   39",",,7,0800","  240",",,7","   49",",,7","   78",",,7",,,"   89",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   39",",,7","   45",",,7",,,"  106",",,7,0800","  180",",,7","   54",",,7","   89",",,7",,,"   94",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   72",",,7","   45",",,7",,,"  144",",,7,0800","  240",",,7","  112",",,7","   89",",,7",,,"  111",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","    0",",,7","   18",",,7",,,"   33",",,7,0800","  330",",,7","   72",",,7","   89",",,7",,,"  122",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -22",",,7","   27",",,7",,,"    0",",,7,0800","  350",",,7","   80",",,7","   67",",,7",,,"   94",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -22",",,7","   13",",,7",,,"    0",",,7,0800","   50",",,7","   58",",,7","   61",",,7",,,"   78",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","    0",",,7","   49",",,7",,,"   83",",,7,0800","  100",",,7","   63",",,7","   61",",,7",,,"   72",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-13","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  122",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -17",",,7","   31",",,7",,,"   44",",,7,0800","  330",",,7","   63",",,7","   72",",,7",,,"   83",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-14","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","   11",",,7","   31",",,7",,,"   17",",,7,0800","  290",",,7","   45",",,7","   67",",,7",,,"   78",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-15","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","   17",",,7","    0",",,7",,,"   28",",,7,0800","   40",",,7","   89",",,7","   67",",,7",,,"   72",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-16","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -22",",,7","   18",",,7",,,"    6",",,7,0800","   12",",,7"," 1118",",,7","   56",",,7",,,"   78",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-17","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   61",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","    6",",,7","   49",",,7",,,"   89",",,7,0800","  180",",,7","   76",",,7","   56",",,7",,,"   83",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-18","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   33",",,7","   31",",,7",,,"   50",",,7,0800","   40",",,7","   58",",,7","   83",",,7",,,"   89",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-19","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  490",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   50",",,7","    9",",,7",,,"  122",",,7,0800","  220",",,7","   76",",,7","   83",",,7",,,"  106",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-20","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   20",",,7,0800","    0","T,,7,0800","    0",",,7,0800","  161",",,7","  -33",",,7","   67",",,7",,,"  -33",",,7,0800","  350",",,7","  134",",,7","   61",",,7",,,"  111",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-21","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    6",",,7","  -56",",,7","   18",",,7",,,"  -39",",,7,0800","   40",",,7","   36",",,7","   44",",,7",,,"   61",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-22","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -39",",,7","   80",",,7",,,"   44",",,7,0800","  110",",,7","   80",",,7","   50",",,7",,,"   56",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-23","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   99",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   44",",,7","   18",",,7",,,"  117",",,7,0800","  180",",,7","  125",",,7","   50",",,7",,,"   83",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-24","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  127",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -44",",,7","   13",",,7",,,"  -28",",,7,0800","  330",",,7","   54",",,7","   56",",,7",,,"   83",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-25","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -50",",,7","    0",",,7",,,"  -50",",,7,0800","  340",",,7","   49",",,7","   44",",,7",,,"   61",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-26","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -50",",,7","    0",",,7",,,"  -22",",,7,0800","  180",",,7","   40",",,7","   44",",,7",,,"   50",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-27","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -22",",,7","    0",",,7",,,"    6",",,7,0800","  180",",,7","   72",",,7","   50",",,7",,,"   61",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-28","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","    6",",,7","   36",",,7",,,"   61",",,7,0800","  250",",,7","   54",",,7","   56",",,7",,,"   72",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-29","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  -50",",,7","   45",",,7",,,"  -39",",,7,0800","  180",",,7","  121",",,7","   44",",,7",,,"   78",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-30","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -56",",,7","   36",",,7",,,"  -50",",,7,0800","  240",",,7","   80",",,7","   33",",,7",,,"   56",",,7",,,,,,,,,,,,,,
"USC00403447","2019-01-31","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -78",",,7","   13",",,7",,,"  -72",",,7,0800","   50",",,7","   40",",,7","   28",",,7",,,"   44",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -72",",,7","    0",",,7",,,"   78",",,7,0800","  180",",,7","   85",",,7","   28",",,7",,,"   56",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   11",",,7","    0",",,7",,,"   50",",,7,0800","    0",",,7","    0",",,7","   56",",,7",,,"   67",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   44",",,7","   31",",,7",,,"  117",",,7,0800","  250",",,7","   58",",,7","   56",",,7",,,"   89",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  117",",,7","   49",",,7",,,"  161",",,7,0800","  180",",,7","   80",",,7","   94",",,7",,,"  100",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  144",",,7","    0",",,7",,,"  172",",,7,0800","  180",",,7","   98",",,7","  100",",,7",,,"  117",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  172",",,7","   63",",,7",,,"  200",",,7,0800","  240",",,7","   80",",,7","  111",",,7",,,"  133",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  161",",,7","   76",",,7",,,"  217",",,7,0800","  180",",,7","  130",",,7","  133",",,7",,,"  139",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  191",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  -50",",,7","   40",",,7",,,"  -44",",,7,0800","  330",",,7","  161",",,7","   78",",,7",,,"  139",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7","  -50",",,7","   40",",,7",,,"  -44",",,7,0800","  360",",,7","   76",",,7","   56",",,7",,,"   78",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -50",",,7","    0",",,7",,,"   33",",,7,0800","   60",",,7","   27",",,7","   56",",,7",,,"   72",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   17",",,7","   49",",,7",,,"  144",",,7,0800","   40",",,7","   63",",,7","   72",",,7",,,"   89",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  630",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  128",",,7","   49",",,7",,,"  139",",,7,0800","  180",",,7","   63",",,7","   89",",,7",,,"  117",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-13","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -11",",,7","    0",",,7",,,"   33",",,7,0800","  330",",,7","  139",",,7","   78",",,7",,,"  111",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-14","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   33",",,7","   49",",,7",,,"  100",",,7,0800","  180",",,7","  107",",,7","   83",",,7",,,"   94",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-15","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   78",",,7","   45",",,7",,,"   94",",,7,0800","  240",",,7","  156",",,7","   94",",,7",,,"  100",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-16","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   -6",",,7","   18",",,7",,,"   -6",",,7,0800","   17",",,7"," 1609",",X,7","   72",",,7",,,"   94",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-17","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","   -6",",,7","   22",",,7",,,"   44",",,7,0800","  330",",,7","   31",",,7","   72",",,7",,,"   78",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-18","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   -6",",,7","   13",",,7",,,"   50",",,7,0800","  330",",,7","   63",",,7","   61",",,7",,,"   78",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-19","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","   -6",",,7","   63",",,7",,,"    6",",,7,0800","   40",",,7","   72",",,7","   61",",,7",,,"   72",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-20","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  384",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","    6",",,7","   27",",,7",,,"   83",",,7,0800","   40",",,7","   85",",,7","   56",",,7",,,"   67",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-21","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   -6",",,7","   27",",,7",,,"   33",",,7,0800","   50",",,7","   27",",,7","   61",",,7",,,"   83",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-22","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  185",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   33",",,7","   27",",,7",,,"   78",",,7,0800","   40",",,7","   67",",,7","   61",",,7",,,"   83",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-23","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  371",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   78",",,7","   45",",,7",,,"  156",",,7,0800","   90",",,7","   67",",,7","   78",",,7",,,"  106",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-24","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   50",",,7","   49",",,7",,,"   50",",,7,0800","  100",",,7","  161",",,7","  100",",,7",,,"  128",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-25","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -17",",,7","   18",",,7",,,"   44",",,7,0800","  280",",,7","   45",",,7","   72",",,7",,,"  111",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-26","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","    0",",,7","    0",",,7",,,"   44",",,7,0800","  100",",,7","   54",",,7","   78",",,7",,,"  100",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-27","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   44",",,7","   13",",,7",,,"   78",",,7,0800","  120",",,7","   63",",,7","   78",",,7",,,"  106",",,7",,,,,,,,,,,,,,
"USC00403447","2019-02-28","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   22",",,7","   40",",,7",,,"   72",",,7,0800","  360",",,7","   63",",,7","   94",",,7",,,"  111",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   11",",,7","   31",",,7",,,"   11",",,7,0800","  330",",,7","   40",",,7","   83",",,7",,,"  106",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","   11",",,7","   31",",,7",,,"   33",",,7,0800","   50",",,7","   49",",,7","   83",",,7",,,"   89",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","   33",",,7","    9",",,7",,,"   39",",,7,0800","   80",",,7","   36",",,7","   78",",,7",,,"   83",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","  -72",",,7","   54",",,7",,,"  -72",",,7,0800","  340",",,7","   85",",,7","   50",",,7",,,"   78",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -11",",,7","  -72",",,7","   27",",,7",,,"  -56",",,7,0800","  330",",,7","   45",",,7","   39",",,7",,,"   56",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","  -61",",,7","   36",",,7",,,"  -22",",,7,0800","  330",",,7","   76",",,7","   39",",,7",,,"   61",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -33",",,7","   22",",,7",,,"   22",",,7,0800","  330",",,7","   54",",,7","   44",",,7",,,"   67",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   22",",,7","   27",",,7",,,"   94",",,7,0800","  100",",,7","  107",",,7","   50",",,7",,,"   67",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   89",",,7","   63",",,7",,,"  183",",,7,0800","  180",",,7","   85",",,7","   67",",,7",,,"   94",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   56",",,7","    0",",,7",,,"   56",",,7,0800","  240",",,7","  161",",,7","   94",",,7",,,"  117",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   56",",,7","    0",",,7",,,"   72",",,7,0800","   40",",,7","   54",",,7","   94",",,7",,,"  117",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   61",",,7","    0",",,7",,,"   83",",,7,0800","   40",",,7","   36",",,7","   94",",,7",,,"  122",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-13","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   83",",,7","   58",",,7",,,"  167",",,7,0800","  170",",,7","   94",",,7","  117",",,7",,,"  100",",I,7",,,,,,,,,,,,,,
"USC00403447","2019-03-14","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  638",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  167",",,7","   67",",,7",,,"  211",",,7,0800","  150",",,7","  152",",,7","  139",",,7",,,"  144",",,7",,,,,"    1",",,7",,,,,,,,
"USC00403447","2019-03-15","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   61",",,7","   18",",,7",,,"   67",",,7,0800","  250",",,7","  143",",,7","  117",",,7",,,"  161",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-16","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","    0",",,7","    0",",,7",,,"    6",",,7,0800","  330",",,7","   80",",,7","   94",",,7",,,"  128",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-17","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   -6",",,7","    0",",,7",,,"   -6",",,7,0800","  340",",,7","   72",",,7","   89",",,7",,,"  122",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-18","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   -6",",,7","   31",",,7",,,"   56",",,7,0800","  270",",,7","   67",",,7","   89",",,7",,,"  128",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-19","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   -6",",,7","    9",",,7",,,"   11",",,7,0800","   50",",,7","   76",",,7","   83",",,7",,,"  122",",,7",,,,,,,,,,,,,,
"USC00403447","2019-03-20","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","    6",",,7","    0",",,7",,,"   22",",,7,0800","   50",",,7","   67",",,7","   83",",,7",,,"  122",",,7",,,,,,,,,,,,,,
