"USW00023225","2018-06-28","39.2774","-120.7102","1608.1","BLUE CANYON AIRPORT, CA US","    0",",,W,2400",,,,,"  206",",,W","  139",",,W",,,,,"   29",",,W",,," 1417",",,W",,,,,,,,,"  160",",,W","  170",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023225","2018-06-29","39.2774","-120.7102","1608.1","BLUE CANYON AIRPORT, CA US","    0",",,W,2400",,,,,"  233",",,W","  139",",,W",,,,,"   31",",,W",,," 2340",",,W",,,,,,,,,"   50",",,W","   30",",,W",,,,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023225","2018-06-30","39.2774","-120.7102","1608.1","BLUE CANYON AIRPORT, CA US","    0",",,W,2400",,,,,"  289",",,W","  167",",,W",,,,,"   30",",,W",,," 0145",",,W",,,,,,,,,"   50",",,W","   50",",,W",,,,,,,"   58",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023225","2018-07-01","39.2774","-120.7102","1608.1","BLUE CANYON AIRPORT, CA US","    0",",,W,2400",,,,,"  283",",,W","  194",",,W",,,,,"   26",",,W",,," 0357",",,W",,,,,,,,,"  260",",,W","   40",",,W",,,,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023225","2018-07-02","39.2774","-120.7102","1608.1","BLUE CANYON AIRPORT, CA US","    0",",,W,2400",,,,,"  278",",,W","  183",",,W",,,,,"   16",",,W",,," 1447",",,W",,,,,,,,,"  230",",,W","  230",",,W",,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023225","2018-07-03","39.2774","-120.7102","1608.1","BLUE CANYON AIRPORT, CA US","    0",",,W,2400",,,,,"  233",",,W","  161",",,W",,,,,"   26",",,W",,," 1207",",,W",,,,,,,,,"  170",",,W","  160",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023225","2018-07-04","39.2774","-120.7102","1608.1","BLUE CANYON AIRPORT, CA US","    0",",,W,2400",,,,,"  206",",,W","  139",",,W",,,,,"   32",",,W",,," 1410",",,W",,,,,,,,,"  180",",,W","  190",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023225","2018-07-05","39.2774","-120.7102","1608.1","BLUE CANYON AIRPORT, CA US","    0",",,W,2400",,,,,"  217",",,W","  139",",,W",,,,,"   32",",,W",,," 1106",",,W",,,,,,,,,"  170",",,W","  170",",,W",,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023225","2018-07-06","39.2774","-120.7102","1608.1","BLUE CANYON AIRPORT, CA US","    0","T,,W,2400",,,,,"  250",",,W","  161",",,W",,,,,"   22",",,W",,," 1445",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023225","2018-07-07","39.2774","-120.7102","1608.1","BLUE CANYON AIRPORT, CA US","    0",",,W,2400",,,,,"  261",",,W","  183",",,W",,,,,"   26",",,W",,," 1203",",,W",,,,,,,,,"  170",",,W","  160",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
