"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00394516","2018-07-06","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  311",",,7","  178",",,7",,,,,"  311",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-07","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  356",",,7","  211",",,7",,,,,"  350",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-08","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  372",",,7","  228",",,7",,,,,"  367",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-09","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  367",",,7","  206",",,7",,,,,"  306",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-10","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  361",",,7","  189",",,7",,,,,"  261",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-11","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  383",",,7","  217",",,7",,,,,"  350",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-12","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  350",",,7","  217",",,7",,,,,"  306",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-13","43.9024","-99.8582","512.4","KENNEBEC, SD US","   46",",,7,1800","    0",",,7,1800","    0",",,7,1800","  311",",,7","  183",",,7",,,,,"  300",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-14","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  328",",,7","  150",",,7",,,,,"  322",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-15","43.9024","-99.8582","512.4","KENNEBEC, SD US","    5",",,7,1800","    0",",,7,1800","    0",",,7,1800","  322",",,7","  178",",,7",,,,,"  222",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-16","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  317",",,7","  111",",,7",,,,,"  306",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-17","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  333",",,7","  172",",,7",,,,,"  317",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-18","43.9024","-99.8582","512.4","KENNEBEC, SD US","  813",",,7,1800","    0",",,7,1800","    0",",,7,1800","  322",",,7","  189",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-19","43.9024","-99.8582","512.4","KENNEBEC, SD US","  381",",,7,1800","    0",",,7,1800","    0",",,7,1800","  300",",,7","  172",",,7",,,,,"  289",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-20","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  300",",,7","  156",",,7",,,,,"  294",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00394516","2018-07-21","43.9024","-99.8582","512.4","KENNEBEC, SD US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  300",",,7","  150",",,7",,,,,"  228",",,7,1800",,,,,,,,,,,,,,,,,,
