"USC00210746","2018-06-02","48.1969","-93.7994","371.9","BIG FALLS, MN US",,,,,"    0",",,7","  161",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-03","48.1969","-93.7994","371.9","BIG FALLS, MN US","  196",",,7,1630","    0",",,7","    0",",,7","  106",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-04","48.1969","-93.7994","371.9","BIG FALLS, MN US",,,,,"    0",",,7","  206",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-05","48.1969","-93.7994","371.9","BIG FALLS, MN US",,,,,"    0",",,7","  211",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-06","48.1969","-93.7994","371.9","BIG FALLS, MN US","   43",",,7,1630","    0",",,7","    0",",,7","  211",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-07","48.1969","-93.7994","371.9","BIG FALLS, MN US",,,,,"    0",",,7","  239",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-08","48.1969","-93.7994","371.9","BIG FALLS, MN US",,,,,"    0",",,7","  261",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-09","48.1969","-93.7994","371.9","BIG FALLS, MN US",,,,,"    0",",,7","  183",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-10","48.1969","-93.7994","371.9","BIG FALLS, MN US","  152",",,7,1630","    0",",,7","    0",",,7","  261",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-11","48.1969","-93.7994","371.9","BIG FALLS, MN US","   30",",,7,1630","    0",",,7","    0",",,7","  261",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-12","48.1969","-93.7994","371.9","BIG FALLS, MN US","    0",",,7,1630","    0",",,7","    0",",,7","  206",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-13","48.1969","-93.7994","371.9","BIG FALLS, MN US","    0",",,7,1630","    0",",,7","    0",",,7","  228",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-14","48.1969","-93.7994","371.9","BIG FALLS, MN US","   86",",,7,1630","    0",",,7","    0",",,7","  256",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-15","48.1969","-93.7994","371.9","BIG FALLS, MN US",,,,,"    0",",,7","  272",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-16","48.1969","-93.7994","371.9","BIG FALLS, MN US",,,,,"    0",",,7","  239",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-17","48.1969","-93.7994","371.9","BIG FALLS, MN US","  749",",,7,1630","    0",",,7","    0",",,7","  222",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-18","48.1969","-93.7994","371.9","BIG FALLS, MN US","    0","T,,7,1630","    0",",,7","    0",",,7","  200",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00210746","2018-06-19","48.1969","-93.7994","371.9","BIG FALLS, MN US","    0",",,7,1630","    0",",,7","    0",",,7","  244",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,
