"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00027281","2016-10-10","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  178",",,7",,,,,,,"   48",",,7,0700",,,,,,,"  244",",,7","  306",",,7","  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-11","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  167",",,7",,,,,,,"   71",",,7,0700",,,,,,,"  233",",,7","  300",",,7","  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-12","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  161",",,7",,,,,,,"   76",",,7,0700",,,,,,,"  233",",,7","  300",",,7","  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-13","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  139",",,7",,,,,,,"   48",",,7,0700",,,,,,,"  211",",,7","  272",",,7","  167",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-14","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  144",",,7",,,,,,,"   69",",,7,0700",,,,,,,"  144",",,7","  206",",I,7","  172",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-15","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  150",",,7",,,,,,,"   71",",,7,0700",,,,,,,"  217",",I,7","  294",",,7","  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-16","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  156",",,7",,,,,,,"   79",",,7,0700",,,,,,,"  211",",,7","  289",",,7","  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-17","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027281","2016-10-18","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7",,,"  156",",,7",,,,,,,"   79",",,7,0700",,,,,,,"  211",",,7","  283",",,7","  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-19","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  150",",,7",,,,,,,"   71",",,7,0700",,,,,,,"  222",",I,7","  289",",,7","  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-20","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  161",",,7",,,,,,,"   74",",,7,0700",,,,,,,"  144",",,7","  211",",I,7","  183",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-21","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,,,"   91",",,7,0700",,,,,,,"  194",",,7","  256",",,7","  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-22","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  167",",,7",,,,,,,"   66",",,7,0700",,,,,,,"  211",",,7","  272",",,7","  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-23","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  172",",,7",,,,,,,"   71",",,7,0700",,,,,,,"  233",",,7","  294",",,7","  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-24","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  167",",,7",,,,,,,"   41",",,7,0700",,,,,,,"  233",",,7","  294",",,7","  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-25","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","   64",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  172",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  222",",,7","  267",",,7","  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-26","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  161",",,7",,,,,,,"   56",",,7,0700",,,,,,,"  233",",,7","  278",",,7","  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-27","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  167",",,7",,,,,,,"   36",",,7,0700",,,,,,,"  239",",,7","  278",",,7","  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-28","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  167",",,7",,,,,,,"   36",",,7,0700",,,,,,,"  233",",,7","  294",",,7","  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-10-29","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027281","2016-10-30","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027281","2016-10-31","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  156",",,7",,,,,,,"   46",",,7,0700",,,,,,,"  228",",,7","  289",",,7","  156",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-01","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027281","2016-11-02","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  139",",,7",,,,,,,"   53",",,7,0700",,,,,,,"  200",",,7","  256",",,7","  172",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-03","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","   64",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  150",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  200",",,7","  261",",,7","  150",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-04","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027281","2016-11-05","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027281","2016-11-06","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US",,,"    0",",,7","    0",",,7",,,"  133",",,7",,,"    3",",,7",,,"    0",",,7,0700",,,"  213",",,7",,,"  211",",,7","  233",",,7","  161",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-07","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","  139",",,7",,,,,,,"   25",",,7,0700",,,,,,,"  206",",,7","  256",",,7","  183",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-08","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  139",",,7",,,,,,,"   48",",,7,0700",,,,,,,"  206",",,7","  244",",,7","  161",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-09","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  144",",,7",,,,,,,"   71",",,7,0700",,,,,,,"  200",",,7","  272",",,7","  183",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-10","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  183",",,7",,,,,,,"   46",",,7,0700",,,,,,,"  183",",,7","  239",",,7","  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-11","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  117",",,7",,,,,,,"   58",",,7,0700",,,,,,,"  178",",,7","  222",",,7","  156",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-12","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  117",",,7",,,,,,,"   64",",,7,0700",,,,,,,"  167",",,7","  222",",,7","  156",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-13","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  111",",,7",,,,,,,"   36",",,7,0700",,,,,,,"  189",",,7","  228",",,7","  156",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-14","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  111",",,7",,,,,,,"   23",",,7,0700",,,,,,,"  183",",,7","  222",",,7","  156",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-15","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","  106",",,7",,,,,,,"   36",",,7,0700",,,,,,,"  178",",,7","  239",",,7","  156",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-16","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  117",",,7",,,,,,,"   43",",,7,0700",,,,,,,"  189",",,7","  250",",,7","  156",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-17","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  156",",,7",,,,,,,"   36",",,7,0700",,,,,,,"  178",",,7","  239",",,7","  183",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-18","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","   67",",,7",,,,,,,"   69",",,7,0700",,,,,,,"  139",",,7","  200",",,7","  100",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-19","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","   72",",,7",,,,,,,"   36",",,7,0700",,,,,,,"  144",",,7","  183",",,7","  128",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-20","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  128",",,7",,,,,,,"   66",",,7,0700",,,,,,,"  156",",,7","  217",",,7","  172",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-21","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","   76",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  122",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  172",",,7","  183",",,7","  133",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-22","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","  104",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   89",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  156",",,7","  167",",,7","  106",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-23","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   83",",,7",,,,,,,"   20",",,7,0700",,,,,,,"  100",",,7","  161",",,7","  106",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-24","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  200",",,7","   83",",,7",,,,,,,"   30",",,7,0700",,,,,,,"  156",",,7","  183",",,7","  111",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-25","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   72",",,7",,,,,,,"   36",",,7,0700",,,,,,,"  144",",,7","  178",",,7","  111",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-26","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   89",",,7",,,,,,,"   23",",,7,0700",,,,,,,"  156",",,7","  194",",,7","  117",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-27","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","   41",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   94",",,7",,,,,,,"    5",",,7,0700",,,,,,,"  156",",I,7","  167",",,7","  117",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-28","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","   81",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   56",",,7",,,,,,,"    0",",,7,0700",,,,,,,"   72",",,7","  133",",I,7","   72",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-29","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   50",",,7",,,,,,,"   20",",,7,0700",,,,,,,"  111",",,7","  122",",,7","   72",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-11-30","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   28",",,7",,,,,,,"   20",",,7,0700",,,,,,,"  111",",,7","  122",",,7","   56",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-01","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   28",",,7",,,,,,,"   20",",,7,0700",,,,,,,"   72",",,7","  111",",,7","   44",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-02","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   28",",,7",,,,,,,"   18",",,7,0700",,,,,,,"   67",",,7","  100",",I,7","   56",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-03","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   56",",,7",,,,,,,"   28",",,7,0700",,,,,,,"  117",",I,7","  133",",,7","   94",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-04","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   44",",,7",,,,,,,"   36",",,7,0700",,,,,,,"  117",",,7","  161",",,7","   83",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-05","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   44",",,7",,,,,,,"   20",",,7,0700",,,,,,,"  133",",,7","  161",",,7","   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-06","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   67",",,7",,,,,,,"   25",",,7,0700",,,,,,,"  133",",,7","  156",",,7","   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-07","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   72",",,7",,,,,,,"   23",",,7,0700",,,,,,,"  133",",,7","  156",",,7","  100",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-08","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   56",",,7",,,,,,,"   10",",,7,0700",,,,,,,"  100",",,7","  133",",,7","   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-09","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   56",",,7",,,,,,,"   15",",,7,0700",,,,,,,"  133",",,7","  156",",,7","   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-10","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   56",",,7",,,,,,,"   18",",,7,0700",,,,,,,"  144",",,7","  156",",,7","   83",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-11","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   78",",,7",,,,,,,"   23",",,7,0700",,,,,,,"  144",",,7","  178",",,7","  117",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-12","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   78",",,7",,,,,,,"   15",",,7,0700",,,,,,,"  167",",,7","  183",",,7","  100",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-13","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   78",",,7",,,,,,,"   20",",,7,0700",,,,,,,"  156",",,7","  178",",,7","  100",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-14","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  200",",,7","   83",",,7",,,,,,,"   18",",,7,0700",,,,,,,"  156",",,7","  178",",,7","  111",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-15","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   72",",,7",,,,,,,"   10",",,7,0700",,,,,,,"  150",",,7","  172",",,7","   94",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-16","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","  170",",,7,0700","    0",",,7","    0",",,7","  200",",,7","   78",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  156",",,7","  172",",,7","  122",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-17","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","   66",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   72",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  144",",I,7","  156",",,7","   89",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-18","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   17",",,7",,,,,,,"   13",",,7,0700",,,,,,,"   78",",,7","  100",",I,7","   67",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-19","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   39",",,7",,,,,,,"   20",",,7,0700",,,,,,,"   78",",,7","  100",",,7","   72",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-20","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   67",",,7",,,,,,,"   18",",,7,0700",,,,,,,"   83",",,7","  117",",I,7","  106",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-21","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","   64",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   94",",,7",,,,,,,"   10",",,7,0700",,,,,,,"  128",",I,7","  144",",,7","  122",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-22","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","  173",",,7,0700","    0",",,7","    0",",,7","  167",",,7","  111",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  144",",,7","  150",",,7","  128",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-23","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","  216",",,7,0700","    0",",,7","    0",",,7","  161",",,7","  106",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  133",",,7","  144",",,7","  122",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-24","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","   13",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   83",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  122",",,7","  139",",,7","  122",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-25","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","  229",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   33",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  100",",,7","  128",",,7","   72",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-26","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  106",",,7","   11",",,7",,,,,,,"   28",",,7,0700",,,,,,,"   67",",,7","   94",",,7","   56",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-27","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","   33",",,7",,,,,,,"   10",",,7,0700",,,,,,,"   56",",,7","   89",",,7","   44",",,7,0700",,,,,,,,,,,,,,,,
"USC00027281","2016-12-28","33.649","-111.1088","794.0","ROOSEVELT 1 S, AZ US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
