"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0009G09S","2018-07-06","42.65","-109.26","2767.6","BIG SANDY OPENING, WY US","    0",",,T","    0",",,T","  268",",,T","   62",",,T",,,,,"  165",",,T","   95",",,T","    0",",,T",,
"USS0009G09S","2018-07-07","42.65","-109.26","2767.6","BIG SANDY OPENING, WY US","    0",",,T","    0",",,T","  273",",,T","   77",",,T",,,,,"  174",",,T","   84",",,T","    0",",,T",,
"USS0009G09S","2018-07-08","42.65","-109.26","2767.6","BIG SANDY OPENING, WY US","    0",",,T","    0",",,T","  269",",,T","   65",",,T",,,,,"  179",",,T","  127",",,T","    0",",,T",,
"USS0009G09S","2018-07-09","42.65","-109.26","2767.6","BIG SANDY OPENING, WY US","    0",",,T","    0",",,T","  261",",,T","  109",",,T",,,,,"  175",",,T","  120",",,T","    0",",,T",,
"USS0009G09S","2018-07-10","42.65","-109.26","2767.6","BIG SANDY OPENING, WY US","    0",",,T","    0",",,T","  260",",,T","   90",",,T",,,,,"  178",",,T","  116",",,T","    0",",,T",,
"USS0009G09S","2018-07-11","42.65","-109.26","2767.6","BIG SANDY OPENING, WY US","  178",",,T","    0",",,T","  245",",,T","   70",",,T",,,,,"  135",",,T","   70",",,T","    0",",,T",,
"USS0009G09S","2018-07-12","42.65","-109.26","2767.6","BIG SANDY OPENING, WY US","  330",",,T","    0",",,T","  212",",,T","   53",",,T",,,,,"  136",",,T","   65",",,T","    0",",,T",,
"USS0009G09S","2018-07-13","42.65","-109.26","2767.6","BIG SANDY OPENING, WY US","    0",",,T","    0",",,T","  239",",,T","   46",",,T",,,,,"  151",",,T","   82",",,T","    0",",,T",,
"USS0009G09S","2018-07-14","42.65","-109.26","2767.6","BIG SANDY OPENING, WY US","    0",",,T","    0",",,T","  241",",,T","   62",",,T",,,,,"  151",",,T","   79",",,T","    0",",,T",,
"USS0009G09S","2018-07-15","42.65","-109.26","2767.6","BIG SANDY OPENING, WY US","    0",",,T","    0",",,T","  240",",,T","   49",",,T",,,,,"  153",",,T","   88",",,T","    0",",,T",,
