"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX32","SX32_ATTRIBUTES"
"USC00342207","2018-06-02","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  311",",,7","  189",",,7",,,,,,,"  244",",,7","  322",",,7"
"USC00342207","2018-06-03","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  289",",,7","  150",",,7",,,,,,,"  222",",,7","  328",",,7"
"USC00342207","2018-06-04","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  278",",,7","  133",",,7",,,,,,,"  228",",,7","  306",",,7"
"USC00342207","2018-06-05","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  311",",,7","  172",",,7",,,,,,,"  233",",,7","  333",",,7"
"USC00342207","2018-06-06","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  328",",,7","  211",",,7",,,,,,,"  256",",,7","  344",",,7"
"USC00342207","2018-06-07","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","  739",",,7,2400",,,,,"  256",",,7","  189",",,7",,,,,,,"  233",",,7","  294",",,7"
"USC00342207","2018-06-08","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  294",",,7","  189",",,7",,,,,,,"  217",",,7","  294",",,7"
"USC00342207","2018-06-09","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  322",",,7","  206",",,7",,,,,,,"  233",",,7","  294",",,7"
"USC00342207","2018-06-10","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  328",",,7","  211",",,7",,,,,,,"  228",",,7","  322",",,7"
"USC00342207","2018-06-11","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  322",",,7","  222",",,7",,,,,,,"  250",",,7","  344",",,7"
"USC00342207","2018-06-12","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","   58",",,7,2400",,,,,"  294",",,7","  194",",,7",,,,,,,"  250",",,7","  294",",,7"
"USC00342207","2018-06-13","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  339",",,7","  211",",,7",,,,,,,"  239",",,7","  339",",,7"
"USC00342207","2018-06-14","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  328",",,7","  228",",,7",,,,,,,"  250",",,7","  344",",,7"
"USC00342207","2018-06-15","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  322",",,7","  217",",,7",,,,,,,"  261",",,7","  350",",,7"
"USC00342207","2018-06-16","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  317",",,7","  228",",,7",,,,,,,"  267",",,7","  344",",,7"
"USC00342207","2018-06-17","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  317",",,7","  228",",,7",,,,,,,"  267",",,7","  350",",,7"
"USC00342207","2018-06-18","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  306",",,7","  217",",,7",,,,,,,"  272",",,7","  339",",,7"
"USC00342207","2018-06-19","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  300",",,7","  211",",,7",,,,,,,"  272",",,7","  333",",,7"
"USC00342207","2018-06-20","36.06417","-97.21278","326.7","COYLE 7 N MESONET, OK US","    0",",,7,2400",,,,,"  306",",,7","  206",",,7",,,,,,,"  267",",,7","  339",",,7"
