"USC00322193","2018-06-16","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","  122",",,7,0800",,,,,"  289",",,7","  133",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-17","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","  130",",,7,0800",,,,,"  189",",,7","  144",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-18","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  222",",,7","  111",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-19","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","   15",",,7,0800",,,,,"  228",",,7","  111",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-20","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  228",",,7","  128",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-21","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  250",",,7","  122",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-22","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  289",",,7","  128",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-23","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  283",",,7","  133",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-24","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","   28",",,7,0800",,,,,"  233",",,7","  139",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-25","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  261",",,7","  111",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-26","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  289",",,7","  133",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-27","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    5",",,7,0800",,,,,"  311",",,7","  128",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-28","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  289",",,7","  133",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-29","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","  488",",,7,0800",,,,,"  311",",,7","  150",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-06-30","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","  104",",,7,0800",,,,,"  233",",,7","  111",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-07-01","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  244",",,7","  106",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-07-02","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  233",",,7","  122",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-07-03","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","  221",",,7,0800",,,,,"  283",",,7","  117",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-07-04","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    8",",,7,0800",,,,,"  261",",,7","  111",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-07-05","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  233",",,7","   89",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-07-06","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  261",",,7","  167",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-07-07","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  333",",,7","  178",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-07-08","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","   15",",,7,0800",,,,,"  339",",,7","  178",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,
"USC00322193","2018-07-09","47.1944","-102.8413","725.4","DICKINSON RANCH HQ, ND US","    0",",,7,0800",,,,,"  317",",,7","  167",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,
